element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ti,1,1538.111,0.003,1538.1090,0.0019,140*,,,42184.6261,48684.340,3d2.4s.(4F).4d,e 5D,4,3d2.4s.(2F).5p,3G*,4,,,L10989,
Ti,1,1539.083,0.003,1539.0822,0.0014,4,,,37659.992,44155.596,3d2.4s.(4F).5s,e 3F,3,3d2.4s.(4F).5p,3G*,3,,,L10989,
Ti,1,1539.3872,0.0007,1539.3880,0.0004,27,,,41903.4757,48397.7893,3d2.4s.(4F).4d,e 5G,5,3d2.4s.(4F<9/2>).4f,2[9/2]*,5,,,L12119,
Ti,1,1539.930,0.003,1539.9290,0.0009,73,,,18825.782,25317.814,3d3.(4P).4s,c 3P,1,3d3.(4F).4p,y 3D*,1,,,L10989,
Ti,2,1540.3454,0.0005,1540.3453,0.0003,189,,,65095.9741,71586.2514,3d2.(3F).4d,e 4G,9/2,3d2.(3F).5p,4G*,7/2,,,u37,
Ti,1,1540.9161,0.0007,1540.9160,0.0005,39,,,41903.4757,48391.3494,3d2.4s.(4F).4d,e 5G,5,3d2.4s.(4F<9/2>).4f,2[11/2]*,6,,,L12119,
Ti,1,1541.535,0.002,1541.5365,0.0007,6,,,41757.529,48242.7911,3d2.4s.(4F).4d,e 5G,3,3d2.4s.(4F<7/2>).4f,2[3/2]*,2,,,L12119,
Ti,1,1541.722,0.003,1541.7235,0.0017,10,,,35685.174,42169.6496,3d3.(2G).4p,y 3H*,6,3d2.4s.(4F).4d,3G,5,,,L10989,
Ti,1,1542.1895,0.0007,1542.1873,0.0007,25m,,,41757.529,48240.0545,3d2.4s.(4F).4d,e 5G,3,3d2.4s.(4F<7/2>).4f,2[5/2]*,2,,,L12119,
Ti,2,1542.1905,0.0005,1542.1904,0.0003,95,,,64979.2810,71461.7932,3d2.(3F).4d,e 4G,7/2,3d2.(3F).5p,4G*,5/2,,,u37,
Ti,1,1542.647,0.002,1542.6462,0.0004,10,,,41917.1924,48397.7893,3d2.4s.(4F).4d,e 5H,4,3d2.4s.(4F<9/2>).4f,2[9/2]*,5,,,L12119,
Ti,1,1542.698,0.003,1542.6969,0.0010,230,1.30e+04,B',15108.111,21588.495,3d3.(2G).4s,a 3G,3,3d2.(3F).4s.4p.(3P*),z 3G*,4,,T8000,L10989,
Ti,1,1544.2771,0.0007,1544.2759,0.0005,17,,,41757.529,48231.2870,3d2.4s.(4F).4d,e 5G,3,3d2.4s.(4F<7/2>).4f,2[7/2]*,4,,,L12119,
Ti,1,1545.338,0.003,1545.3345,0.0010,4,,,31190.669,37659.992,3d2.(3P).4s.4p.(3P*),v 3D*,2,3d2.4s.(4F).5s,e 3F,3,,,L10989,
Ti,2,1549.0824,0.0010,1549.0821,0.0003,28,,,65274.8247,71728.4971,3d2.(3F).4d,4D,3/2,3d2.(3F).5p,4F*,3/2,,,u37,
Ti,2,1552.5558,0.0005,1552.5558,0.0003,164,,,65308.4355,71747.6684,3d2.(3F).4d,e 4H,9/2,3d2.(3F).5p,4G*,9/2,,,u37,
Ti,1,1553.128,0.003,1553.1298,0.0022,27,,,37538.862,43975.715,3d2.4s.(4F).5s,e 3F,2,3d2.4s.(4F).5p,o 3D*,1,,,L10989,
Ti,1,1554.221,0.003,1554.2195,0.0012,4,,,37824.758,44257.098,3d2.4s.(4F).5s,e 3F,4,3d2.4s.(4F).5p,3G*,4,,,L10989,
Ti,1,1554.375,0.003,1554.3759,0.0010,4100,2.55e+05,B,15156.802,21588.495,3d3.(2G).4s,a 3G,4,3d2.(3F).4s.4p.(3P*),z 3G*,4,,T8000,L10989,
Ti,2,1555.2079,0.0007,1555.2078,0.0003,36,,,65397.7388,71825.9911,3d2.(3F).4d,4D,5/2,3d2.(3F).5p,4F*,5/2,,,u37,
Ti,1,1556.685,0.002,1556.6845,0.0005,9,,,41818.8088,48240.9634,3d2.4s.(4F).4d,e 5G,4,3d2.4s.(4F<7/2>).4f,2[5/2]*,3,,,L12119,
Ti,1,1557.145,0.002,1557.1449,0.0004,10,,,41818.8088,48239.0643,3d2.4s.(4F).4d,e 5G,4,3d2.4s.(4F<7/2>).4f,2[7/2]*,3,,,L12119,
Ti,1,1557.265,0.003,1557.2629,0.0017,40,,,37659.992,44079.761,3d2.4s.(4F).5s,e 3F,3,3d2.4s.(4F).5p,o 3D*,2,,,L10989,
Ti,1,1557.3175,0.0007,1557.3180,0.0005,11,,,41988.5259,48408.0679,3d2.4s.(4F).4d,g 3F,3,3d2.4s.(4F<9/2>).4f,2[5/2]*,2,,,L12119,
Ti,1,1557.407,0.002,1557.4059,0.0004,7,,,41988.5259,48407.7054,3d2.4s.(4F).4d,g 3F,3,3d2.4s.(4F<9/2>).4f,2[7/2]*,3,,,L12119,
Ti,1,1558.1879,0.0007,1558.1872,0.0004,23,,,41988.5259,48404.4870,3d2.4s.(4F).4d,g 3F,3,3d2.4s.(4F<9/2>).4f,2[9/2]*,4,,,L12119,
Ti,1,1558.231,0.003,1558.2319,0.0012,5,,,35559.648,41975.4249,3d3.(2G).4p,y 3H*,5,3d2.4s.(4F).4d,3G,4,,,L10989,
Ti,1,1559.0333,0.0007,1559.0335,0.0004,49,,,41818.8088,48231.2870,3d2.4s.(4F).4d,e 5G,4,3d2.4s.(4F<7/2>).4f,2[7/2]*,4,,,L12119,
Ti,1,1559.3246,0.0007,1559.3248,0.0004,17,,,41988.5259,48399.8062,3d2.4s.(4F).4d,g 3F,3,3d2.4s.(4F<9/2>).4f,2[3/2]*,2,,,L12119,
Ti,1,1559.913,0.003,1559.9132,0.0017,50,,,37824.758,44233.620,3d2.4s.(4F).5s,e 3F,4,3d2.4s.(4F).5p,o 3D*,3,,,L10989,
Ti,1,1560.284,0.003,1560.2842,0.0010,950,,,18287.554,24694.892,3d3.(2G).4s,b 1G,4,3d2.(3F).4s.4p.(3P*),z 1G*,4,,,L10989,
Ti,1,1560.4886,0.0007,1560.4888,0.0004,48,,,41818.8088,48225.3069,3d2.4s.(4F).4d,e 5G,4,3d2.4s.(4F<7/2>).4f,2[9/2]*,5,,,L12119,
Ti,1,1560.5124,0.0007,1560.5141,0.0005,57m,,,41988.5259,48394.9202,3d2.4s.(4F).4d,g 3F,3,3d2.4s.(4F<9/2>).4f,2[5/2]*,3,,,L12119,
Ti,1,1561.367,0.002,1561.3691,0.0007,7,,,42965.9148,49368.801,3d4,3F1,3,3d3.(4F<9/2>).4f,2[9/2]*,4,,,L12119,
Ti,1,1561.954,0.002,1561.9537,0.0007,7,,,41714.4115,48114.901,3d2.4s.(4F).4d,e 5G,2,3d2.4s.(4F<5/2>).4f,2[1/2]*,1,,,L12119,
Ti,2,1562.2235,0.0005,1562.2237,0.0003,100,,,65186.8680,71586.2514,3d2.(3F).4d,e 4H,7/2,3d2.(3F).5p,4G*,7/2,,,u37,
Ti,1,1563.2957,0.0007,1563.2959,0.0006,58,,,42019.1293,48414.1235,3d2.4s.(4F).4d,e 5G,6,3d2.4s.(4F<9/2>).4f,2[15/2]*,7,,,L12119,
Ti,1,1565.3727,0.0007,1565.3722,0.0004,17,,,42017.9751,48404.4870,3d2.4s.(4F).4d,e 5H,5,3d2.4s.(4F<9/2>).4f,2[9/2]*,4,,,L12119,
Ti,1,1565.6230,0.0007,1565.6232,0.0005,44,,,41714.4115,48099.8996,3d2.4s.(4F).4d,e 5G,2,3d2.4s.(4F<5/2>).4f,2[7/2]*,3,,,L12119,
Ti,1,1565.6757,0.0007,1565.6756,0.0004,14,,,42019.1293,48404.4036,3d2.4s.(4F).4d,e 5G,6,3d2.4s.(4F<9/2>).4f,2[11/2]*,5,,,L12119,
Ti,1,1566.1893,0.0007,1566.1897,0.0005,36,,,41714.4115,48097.5899,3d2.4s.(4F).4d,e 5G,2,3d2.4s.(4F<5/2>).4f,2[5/2]*,2,,,L12119,
Ti,1,1566.3861,0.0007,1566.3867,0.0004,22,,,42017.9751,48400.3506,3d2.4s.(4F).4d,e 5H,5,3d2.4s.(4F<9/2>).4f,2[13/2]*,6,,,L12119,
Ti,1,1566.6706,0.0007,1566.6701,0.0004,15,,,42019.1293,48400.3506,3d2.4s.(4F).4d,e 5G,6,3d2.4s.(4F<9/2>).4f,2[13/2]*,6,,,L12119,
Ti,1,1567.0157,0.0007,1567.0156,0.0004,55,,,42017.9751,48397.7893,3d2.4s.(4F).4d,e 5H,5,3d2.4s.(4F<9/2>).4f,2[9/2]*,5,,,L12119,
Ti,1,1568.5988,0.0007,1568.5990,0.0004,65,,,42017.9751,48391.3494,3d2.4s.(4F).4d,e 5H,5,3d2.4s.(4F<9/2>).4f,2[11/2]*,6,,,L12119,
Ti,1,1568.8829,0.0007,1568.8831,0.0004,80,,,42019.1293,48391.3494,3d2.4s.(4F).4d,e 5G,6,3d2.4s.(4F<9/2>).4f,2[11/2]*,6,,,L12119,
Ti,1,1569.2035,0.0007,1569.2016,0.0006,200*,,,41871.8642,48242.7911,3d2.4s.(4F).4d,g 3F,2,3d2.4s.(4F<7/2>).4f,2[3/2]*,2,,,L12119,
Ti,1,1569.2035,0.0007,1569.2039,0.0006,200*,,,42019.1293,48390.0466,3d2.4s.(4F).4d,e 5G,6,3d2.4s.(4F<9/2>).4f,2[13/2]*,7,,,L12119,
Ti,1,1569.898,0.003,1569.8977,0.0010,480,2.90e+04,B',15220.393,21588.495,3d3.(2G).4s,a 3G,5,3d2.(3F).4s.4p.(3P*),z 3G*,4,,T8000,L10989,
Ti,1,1569.9339,0.0007,1569.9333,0.0007,52,,,43009.4937,49377.451,3d4,3F1,4,3d3.(4F<9/2>).4f,2[11/2]*,5,,,L12119,
Ti,1,1570.838,0.002,1570.8390,0.0006,10,,,41871.8642,48236.1499,3d2.4s.(4F).4d,g 3F,2,3d2.4s.(4F<7/2>).4f,2[3/2]*,1,,,L12119,
Ti,2,1571.5168,0.0017,1571.5170,0.0003,14,,,65598.8926,71960.4326,3d2.(3F).4d,f 2F,7/2,3d2.(3F).5p,4F*,7/2,,,u37,
