element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Rb,4,46.0587,0.0005,46.05875+,25,,,0.00,217113.99,4s2.4p4,3P,2,4s2.4p3.(2P).4d,3P*,2,,,L6470,
Rb,4,46.0953,0.0005,46.09499+,30,,,17357.66,234300.99,4s2.4p4,1D,2,4s2.4p3.(2D).4d,1P*,1,,,L6470,
Rb,4,46.1170,0.0005,46.11682+,25,,,6947.78,223788.39,4s2.4p4,3P,0,4s2.4p3.(2D).5s,3D*,1,,,L6470,
Rb,4,46.3457,0.0005,46.34567+,25,,,17357.66,233127.53,4s2.4p4,1D,2,4s2.4p3.(2D).4d,3D*,2,,,L6470,
Rb,6,46.4105,0.0005,46.4104,700,3.5e+09,,5140.,220609.,4s2.4p2,3P,1,4s.4p3,1P*,1,,T5568,L10384,
Rb,8,46.5546,0.0007,46.5543,100,2.5e+10,,395837.,610640.,4s.4d,3D,1,4s.4f,3F*,2,,T5428,L10608,
Rb,3,46.5853,0.0003,46.5853,30,,,0.0,214660.2,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2S,1/2,,,L1776,
Rb,2,46.6152,0.0010,46.6152,1,,,0.000,214522.4,4p6,1S,0,4p5.(2P*<1/2>).7d,2[3/2]*,1,,,L2590,
Rb,4,46.6197,0.0005,46.61978+,40,,,0.00,214501.21,4s2.4p4,3P,2,4s2.4p3.(2D).4d,3D*,3,,,L6470,
Rb,8,46.6556,0.0007,46.6553,150,2.6e+10,,396446.,610784.,4s.4d,3D,2,4s.4f,3F*,3,,T5428,L10608,
Rb,8,46.6862,0.0007,46.6866,30,4.5e+09,,396446.,610640.,4s.4d,3D,2,4s.4f,3F*,2,,T5428,L10608,
Rb,3,46.8101,0.0003,46.8103,2,,,0.0,213628.4,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,2D,3/2,,,L1776,
Rb,8,46.8176,0.0007,46.8176,200,3.0e+10,,397394.,610989.,4s.4d,3D,3,4s.4f,3F*,4,,T5428,L10608,
Rb,8,46.8626,0.0007,46.8626,30,3.1e+09,,397394.,610784.,4s.4d,3D,3,4s.4f,3F*,3,,T5428,L10608,
Rb,4,46.9275,0.0005,46.92747+,25,,,17357.66,230452.48,4s2.4p4,1D,2,4s2.4p3.(2D).4d,3P*,1,,,L6470,
Rb,4,47.0158,0.0005,47.01583+,30,,,0.00,212694.33,4s2.4p4,3P,2,4s2.4p3.(2P).4d,3F*,3,,,L6470,
Rb,8,47.1120,0.0007,47.1120,200,4.2e+10,,428785.,641045.,4s.4d,1D,2,4s.4f,1F*,3,,T5428,L10608,
Rb,4,47.2020,0.0005,47.20208+,30,,,0.00,211855.08,4s2.4p4,3P,2,4s2.4p3.(2P).4d,3P*,1,,,L6470,
Rb,4,47.2138,0.0005,47.21380+,14,,,17357.66,229160.15,4s2.4p4,1D,2,4s2.4p3.(2P).4d,3D*,3,,,L6470,
Rb,4,47.2393,0.0005,47.23926+,35,,,17357.66,229045.99,4s2.4p4,1D,2,4s2.4p3.(2D).5s,1D*,2,,,L6470,
Rb,4,47.4262,0.0005,47.42627+,25,,,6260.38,217113.99,4s2.4p4,3P,1,4s2.4p3.(2P).4d,3P*,2,,,L6470,
Rb,6,47.4583,0.0005,47.4586,80,,,9899.,220609.,4s2.4p2,3P,2,4s.4p3,1P*,1,,,L10384,
Rb,2,47.4875,0.0005,47.4875,10,,,0.000,210581.8,4p6,1S,0,4p5.(2P*<3/2>).8d,2[3/2]*,1,,,L2590,
Rb,4,47.6321,0.0005,47.63222+,40,,,0.00,209941.94,4s2.4p4,3P,2,4s2.4p3.(4S).5s,3S*,1,,,L6470,
Rb,4,47.6493,0.0005,47.64900+,16,,,17357.66,227225.67,4s2.4p4,1D,2,4s2.4p3.(2D).4d,3P*,2,,,L6470,
Rb,7,47.7356,0.0005,47.7357,70,,,255864.,465351.,4s2.4d,2D,3/2,4s2.4f,2F*,5/2,,,L10267,
Rb,6,47.8845,0.0005,47.8847,1300,3.1e+09,,0,208835.,4s2.4p2,3P,0,4s.4p3,3S*,1,,T5568,L10384,
Rb,4,48.0936,0.0005,48.09359+,25,,,38403.57,246331.50,4s2.4p4,1S,0,4s2.4p3.(2P).5s,1P*,1,,,L6470,
Rb,2,48.1115,0.0005,48.11177,40,,,0.000,207849.35,4p6,1S,0,4p5.(2P*<1/2>).6d,2[3/2]*,1,,,L2590,
Rb,4,48.1195,0.0005,48.11958+,25,,,17357.66,225173.28,4s2.4p4,1D,2,4s2.4p3.(2D).5s,3D*,3,,,L6470,
Rb,4,48.1703,0.0005,48.17016+,20,,,17357.66,224955.04,4s2.4p4,1D,2,4s2.4p3.(2D).4d,3S*,1,,,L6470,
Rb,7,48.2153,0.0005,48.2153,100,,,257136.,464539.,4s2.4d,2D,5/2,4s2.4f,2F*,7/2,,,L10267,
Rb,3,48.2431,0.0003,48.2426,35p,,,7374.5,214660.2,4s2.4p5,2P*,1/2,4s2.4p4.(1D).4d,2S,1/2,,,L1776,
Rb,3,48.2472,0.0003,48.2478,30p,,,0.0,207263.3,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,2P,1/2,,,L1776,
Rb,4,48.2626,0.0005,48.26266+,30,,,6260.38,213459.92,4s2.4p4,3P,1,4s2.4p3.(2P).4d,3F*,2,,,L6470,
Rb,4,48.2773,0.0005,48.27693+,16,,,0.00,207138.29,4s2.4p4,3P,2,4s2.4p3.(2P).4d,3D*,1,,,L6470,
Rb,3,48.2826,0.0003,48.2826,500,,,0.0,207113.9,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,2D,5/2,,,L1776,
Rb,7,48.3227,0.0005,48.3227,800,,,0,206942.,4s2.4p,2P*,1/2,4s.4p2,2P,3/2,,,L10267,
Rb,4,48.3822,0.0005,48.38248+,2,,,17357.66,224044.06,4s2.4p4,1D,2,4s2.4p3.(2D).5s,3D*,2,,,L6470,
Rb,4,48.4421,0.0005,48.44240+,6,,,17357.66,223788.39,4s2.4p4,1D,2,4s2.4p3.(2D).5s,3D*,1,,,L6470,
Rb,3,48.4841,0.0003,48.4839,300,,,7374.5,213628.4,4s2.4p5,2P*,1/2,4s2.4p4.(3P).4d,2D,3/2,,,L1776,
Rb,4,48.6391,0.0005,48.63939+,25,,,6260.38,211855.08,4s2.4p4,3P,1,4s2.4p3.(2P).4d,3P*,1,,,L6470,
Rb,4,48.7155,0.0005,48.71571+,12,,,0.00,205272.61,4s2.4p4,3P,2,4s2.4p3.(2P).4d,1D*,2,,,L6470,
Rb,4,48.8024,0.0005,48.80256+,20,,,6947.78,211855.08,4s2.4p4,3P,0,4s2.4p3.(2P).4d,3P*,1,,,L6470,
Rb,2,48.8532,0.0005,48.85348,5,,,0.000,204693.695,4p6,1S,0,4p5.(2P*<3/2>).8s,2[3/2]*,1,,,L2590,
Rb,4,48.9092,0.0005,48.90934+,35,,,6260.38,210720.32,4s2.4p4,3P,1,4s2.4p3.(2P).4d,3D*,2,,,L6470,
Rb,4,48.9596,0.0005,48.95980+,20,,,6260.38,210509.56,4s2.4p4,3P,1,4s2.4p3.(2P).4d,3P*,0,,,L6470,
Rb,3,48.9660,0.0003,48.9660,500,,,0.0,204223.5,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,2P,3/2,,,L1776,
Rb,3,48.9964,0.0003,48.9965,100,,,0.0,204096.3,4s2.4p5,2P*,3/2,4s2.4p4.(1S<0>).5s,"(0,1/2)",1/2,,,L1776,
Rb,2,49.0344,0.0005,49.03449,3,,,0.000,203938.09,4p6,1S,0,4p5.(2P*<1/2>).7s,2[1/2]*,1,,,L2590,
Rb,6,49.0934,0.0005,49.0930,900,7.3e+09,,5140.,208835.,4s2.4p2,3P,1,4s.4p3,3S*,1,,T5568,L10384,
Rb,4,49.0961,0.0005,49.09625+,25,,,6260.38,209941.94,4s2.4p4,3P,1,4s2.4p3.(4S).5s,3S*,1,,,L6470,
Rb,4,49.1929,0.0005,49.19292+,30,,,0.00,203281.30,4s2.4p4,3P,2,4s2.4p3.(4S).5s,5S*,2,,,L6470,
Rb,4,49.2623,0.0005,49.26250+,25,,,6947.78,209941.94,4s2.4p4,3P,0,4s2.4p3.(4S).5s,3S*,1,,,L6470,
Rb,7,49.2952,0.0005,49.2953,400,,,0,202859.,4s2.4p,2P*,1/2,4s.4p2,2P,1/2,,,L10267,
Rb,3,49.3476,0.0003,49.3476,600,,,0.0,202644.0,4s2.4p5,2P*,3/2,4s2.4p4.(1S).4d,2D,5/2,,,L1776,
Rb,2,49.7428,0.0005,49.74295,90,,,0.000,201033.495,4p6,1S,0,4p5.(2P*<3/2>).6d,2[3/2]*,1,,,L2590,
Rb,3,49.7818,0.0003,49.7819,50,,,0.0,200876.2,4s2.4p5,2P*,3/2,4s2.4p4.(1S).4d,2D,3/2,,,L1776,
Rb,4,49.7821,0.0005,49.78148+,30bl,,,6260.38,207138.29,4s2.4p4,3P,1,4s2.4p3.(2P).4d,3D*,1,,,L6470,
Rb,4,49.9523,0.0005,49.95242+,30,,,6947.78,207138.29,4s2.4p4,3P,0,4s2.4p3.(2P).4d,3D*,1,,,L6470,
Rb,3,50.0278,0.0003,50.0278,100,,,7374.5,207263.3,4s2.4p5,2P*,1/2,4s2.4p4.(3P).4d,2P,1/2,,,L1776,
Rb,4,50.2483,0.0010,50.24817+,2,,,6260.38,205272.61,4s2.4p4,3P,1,4s2.4p3.(2P).4d,1D*,2,,,L6470,
Rb,6,50.2677,0.0005,50.2674,3000,1.60e+10,,9899.,208835.,4s2.4p2,3P,2,4s.4p3,3S*,1,,T5568,L10384,
Rb,2,50.3291,0.0005,50.32920,3,,,0.000,198691.823,4p6,1S,0,4p5.(2P*<3/2>).6d,2[1/2]*,1,,,L2590,
Rb,4,50.7244,0.0010,50.72446+,16,,,17357.66,214501.21,4s2.4p4,1D,2,4s2.4p3.(2D).4d,3D*,3,,,L6470,
Rb,4,50.7553,0.0010,50.75603+,4,,,6260.38,203281.30,4s2.4p4,3P,1,4s2.4p3.(4S).5s,5S*,2,,,L6470,
Rb,6,50.7971,0.0005,50.7967,1000,1.40e+10,,23746.,220609.,4s2.4p2,1D,2,4s.4p3,1P*,1,,T5568,L10384,
Rb,3,50.8008,0.0003,50.8004,1,,,7374.5,204223.5,4s2.4p5,2P*,1/2,4s2.4p4.(3P).4d,2P,3/2,,,L1776,
Rb,3,50.8333,0.0003,50.8332,30,,,7374.5,204096.3,4s2.4p5,2P*,1/2,4s2.4p4.(1S<0>).5s,"(0,1/2)",1/2,,,L1776,
Rb,2,50.8436,0.0005,50.84342,20,,,0.000,196682.28,4p6,1S,0,4p5.(2P*<3/2>).7s,2[3/2]*,1,,,L2590,
Rb,7,50.8971,0.0005,50.8971,1000,,,10467.,206942.,4s2.4p,2P*,3/2,4s.4p2,2P,3/2,,,L10267,
Rb,4,50.9936,0.0010,50.99380+,18,,,17357.66,213459.92,4s2.4p4,1D,2,4s2.4p3.(2P).4d,3F*,2,,,L6470,
Rb,10,51.0353,0.0007,51.034,20,1.3e+09,,835237.,1031186.,3d9.4s,1,2,3d9.4p,3D*,1,,T5738,L6987,
Rb,4,51.1241,0.0010,51.12428+,18,,,0.00,195601.77,4s2.4p4,3P,2,4s2.4p3.(2D).4d,3G*,3,,,L6470,
Rb,10,51.1370,0.0007,51.135,20,5.4e+08,,831899.,1027459.,3d9.4s,1,3,3d9.4p,3*,3,,T5738,L6987,
Rb,4,51.1936,0.0010,51.19366+,18,,,17357.66,212694.33,4s2.4p4,1D,2,4s2.4p3.(2P).4d,3F*,3,,,L6470,
Rb,2,51.3268,0.0005,51.32661,150,,,0.000,194830.71,4p6,1S,0,4p5.(2P*<1/2>).5d,2[3/2]*,1,,,L2590,
Rb,4,51.4146,0.0010,51.41456+,4,,,17357.66,211855.08,4s2.4p4,1D,2,4s2.4p3.(2P).4d,3P*,1,,,L6470,
Rb,3,51.6793,0.0003,51.6791,400,,,7374.5,200876.2,4s2.4p5,2P*,1/2,4s2.4p4.(1S).4d,2D,3/2,,,L1776,
Rb,4,51.7164,0.0010,51.71629+,1,,,17357.66,210720.32,4s2.4p4,1D,2,4s2.4p3.(2P).4d,3D*,2,,,L6470,
Rb,7,51.9439,0.0005,51.9437,50,,,122251.,314767.,4s.4p2,4P,1/2,4p3,4S*,3/2,,,L10267,
Rb,7,51.9771,0.0005,51.9772,400,2.2e+09,,10467.,202859.,4s2.4p,2P*,3/2,4s.4p2,2P,1/2,,T5602,L10267,
Rb,10,52.0232,0.0007,52.023,20,6.7e+08,,835237.,1027459.,3d9.4s,1,2,3d9.4p,3*,3,,T5738,L6987,
Rb,7,52.4383,0.0005,52.4384,800,,,0,190700.,4s2.4p,2P*,1/2,4s.4p2,2S,1/2,,,L10267,
Rb,8,52.4929,0.0005,52.4932,1000,7.4e+09,,0,190501.,4s2,1S,0,4s.4p,1P*,1,,T6095,L6976,
Rb,10,52.6925,0.0007,52.693,80,4.6e+09,,831899.,1021679.,3d9.4s,1,3,3d9.4p,2*,3,,T5738,L6987,
Rb,4,52.6926,0.0010,52.69242+,8,,,17357.66,207138.29,4s2.4p4,1D,2,4s2.4p3.(2P).4d,3D*,1,,,L6470,
Rb,10,52.8324,0.0007,52.828,40bl,2.2e+09,,844220.,1033514.,3d9.4s,1,1,3d9.4p,4*,2,,T5738,L6987,
Rb,8,52.8390,0.0005,52.8393,50,2.0e+09,,134523.,323776.,4s.4p,3P*,1,4p2,3P,2,,T5428,L6976,
Rb,4,52.9149,0.0010,52.91513+,20,,,0.00,188981.86,4s2.4p4,3P,2,4s2.4p3.(2D).4d,3F*,3,,,L6470,
Rb,2,53.0174,0.0002,53.01729,300,,,0.000,188617.702,4p6,1S,0,4p5.(2P*<3/2>).5d,2[3/2]*,1,,,L2590,
Rb,10,53.1136,0.0007,53.112,30,9.6e+08,,835237.,1023519.,3d9.4s,1,2,3d9.4p,1P*,1,,T5738,L6987,
Rb,7,53.1670,0.0005,53.1666,100,4.7e+09,,126679.,314767.,4s.4p2,4P,3/2,4p3,4S*,3/2,,T5602,L10267,
Rb,4,53.2154,0.0010,53.21556+,20,,,17357.66,205272.61,4s2.4p4,1D,2,4s2.4p3.(2P).4d,1D*,2,,,L6470,
Rb,4,53.3323,0.0010,53.33206+,20,,,0.00,187504.47,4s2.4p4,3P,2,4s2.4p3.(2D).4d,3F*,2,,,L6470,
Rb,3,53.3636,0.0003,53.3639,800,,,0.0,187392.77,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2F,5/2,,,L1776,
Rb,2,53.3800,0.0005,53.38010,75,,,0.000,187335.72,4p6,1S,0,4p5.(2P*<1/2>).6s,2[1/2]*,1,,,L2590,
Rb,3,53.4278,0.0003,53.4280,7,,,0.0,187167.80,4s2.4p5,2P*,3/2,4s2.4p4.(1D<2>).5s,"(2,1/2)",3/2,,,L1776,
Rb,10,53.4856,0.0007,53.486,75,5.3e+09,,844220.,1031186.,3d9.4s,1,1,3d9.4p,3D*,1,,T5738,L6987,
Rb,3,53.5859,0.0003,53.5860,1200,,,0.0,186615.76,4s2.4p5,2P*,3/2,4s2.4p4.(1D<2>).5s,"(2,1/2)",5/2,,,L1776,
Rb,10,53.6359,0.0007,53.636,60,1.6e+09,,835237.,1021679.,3d9.4s,1,2,3d9.4p,2*,3,,T5738,L6987,
Rb,10,53.9627,0.0007,53.963,80,4.4e+09,,848201.,1033514.,3d9.4s,2,2,3d9.4p,4*,2,,T5738,L6987,
Rb,7,54.1067,0.0005,54.1076,50,2.0e+09,,126679.,311496.,4s.4p2,4P,3/2,4p3,2D*,3/2,,T5602,L10267,
Rb,10,54.2013,0.0007,54.201,100,4.8e+09,,835237.,1019734.,3d9.4s,1,2,3d9.4p,3*,2,,T5738,L6987,
Rb,2,54.2888,0.0005,54.28866,40,,,0.000,184200.524,4p6,1S,0,4p5.(2P*<3/2>).5d,2[1/2]*,1,,,L2590,
Rb,4,54.4718,0.0010,54.47170+,18,,,0.00,183581.55,4s2.4p4,3P,2,4s2.4p3.(4S).4d,3D*,1,,,L6470,
Rb,7,54.6370,0.0005,54.6370,70,5.0e+09,,162196.,345222.,4s.4p2,2D,5/2,4p3,2P*,3/2,,T5602,L10267,
Rb,4,54.6521,0.0010,54.65220+,20,,,0.00,182975.25,4s2.4p4,3P,2,4s2.4p3.(4S).4d,3D*,3,,,L6470,
Rb,7,54.7384,0.0005,54.7378,100,5.7e+09,,132078.,314767.,4s.4p2,4P,5/2,4p3,4S*,3/2,,T5602,L10267,
Rb,4,54.8575,0.0010,54.85801+,6,,,6260.38,188549.18,4s2.4p4,3P,1,4s2.4p3.(2D).4d,1S*,0,,,L6470,
Rb,7,55.0074,0.0005,55.0073,45,6.6e+09,,160699.,342493.,4s.4p2,2D,3/2,4p3,2P*,1/2,,T5602,L10267,
Rb,4,55.1022,0.0010,55.10223+,20,,,0.00,181480.86,4s2.4p4,3P,2,4s2.4p3.(4S).4d,3D*,2,,,L6470,
Rb,4,55.1741,0.0010,55.17421+,20,,,6260.38,187504.47,4s2.4p4,3P,1,4s2.4p3.(2D).4d,3F*,2,,,L6470,
Rb,8,55.1807,0.0005,55.1809,40,4.4e+09,,131157.,312379.,4s.4p,3P*,0,4p2,3P,1,,T5428,L6976,
Rb,8,55.2562,0.0005,55.2566,60,6.4e+09,,142802.,323776.,4s.4p,3P*,2,4p2,3P,2,,T5428,L6976,
Rb,7,55.4839,0.0005,55.4837,10,,,10467.,190700.,4s2.4p,2P*,3/2,4s.4p2,2S,1/2,,,L10267,
Rb,2,55.5036,0.0002,55.50364,200,,,0.000,180168.372,4p6,1S,0,4p5.(2P*<3/2>).6s,2[3/2]*,1,,,L2590,
Rb,3,55.6193,0.0003,55.61943,1200,,,7374.5,187167.80,4s2.4p5,2P*,1/2,4s2.4p4.(1D<2>).5s,"(2,1/2)",3/2,,,L1776,
Rb,10,55.7337,0.0007,55.734,100,6.2e+09,,831899.,1011323.,3d9.4s,1,3,3d9.4p,1*,4,,T5738,L6987,
Rb,7,55.7349,0.0005,55.7358,80,3.6e+09,,132078.,311496.,4s.4p2,4P,5/2,4p3,2D*,3/2,,T5602,L10267,
Rb,10,55.7855,0.0007,55.786,110,5.2e+09,,848201.,1027459.,3d9.4s,2,2,3d9.4p,3*,3,,T5738,L6987,
Rb,3,55.8359,0.0003,55.8360,500,,,0.0,179095.92,4s2.4p5,2P*,3/2,4s2.4p4.(3P<1>).5s,"(1,1/2)",1/2,,,L1776,
Rb,8,55.9947,0.0005,55.9945,10,1.5e+09,,134523.,313112.,4s.4p,3P*,1,4p2,1D,2,,T5428,L6976,
Rb,4,56.1030,0.0010,56.10284+,20,,,17357.66,195601.77,4s2.4p4,1D,2,4s2.4p3.(2D).4d,3G*,3,,,L6470,
Rb,6,56.1278,0.0005,56.1274,80,1.8e+08,,9899.,188065.,4s2.4p2,3P,2,4s.4p3,1D*,2,,T5568,L10384,
Rb,8,56.2253,0.0005,56.2253,20,3.1e+09,,134523.,312379.,4s.4p,3P*,1,4p2,3P,1,,T5428,L6976,
Rb,4,56.3948,0.0010,56.39485+,18,,,6260.38,183581.55,4s2.4p4,3P,1,4s2.4p3.(4S).4d,3D*,1,,,L6470,
Rb,3,56.4771,0.0003,56.4771,700,,,0.0,177062.82,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,2F,5/2,,,L1776,
Rb,4,56.6143,0.0010,56.61432+,18,,,6947.78,183581.55,4s2.4p4,3P,0,4s2.4p3.(4S).4d,3D*,1,,,L6470,
Rb,3,56.6707,0.0003,56.6707,1500,,,0.0,176458.02,4s2.4p5,2P*,3/2,4s2.4p4.(3P<1>).5s,"(1,1/2)",3/2,,,L1776,
Rb,10,56.9776,0.0007,56.976,45,6.9e+08,,844220.,1019734.,3d9.4s,1,1,3d9.4p,3*,2,,T5738,L6987,
Rb,6,57.0100,0.0005,57.0099,500,2.1e+09,,45201.,220609.,4s2.4p2,1S,0,4s.4p3,1P*,1,,T5568,L10384,
Rb,10,57.0392,0.0007,57.039,30,3.8e+09,,848201.,1023519.,3d9.4s,2,2,3d9.4p,1P*,1,,T5738,L6987,
Rb,4,57.0708,0.0010,57.07095+,20,,,6260.38,181480.86,4s2.4p4,3P,1,4s2.4p3.(4S).4d,3D*,2,,,L6470,
Rb,10,57.1323,0.0007,57.131,70,1.5e+09,,835237.,1010272.,3d9.4s,1,2,3d9.4p,2*,2,,T5738,L6987,
Rb,3,57.2821,0.0003,57.2819,1000,,,0.0,174575.13,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2D,5/2,,,L1776,
Rb,5,57.6442,0.0010,57.6441,20,,,18639.1,192117.3,4s2.4p3,2D*,3/2,4s.4p4,2P,1/2,,,L6153,
Rb,10,57.6460,0.0007,57.644,35,5.5e+09,,848201.,1021679.,3d9.4s,2,2,3d9.4p,2*,3,,T5738,L6987,
Rb,3,57.6653,0.0003,57.6650,1500,,,0.0,173415.56,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4P,5/2,,,L1776,
Rb,10,57.7945,0.0007,57.794,80,8.0e+08,,835237.,1008264.,3d9.4s,1,2,3d9.4p,3P*,1,,T5738,L6987,
Rb,3,57.9628,0.0003,57.9624,2500,,,0.0,172525.74,4s2.4p5,2P*,3/2,4s2.4p4.(3P<2>).5s,"(2,1/2)",3/2,,,L1776,
Rb,10,58.0610,0.0007,58.061,40,3.9e+09,,844220.,1016453.,3d9.4s,1,1,3d9.4p,1*,0,,T5738,L6987,
Rb,3,58.1256,0.0003,58.1254,1500,,,0.0,172041.74,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2P,3/2,,,L1776,
Rb,8,58.1809,0.0005,58.1808,20,1.1e+10,,134523.,306401.,4s.4p,3P*,1,4p2,3P,0,,T5428,L6976,
Rb,3,58.2340,0.0003,58.23385,500,,,7374.5,179095.92,4s2.4p5,2P*,1/2,4s2.4p4.(3P<1>).5s,"(1,1/2)",1/2,,,L1776,
Rb,4,58.2669,0.0010,58.26684+,18,,,17357.66,188981.86,4s2.4p4,1D,2,4s2.4p3.(2D).4d,3F*,3,,,L6470,
Rb,10,58.2977,0.0007,58.298,25,9.1e+08,,848201.,1019734.,3d9.4s,2,2,3d9.4p,3*,2,,T5738,L6987,
Rb,9,58.3399,0.0005,58.3397,10000,5.6e+09,,0,171410.,3d10.4s,2S,1/2,3d10.4p,2P*,3/2,,T3359,L6264,
Rb,5,58.3571,0.0010,58.3571,14,,,18639.1,189997.8,4s2.4p3,2D*,3/2,4s.4p4,2P,3/2,,,L6153,
Rb,4,58.5006,0.0010,58.50091+,20,,,0.00,170937.51,4s2.4p4,3P,2,4s2.4p3.(4S).4d,5D*,3,,,L6470,
Rb,4,58.5176,0.0010,58.51774+,20,,,0.00,170888.35,4s2.4p4,3P,2,4s2.4p3.(4S).4d,5D*,2,,,L6470,
Rb,4,58.5289,0.0010,58.52906+,18,,,0.00,170855.30,4s2.4p4,3P,2,4s2.4p3.(4S).4d,5D*,1,,,L6470,
Rb,3,58.6774,0.0003,58.6772,800,,,0.0,170423.82,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2D,3/2,,,L1776,
Rb,8,58.7165,0.0005,58.7165,25,2.8e+09,,142802.,313112.,4s.4p,3P*,2,4p2,1D,2,,T5428,L6976,
Rb,8,58.7669,0.0005,58.7668,15,1.2e+10,,190501.,360665.,4s.4p,1P*,1,4p2,1S,0,,T5428,L6976,
Rb,2,58.94200,0.00010,58.94192,2500,4.8e+10,,0.000,169658.536,4p6,1S,0,4p5.4d,1P*,1,,T4631,L2590,
Rb,8,58.9699,0.0005,58.9703,25,4.5e+09,,142802.,312379.,4s.4p,3P*,2,4p2,3P,1,,T5428,L6976,
Rb,6,59.0053,0.0005,59.0051,500,6.2e+08,,0,169477.,4s2.4p2,3P,0,4s.4p3,3P*,1,,T5568,L10384,
Rb,3,59.1424,0.0003,59.14237,100,,,7374.5,176458.02,4s2.4p5,2P*,1/2,4s2.4p4.(3P<1>).5s,"(1,1/2)",3/2,,,L1776,
Rb,10,59.1735,0.0007,59.173,60,1.6e+09,,831899.,1000895.,3d9.4s,1,3,3d9.4p,1*,3,,T5738,L6987,
Rb,5,59.2001,0.0010,59.2005,24,,,21080.4,189997.8,4s2.4p3,2D*,5/2,4s.4p4,2P,3/2,,,L6153,
Rb,3,59.2589,0.0003,59.2590,4,,,0.0,168750.71,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4F,3/2,,,L1776,
Rb,3,59.3647,0.0003,59.3648,900,,,0.0,168449.92,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4P,1/2,,,L1776,
Rb,3,59.4938,0.0003,59.4936,1000,,,0.0,168085.32,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4P,3/2,,,L1776,
Rb,4,59.5184,0.0010,59.51854+,20,,,0.00,168014.86,4s2.4p4,3P,2,4s.4p5,1P*,1,,,L6470,
Rb,3,59.5877,0.0003,59.5877,1300,,,0.0,167819.74,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,4F,5/2,,,L1776,
Rb,3,59.8493,0.0003,59.8494,1200,,,0.0,167086.06,4s2.4p5,2P*,3/2,4s2.4p4.(3P<2>).5s,"(2,1/2)",5/2,,,L1776,
Rb,3,60.2090,0.0003,60.2090,450,,,0.0,166088.20,4s2.4p5,2P*,3/2,4s2.4p4.(1D).4d,2P,1/2,,,L1776,
Rb,10,60.2222,0.0007,60.222,80,2.8e+09,,844220.,1010272.,3d9.4s,1,1,3d9.4p,2*,2,,T5738,L6987,
Rb,10,60.3653,0.0007,60.365,120,3.4e+09,,835237.,1000895.,3d9.4s,1,2,3d9.4p,1*,3,,T5738,L6987,
Rb,4,60.3793,0.0010,60.38006+,1,,,17357.66,182975.25,4s2.4p4,1D,2,4s2.4p3.(4S).4d,3D*,3,,,L6470,
Rb,5,60.4111,0.0010,60.4114,10,,,34794.3,200326.1,4s2.4p3,2P*,1/2,4s.4p4,2S,1/2,,,L6153,
Rb,3,60.5506,0.0003,60.5506,50,,,7374.5,172525.74,4s2.4p5,2P*,1/2,4s2.4p4.(3P<2>).5s,"(2,1/2)",3/2,,,L1776,
Rb,3,60.7285,0.0003,60.7285,500,,,7374.5,172041.74,4s2.4p5,2P*,1/2,4s2.4p4.(1D).4d,2P,3/2,,,L1776,
Rb,4,60.7546,0.0010,60.75522+,16,,,6260.38,170855.30,4s2.4p4,3P,1,4s2.4p3.(4S).4d,5D*,1,,,L6470,
Rb,4,60.7841,0.0010,60.78469+,18,,,6260.38,170775.49,4s2.4p4,3P,1,4s2.4p3.(4S).4d,5D*,0,,,L6470,
Rb,6,60.8508,0.0005,60.851,400,1.09e+09,,5140.,169477.,4s2.4p2,3P,1,4s.4p3,3P*,1,,T5568,L10384,
Rb,6,60.8574,0.0005,60.857,1000,3.8e+09,,23746.,188065.,4s2.4p2,1D,2,4s.4p3,1D*,2,,T5568,L10384,
Rb,4,60.9286,0.0010,60.92984+,4,,,17357.66,181480.86,4s2.4p4,1D,2,4s2.4p3.(4S).4d,3D*,2,,,L6470,
Rb,4,61.0099,0.0010,61.01001+,16,,,6947.78,170855.30,4s2.4p4,3P,0,4s2.4p3.(4S).4d,5D*,1,,,L6470,
Rb,6,61.0537,0.0005,61.054,600,2.1e+09,,5140.,168930.,4s2.4p2,3P,1,4s.4p3,3P*,0,,T5568,L10384,
Rb,6,61.1119,0.0005,61.112,20,3.5e+08,,45201.,208835.,4s2.4p2,1S,0,4s.4p3,3S*,1,,T5568,L10384,
