element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ho,2,496.103,,35,,,,,,,,,,,,,L3475,
Ho,2,496.673,,"55c,w",,,,,,,,,,,,,L3475,
Ho,2,496.721,,250c,,,,,,,,,,,,,L3475,
Ho,1,497.997,,220,,,,,,,,,,,,,L3475,
Ho,1,498.896,,35c,,,,,,,,,,,,,L3475,
Ho,1,499.505,,90,,,,,,,,,,,,,L3475,
Ho,1,501.242,,35c,,,,,,,,,,,,,L3475,
Ho,2,501.328,,55,,,,,,,,,,,,,L3475,
Ho,1,502.653,,65,,,,,,,,,,,,,L3475,
Ho,1,502.817,,30,,,,,,,,,,,,,L3475,
Ho,2,503.295,,55,,,,,,,,,,,,,L3475,
Ho,1,503.760,,65c,,,,,,,,,,,,,L3475,
Ho,1,504.237,,130,,,,,,,,,,,,,L3475,
Ho,1,504.473,,35,,,,,,,,,,,,,L3475,
Ho,2,505.144,,30,,,,,,,,,,,,,L3475,
Ho,2,505.492,,30,,,,,,,,,,,,,L3475,
Ho,1,506.075,,35c,,,,,,,,,,,,,L3475,
Ho,1,507.434,,65,,,,,,,,,,,,,L3475,
Ho,1,509.307,,80,,,,,,,,,,,,,L3475,
Ho,1,512.781,,140,,,,,,,,,,,,,L3475,
Ho,2,512.927,,55,,,,,,,,,,,,,L3475,
Ho,2,514.259,,130,,,,,,,,,,,,,L3475,
Ho,2,514.322,,110,,,,,,,,,,,,,L3475,
Ho,2,514.959,,160,,,,,,,,,,,,,L3475,
Ho,1,516.788,,90c,,,,,,,,,,,,,L3475,
Ho,1,518.211,,130c,,,,,,,,,,,,,L3475,
Ho,1,518.785,,55,,,,,,,,,,,,,L3475,
Ho,2,519.011,,90,,,,,,,,,,,,,L3475,
Ho,1,519.523,,18,,,,,,,,,,,,,L3475,
Ho,1,522.154,,45,,,,,,,,,,,,,L3475,
Ho,1,524.447,,35c,,,,,,,,,,,,,L3475,
Ho,1,525.182,,65,,,,,,,,,,,,,L3475,
Ho,1,527.548,,55,,,,,,,,,,,,,L3475,
Ho,1,530.125,,90,,,,,,,,,,,,,L3475,
Ho,1,531.924,,35,,,,,,,,,,,,,L3475,
Ho,1,531.965,,35,,,,,,,,,,,,,L3475,
Ho,1,533.011,,80,,,,,,,,,,,,,L3475,
Ho,1,535.999,,90,,,,,,,,,,,,,L3475,
Ho,1,538.140,,55,,,,,,,,,,,,,L3475,
Ho,1,538.456,,30,,,,,,,,,,,,,L3475,
Ho,1,538.497,,30,,,,,,,,,,,,,L3475,
Ho,1,539.385,,18w,,,,,,,,,,,,,L3475,
Ho,1,540.317,,70,,,,,,,,,,,,,L3475,
Ho,1,540.708,,100,,,,,,,,,,,,,L3475,
Ho,2,541.362,,14,,,,,,,,,,,,,L3475,
Ho,2,543.439,,16,,,,,,,,,,,,,L3475,
Ho,1,543.587,,18,,,,,,,,,,,,,L3475,
Ho,1,544.539,,30,,,,,,,,,,,,,L3475,
Ho,2,544.98,,18,,,,,,,,,,,,,L3475,
Ho,1,545.190,,30w,,,,,,,,,,,,,L3475,
Ho,2,545.40,,14,,,,,,,,,,,,,L3475,
Ho,1,549.857,,30c,,,,,,,,,,,,,L3475,
Ho,1,550.451,,30,,,,,,,,,,,,,L3475,
Ho,2,551.556,,27,,,,,,,,,,,,,L3475,
Ho,2,551.645,,18,,,,,,,,,,,,,L3475,
Ho,1,553.433,,30,,,,,,,,,,,,,L3475,
Ho,1,555.314,,27,,,,,,,,,,,,,L3475,
Ho,1,556.094,,35c,,,,,,,,,,,,,L3475,
Ho,1,556.652,,70,,,,,,,,,,,,,L3475,
Ho,2,557.396,,18,,,,,,,,,,,,,L3475,
Ho,1,561.364,,27,,,,,,,,,,,,,L3475,
Ho,1,562.760,,65,,,,,,,,,,,,,L3475,
Ho,2,562.824,,30,,,,,,,,,,,,,L3475,
Ho,1,564.062,,55,,,,,,,,,,,,,L3475,
Ho,1,565.958,,140,,,,,,,,,,,,,L3475,
Ho,1,567.470,,65,,,,,,,,,,,,,L3475,
Ho,1,569.147,,140c,,,,,,,,,,,,,L3475,
Ho,1,569.657,,140c,,,,,,,,,,,,,L3475,
Ho,1,573.402,,27,,,,,,,,,,,,,L3475,
Ho,1,573.924,,55,,,,,,,,,,,,,L3475,
Ho,1,574.958,,22,,,,,,,,,,,,,L3475,
Ho,1,582.190,,27w,,,,,,,,,,,,,L3475,
Ho,1,583.947,,22,,,,,,,,,,,,,L3475,
Ho,1,586.028,,140c,,,,,,,,,,,,,L3475,
Ho,1,586.442,,27w,,,,,,,,,,,,,L3475,
Ho,1,587.085,,45,,,,,,,,,,,,,L3475,
Ho,1,588.299,,70c,,,,,,,,,,,,,L3475,
Ho,1,589.256,,35c,,,,,,,,,,,,,L3475,
Ho,1,590.429,,22,,,,,,,,,,,,,L3475,
Ho,1,592.176,,70,,,,,,,,,,,,,L3475,
Ho,1,593.371,,30c,,,,,,,,,,,,,L3475,
Ho,1,594.803,,"70c,w",,,,,,,,,,,,,L3475,
Ho,1,595.598,,45,,,,,,,,,,,,,L3475,
Ho,1,597.276,,70,,,,,,,,,,,,,L3475,
Ho,1,597.352,,90,,,,,,,,,,,,,L3475,
Ho,1,598.143,,22,,,,,,,,,,,,,L3475,
Ho,1,598.290,598.285+,230c,9.3e+05,,0.00,16709.82,4f11.6s2,4I*,15/2,4f11.(4I*<15/2>).6s.6p.(3P*<1>),"(15/2,1)",17/2,,T7227,L3475,
Ho,1,600.204,,55,,,,,,,,,,,,,L3475,
Ho,1,600.533,,27,,,,,,,,,,,,,L3475,
Ho,1,602.143,,35,,,,,,,,,,,,,L3475,
Ho,1,603.897,,16,,,,,,,,,,,,,L3475,
Ho,1,605.071,,27,,,,,,,,,,,,,L3475,
Ho,1,606.031,,45,,,,,,,,,,,,,L3475,
Ho,1,608.179,,120,,,,,,,,,,,,,L3475,
Ho,1,613.360,,"70c,w",,,,,,,,,,,,,L3475,
Ho,1,615.638,,35,,,,,,,,,,,,,L3475,
Ho,1,615.658,,27,,,,,,,,,,,,,L3475,
Ho,1,619.168,,55,,,,,,,,,,,,,L3475,
Ho,1,620.865,,70,,,,,,,,,,,,,L3475,
Ho,1,623.417,,18,,,,,,,,,,,,,L3475,
Ho,1,625.575,,45c,,,,,,,,,,,,,L3475,
Ho,1,630.536,,70c,,,,,,,,,,,,,L3475,
Ho,1,630.668,,22,,,,,,,,,,,,,L3475,
Ho,1,635.435,,30c,,,,,,,,,,,,,L3475,
Ho,1,637.259,,30c,,,,,,,,,,,,,L3475,
Ho,1,637.386,,14w,,,,,,,,,,,,,L3475,
Ho,1,641.341,,22w,,,,,,,,,,,,,L3475,
Ho,1,647.177,,27c,,,,,,,,,,,,,L3475,
Ho,1,647.917,,13,,,,,,,,,,,,,L3475,
Ho,1,651.530,,11,,,,,,,,,,,,,L3475,
Ho,1,653.899,,11w,,,,,,,,,,,,,L3475,
Ho,1,655.097,,70,,,,,,,,,,,,,L3475,
Ho,1,656.008,,15,,,,,,,,,,,,,L3475,
Ho,1,660.058,,35bl,,,,,,,,,,,,,L3475,
Ho,1,660.494,660.491+,260,,,0.00,15136.06,4f11.6s2,4I*,15/2,4f10.(5I<7>).5d<3/2>.6s2,"(7,3/2)",15/2,,,L3475,
Ho,1,660.747,,55,,,,,,,,,,,,,L3475,
Ho,1,662.835,,13,,,,,,,,,,,,,L3475,
Ho,1,662.899,,120,,,,,,,,,,,,,L3475,
Ho,1,663.224,,15,,,,,,,,,,,,,L3475,
Ho,1,665.298,,9w,,,,,,,,,,,,,L3475,
Ho,1,666.252,,15,,,,,,,,,,,,,L3475,
Ho,1,668.046,,19c,,,,,,,,,,,,,L3475,
Ho,1,668.162,,24c,,,,,,,,,,,,,L3475,
Ho,1,669.432,,"55c,w",,,,,,,,,,,,,L3475,
Ho,1,672.234,,"15c,w",,,,,,,,,,,,,L3475,
Ho,1,674.505,,40,,,,,,,,,,,,,L3475,
Ho,1,676.674,,13,,,,,,,,,,,,,L3475,
Ho,1,677.468,,28c,,,,,,,,,,,,,L3475,
Ho,1,678.543,,55c,,,,,,,,,,,,,L3475,
Ho,1,679.37,,13,,,,,,,,,,,,,L3475,
Ho,1,681.104,,"13c,w",,,,,,,,,,,,,L3475,
Ho,1,682.038,,"15c,w",,,,,,,,,,,,,L3475,
Ho,1,682.164,,24,,,,,,,,,,,,,L3475,
Ho,1,682.572,,17c,,,,,,,,,,,,,L3475,
Ho,1,686.585,,"17c,w",,,,,,,,,,,,,L3475,
Ho,1,688.336,,9,,,,,,,,,,,,,L3475,
Ho,1,688.850,,13,,,,,,,,,,,,,L3475,
Ho,1,689.296,,15c,,,,,,,,,,,,,L3475,
Ho,1,689.795,,17,,,,,,,,,,,,,L3475,
Ho,1,690.380,,15w,,,,,,,,,,,,,L3475,
Ho,1,691.347,,"15c,w",,,,,,,,,,,,,L3475,
Ho,1,691.670,,9,,,,,,,,,,,,,L3475,
Ho,1,693.949,,"40c,w",,,,,,,,,,,,,L3475,
Ho,1,695.039,,"45c,w",,,,,,,,,,,,,L3475,
Ho,1,695.53,,"13w,l",,,,,,,,,,,,,L3475,
Ho,2,697.67,,19,,,,,,,,,,,,,L3475,
Ho,1,724.208,,9,,,,,,,,,,,,,L3475,
Ho,1,725.060,,9,,,,,,,,,,,,,L3475,
Ho,1,749.620,,5w,,,,,,,,,,,,,L3475,
Ho,1,751.074,,10w,,,,,,,,,,,,,L3475,
Ho,1,755.509,,140,,,,,,,,,,,,,L3475,
Ho,1,758.920,,18,,,,,,,,,,,,,L3475,
Ho,1,759.187,,25,,,,,,,,,,,,,L3475,
Ho,1,759.364,,9w,,,,,,,,,,,,,L3475,
Ho,1,759.435,,7w,,,,,,,,,,,,,L3475,
Ho,2,760.231,,12,,,,,,,,,,,,,L3475,
Ho,1,760.535,,16,,,,,,,,,,,,,L3475,
Ho,1,761.705,,12,,,,,,,,,,,,,L3475,
Ho,1,762.798,,14,,,,,,,,,,,,,L3475,
Ho,1,762.842,,40c,,,,,,,,,,,,,L3475,
Ho,1,764.114,,9c,,,,,,,,,,,,,L3475,
Ho,1,764.816,,4,,,,,,,,,,,,,L3475,
Ho,1,765.380,,14c,,,,,,,,,,,,,L3475,
Ho,1,766.730,,12c,,,,,,,,,,,,,L3475,
Ho,1,769.043,,20,,,,,,,,,,,,,L3475,
Ho,1,769.315,,50c,,,,,,,,,,,,,L3475,
Ho,1,771.506,,"40c,w",,,,,,,,,,,,,L3475,
Ho,1,771.905,,16,,,,,,,,,,,,,L3475,
Ho,1,773.898,,16w,,,,,,,,,,,,,L3475,
Ho,1,775.201,,8c,,,,,,,,,,,,,L3475,
Ho,1,781.548,,"60c,w",,,,,,,,,,,,,L3475,
Ho,1,782.363,,"40c,w",,,,,,,,,,,,,L3475,
Ho,1,787.922,,8w,,,,,,,,,,,,,L3475,
Ho,1,789.464,,60,,,,,,,,,,,,,L3475,
Ho,1,846.466,,10w,,,,,,,,,,,,,L3475,
Ho,1,848.267,,10w,,,,,,,,,,,,,L3475,
Ho,1,851.294,,50,,,,,,,,,,,,,L3475,
Ho,2,854.561,,20,,,,,,,,,,,,,L3475,
Ho,2,860.184,,18,,,,,,,,,,,,,L3475,
Ho,1,867.019,,40,,,,,,,,,,,,,L3475,
Ho,2,880.548,,16w,,,,,,,,,,,,,L3475,
Ho,1,883.449,,20c,,,,,,,,,,,,,L3475,
Ho,2,891.598,,90,,,,,,,,,,,,,L3475,

