element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sc,3,189.5441,0.0010,189.5441,0.0010,40,3.0e+08,D,62104.30,114862.48,3p6.4p,2P*,1/2,3p6.5s,2S,1/2,,T2886LS,L1891,
Sc,1,189.58180,0.00007,189.58178,0.00005,"1g,a",,,0.0000,52747.684,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,189.75253,0.00007,189.75254,0.00004,"1g,a",,,0.0000,52700.218,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,189.79687,0.00007,189.79686,0.00005,"3g,a",,,168.3371,52856.247,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,2,189.8393,0.0010,189.8393,0.0010,1,,,26081.34,78757.46,3p6.3d.4p,1D*,2,3p6.3d.5d,1P,1,,,L5141,
Sc,1,189.96945,0.00007,189.96941,0.00005,"1g,a",,,168.3371,52808.390,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,190.05528,0.00007,190.05530,0.00005,"2g,a",,,168.3371,52784.603,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,190.13753,0.00007,190.13749,0.00005,"1g,a",,,0.0000,52593.521,3d.4s2,2D,3/2,,*,5/2,,,L2110,
Sc,1,190.18873,0.00007,190.18875,0.00005,"3g,a",,,168.3371,52747.684,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,190.36060,0.00007,190.36059,0.00004,"3g,a",,,168.3371,52700.218,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,190.44340,0.00007,190.44337,0.00005,"1g,a",,,0.0000,52509.048,3d.4s2,2D,3/2,,*,5/2,,,L2110,
Sc,4,190.5521,0.0010,190.5517,0.0010,6,,,333090.8,385570.0,3s2.3p5.4s,3P*,2,3s2.3p5.4p,3P,1,,,L2826,
Sc,1,190.74803,0.00007,190.74802,0.00005,"3g,a",,,168.3371,52593.521,3d.4s2,2D,5/2,,*,5/2,,,L2110,
Sc,1,190.78184,0.00007,190.78185,0.00005,"3g,a",,,0.0000,52415.887,3d.4s2,2D,3/2,,*,5/2,,,L2110,
Sc,2,190.8094,0.0010,190.8094,0.0010,2,,,27443.71,79852.02,3p6.3d.4p,3F*,2,3p6.3d.5d,3F,2,,,L5141,
Sc,1,191.05591,0.00007,191.05587,0.00005,"3g,a",,,168.3371,52509.048,3d.4s2,2D,5/2,,*,5/2,,,L2110,
Sc,2,191.1200,0.0010,191.1200,0.0010,2,,,27602.45,79925.59,3p6.3d.4p,3F*,3,3p6.3d.5d,3F,3,,,L5141,
Sc,1,191.13741,0.00007,191.13737,0.00005,"3g,a",,,168.3371,52486.730,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,2,191.1581,0.0010,191.1581,0.0010,3,,,26081.34,78394.05,3p6.3d.4p,1D*,2,3p6.3d.5d,1F,3,,,L5141,
Sc,3,191.2620,0.0010,191.2620,0.0010,60,5.8e+08,C,62578.18,114862.48,3p6.4p,2P*,3/2,3p6.5s,2S,1/2,,T2886LS,L1891,
Sc,1,191.34372,0.00007,191.34372,0.00005,"1g,a",,,168.3371,52430.309,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,191.39661,0.00007,191.39653,0.00005,"3g,a",,,168.3371,52415.887,3d.4s2,2D,5/2,,*,5/2,,,L2110,
Sc,2,191.7182,0.0010,191.7182,0.0010,3,,,27841.35,80001.24,3p6.3d.4p,3F*,4,3p6.3d.5d,3F,4,,,L5141,
