element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pt,4,63.2746,0.0003,63.27469,0.00009,278,1.41e+08,,18361.43,176402.5,5d7,2G,9/2,5d6.6p,176402*,7/2,,T9565,L19453,
Pt,5,63.2997,0.0003,63.30020,0.00012,259,3.57e+08,,62478.7,220456.09,5d6,1G1,4,5d5.6p,220456*,5,,T9562,L19450,
Pt,5,63.3161,0.0003,63.31617,0.00012,352,2.73e+08,,53919.76,211857.3,5d6,3F1,4,5d5.6p,211857*,3,,T9562,L19450,
Pt,5,63.3173,0.0006,63.31811,0.00016,366bl,1.96e+08,,49329.2,207261.9,5d6,3P1,1,5d5.6p,207261*,2,,T9562,L19450,
Pt,5,63.3407,0.0006,63.34038,0.00012,116bl(Pt IV),2.91e+07,,38723.8,196600.97,5d6,1I,6,5d5.6p,196600*,5,,T9562,L19450,
Pt,4,63.3407,0.0006,63.34059,0.00007,116bl(Pt V),1.60e+08,,9214.92,167091.57,5d7,2P,3/2,5d6.6p,167091*,3/2,,T9565,L19453,
Pt,5,63.4042,0.0003,63.40391,0.00010,193,2.00e+07,,10826.8,168545.78,5d6,5D,1,5d5.6p,168545*,2,,T9562,L19450,
Pt,5,63.4170,0.0003,63.41685,0.00009,594,5.48e+08,,34478.40,192165.20,5d6,3D,3,5d5.6p,192165*,4,,T9562,L19450,
Pt,6,63.42005,0.00030,63.41993,0.00010,307,8.00e+07,,49791.26,207470.39,5d5,49791,9/2,5d4.6p,207470*,9/2,,T9716,L19871,
Pt,4,63.4389,0.0003,63.43937,0.00006,357,2.10e+08,,9567.18,167198.01,5d7,4F,7/2,5d6.6p,167198*,7/2,,T9565,L19453,
Pt,5,63.4426,0.0003,63.44296,0.00008,630,7.70e+08,,40468.85,198090.74,5d6,1F,3,5d5.6p,198090*,4,,T9562,L19450,
Pt,5,63.4553,0.0003,63.45556,0.00016,735,9.70e+08,,10817.6,168408.2,5d6,5D,0,5d5.(6S).6p,5P*,1,,T9562,L19450,
Pt,5,63.4598,0.0003,63.45927,0.00012,815,1.15e+09,,10826.8,168408.2,5d6,5D,1,5d5.(6S).6p,5P*,1,,T9562,L19450,
Pt,5,63.4660,0.0003,63.46636,0.00009,374,1.16e+08,,7612.63,165176.42,5d6,5D,3,5d5.6p,165176*,2,,T9562,L19450,
Pt,5,63.4745,0.0003,63.47442,0.00008,515,3.71e+08,,32806.12,190349.90,5d6,3G,4,5d5.6p,190349*,3,,T9562,L19450,
Pt,5,63.4832,0.0003,63.48320,0.00010,165,1.56e+08,,34478.40,192000.38,5d6,3D,3,5d5.6p,192000*,2,,T9562,L19450,
Pt,5,63.5290,0.0003,63.52897,0.00016,402*,5.57e+08,,37754.3,195162.8,5d6,3P2,0,5d5.(4P).6p,3D*,1,,T9562,L19450,
Pt,5,63.5290,0.0003,63.52935,0.00012,402*,1.63e+08,,45490.83,202898.4,5d6,1D2,2,5d5.6p,202898*,3,,T9562,L19450,
Pt,5,63.5678,0.0003,63.56748,0.00007,148,4.78e+07,,24694.24,182007.38,5d6,3F2,3,5d5.6p,182007*,4,,T9562,L19450,
Pt,4,63.5720,0.0003,63.57192,0.00006,328,3.28e+08,,9567.18,166869.34,5d7,4F,7/2,5d6.6p,166869*,9/2,,T9565,L19453,
Pt,4,63.5800,0.0003,63.57974,0.00012,349,1.98e+08,,34556.09,191838.9,5d7,2H,9/2,5d6.(1G1).6p,2H*,11/2,,T9565,L19453,
Pt,5,63.5906,0.0003,63.59057,0.00008,305,2.14e+08,,25632.35,182888.36,5d6,3F2,2,5d5.6p,182888*,3,,T9562,L19450,
Pt,5,63.6123,0.0003,63.61190,0.00012,118,7.40e+07,,31104.3,188307.6,5d6,3D,1,5d5.6p,188307*,2,,T9562,L19450,
Pt,5,63.6517,0.0003,63.65142,0.00009,372,2.66e+08,,22774.76,179880.44,5d6,3P2,2,5d5.6p,179880*,2,,T9562,L19450,
Pt,5,63.6602,0.0003,63.66059,0.00009,149,1.28e+08,,34478.40,191561.46,5d6,3D,3,5d5.6p,191561*,4,,T9562,L19450,
Pt,4,63.6785,0.0003,63.67821,0.00010,340,4.38e+08,,15539.29,172578.87,5d7,4F,3/2,5d6.6p,172578*,3/2,,T9565,L19453,
Pt,4,63.6814,0.0003,63.68113,0.00008,633,5.15e+08,,18361.43,175393.81,5d7,2G,9/2,5d6.(1G2).6p,2G*,9/2,,T9565,L19453,
Pt,5,63.6999,0.0003,63.69972,0.00008,494,1.79e+08,,7612.63,164599.18,5d6,5D,3,5d5.6p,164599*,3,,T9562,L19450,
Pt,5,63.7293,0.0003,63.72924,0.00008,217,8.43e+07,,32806.12,189719.97,5d6,3G,4,5d5.6p,189719*,3,,T9562,L19450,
Pt,6,63.76929,0.00030,63.76902,0.00012,214,5.60e+07,,72487.57,229303.52,5d5,2G1,9/2,5d4.6p,229303*,9/2,,T9716,L19871,
Pt,5,63.7827,0.0003,63.78311,0.00012,154,3.55e+07,,62478.7,219260.02,5d6,1G1,4,5d5.6p,219260*,5,,T9562,L19450,
Pt,5,63.7867,0.0003,63.78644,0.00009,466,4.38e+08,,24694.24,181467.37,5d6,3F2,3,5d5.6p,181467*,2,,T9562,L19450,
Pt,5,63.7936,0.0003,63.79240,0.00008,654*,4.16e+08,,34478.40,191236.88,5d6,3D,3,5d5.6p,191236*,3,,T9562,L19450,
Pt,5,63.7936,0.0003,63.79464,0.00008,654*,1.48e+08,,30610.18,187363.17,5d6,3F2,4,5d5.6p,187363*,5,,T9562,L19450,
Pt,5,63.8652,0.0003,63.86488,0.00007,501,2.67e+08,,34478.40,191058.98,5d6,3D,3,5d5.6p,191058*,4,,T9562,L19450,
Pt,5,63.9057,0.0003,63.90524,0.00016,94,8.67e+07,,41251.2,197732.9,5d6,3P2,1,5d5.6p,197732*,1,,T9562,L19450,
Pt,5,63.9181,0.0003,63.91789,0.00010,589,3.68e+08,,10826.8,167277.52,5d6,5D,1,5d5.(6S).6p,5P*,2,,T9562,L19450,
Pt,5,64.0081,0.0003,64.00781,0.00010,611,7.51e+08,,62478.7,218709.64,5d6,1G1,4,5d5.6p,218709*,4,,T9562,L19450,
Pt,5,64.0140,0.0003,64.01372,0.00016,65,8.60e+07,,49329.2,205545.7,5d6,3P1,1,5d5.6p,205545*,2,,T9562,L19450,
Pt,5,64.0284,0.0003,64.02840,0.00016,226,9.37e+08,,61476.7,217657.4,5d6,3P1,2,5d5.6p,217657*,1,,T9562,L19450,
Pt,4,64.0311,0.0003,64.03094,0.00016,322,1.85e+09,,27870.20,184044.7,5d7,4P,3/2,5d6.(3F1).6p,4D*,1/2,,T9565,L19453,
Pt,5,64.0756,0.0003,64.07589,0.00012,204,1.73e+08,,40468.85,196533.80,5d6,1F,3,5d5.6p,196533*,3,,T9562,L19450,
Pt,5,64.0857,0.0003,64.08645,0.00009,170,4.55e+07,,32806.12,188845.35,5d6,3G,4,5d5.6p,188845*,5,,T9562,L19450,
Pt,4,64.1033,0.0003,64.10369,0.00016,234,1.17e+09,,39002.13,194999.4,5d7,2F,7/2,5d6.(1G1).6p,2G*,9/2,,T9565,L19453,
Pt,4,64.1071,0.0003,64.10688,0.00007,709,6.51e+08,,9567.18,165556.67,5d7,4F,7/2,5d6.6p,165556*,7/2,,T9565,L19453,
Pt,4,64.1160,0.0003,64.11615,0.00007,242,1.80e+08,,9567.18,165534.12,5d7,4F,7/2,5d6.6p,165534*,5/2,,T9565,L19453,
