element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
N,2,395.585,395.5851,450,1.21e+07,B+,148940.17,174212.03,2s2.2p.3s,3P*,1,2s2.2p.3p,1D,2,,T7333,L3513,
N,2,399.500,399.4997,1000,1.22e+08,A,149187.80,174212.03,2s2.2p.3s,1P*,1,2s2.2p.3p,1D,2,,T7333,L3513,
N,3,399.863,399.863,150,1.76e+08,C+,317747.7,342749.2,2s2.4d,2D,3/2,2s2.5f,2F*,5/2,,T7192LS,L3513,
N,3,400.358,400.358,200,1.88e+08,C+,317779.5,342750.1,2s2.4d,2D,5/2,2s2.5f,2F*,7/2,,T7192LS,L3513,
N,2,403.508,,360,,,,,,,,,,,,,L3513,
N,2,404.131,,550,,,,,,,,,,,,,L3513,
N,2,404.353,,360,,,,,,,,,,,,,L3513,
N,4,405.776,405.776,150,6.62e+07,B,404522.4,429159.6,1s2.2s.3p,1P*,1,1s2.2s.3d,1D,2,,T5633,L4738,
N,3,409.733,409.736,250,8.70e+07,B,221302.2,245701.3,2s2.3s,2S,1/2,2s2.3p,2P*,3/2,,T6335n,L3513,
N,1,409.994,409.9943,140,3.48e+06,C+,86137.350,110521.050,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(1D).3p,2D*,3/2,,T6340,L3513,
N,3,410.343,410.339,200,8.67e+07,B,221302.2,245665.4,2s2.3s,2S,1/2,2s2.3p,2P*,1/2,,T6335n,L3513,
N,1,410.995,410.9949,185,3.90e+06,C+,86220.510,110544.850,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1D).3p,2D*,5/2,,T6340,L3513,
N,2,417.616,,285,,,,,,,,,,,,,L3513,
N,3,419.576,419.574,120,9.37e+07,B,297151.2,320978.2,2s.2p.(3P*).3s,2P*,1/2,2s.2p.(3P*).3p,2D,3/2,,T7192LS,L3513,
N,3,420.010,420.007,150,1.12e+08,B,297264.4,321066.8,2s.2p.(3P*).3s,2P*,3/2,2s.2p.(3P*).3p,2D,5/2,,T7192LS,L3513,
N,2,422.774,422.7736,285,1.08e+08,B,174212.03,197858.69,2s2.2p.3p,1D,2,2s2.2p.4s,1P*,1,,"T5520,T6385",L3513,
N,2,423.691,,285,,,,,,,,,,,,,L3513,
N,2,423.705,,220,,,,,,,,,,,,,L3513,
N,2,424.178,,450,,,,,,,,,,,,,L3513,
N,3,433.291,433.295,90,1.23e+07,B,309753.5,332826.0,2s.2p.(3P*).3p,4D,5/2,2s.2p.(3P*).3d,4D*,5/2,,T7192LS,L3513,
N,3,434.568,434.581,120,1.82e+07,B,309849.8,332854.0,2s.2p.(3P*).3p,4D,7/2,2s.2p.(3P*).3d,4D*,7/2,,T7192LS,L3513,
N,3,437.911,,300,,,,,,,,,,,,,L3513,
N,2,443.274,,285,,,,,,,,,,,,,L3513,
N,2,444.703,444.7030,650,1.12e+08,B+,164610.76,187091.37,2s2.2p.3p,1P,1,2s2.2p.3d,1D*,2,,T7333,L3513,
N,3,451.091,451.088,90,2.84e+07,B,287529.4,309691.8,2s.2p.(3P*).3s,4P*,1/2,2s.2p.(3P*).3p,4D,3/2,,T7192LS,L3513,
N,3,451.486,451.485,120,6.80e+07,B,287706.9,309849.8,2s.2p.(3P*).3s,4P*,5/2,2s.2p.(3P*).3p,4D,7/2,,T7192LS,L3513,
N,2,453.041,,360,,,,,,,,,,,,,L3513,
