element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Te,2,90.7969,0.0011,90.7966,0.0003,53000,,,0.000,110136.3,5s2.5p3,4S*,3/2,5s2.5p2.(1D).5d,2P,3/2,,,L15043,
Te,2,91.9510,0.0011,91.95226,0.00017,61000,,,12421.854,121173.94,5s2.5p3,2D*,5/2,5s2.5p2.(3P).7s,2P,3/2,,,L15043,
Te,2,92.3825,0.0011,92.3825,0.0011,41000,,,12421.854,120667.5,5s2.5p3,2D*,5/2,5s2.5p2.(3P).6d,4F,7/2,,,L15043,
Te,2,92.7743,0.0011,92.77588,0.00017,64000,,,10222.385,118009.02,5s2.5p3,2D*,3/2,5s2.5p2.(3P).7s,2P,1/2,,,L15043,
Te,2,92.9918,0.0011,92.9922,0.0008,34000,,,20546.591,128082.5,5s2.5p3,2P*,1/2,5s2.5p2.(3P).6d,2P,1/2,,,L15043,
Te,2,93.0042,0.0011,93.0044,0.0004,70000,,,0.000,107521.8,5s2.5p3,4S*,3/2,5s2.5p2.(1D).5d,2P,1/2,,,L15043,
Te,2,93.4848,0.0011,93.48416,0.00017,33000,,,10222.385,117192.38,5s2.5p3,2D*,3/2,5s.(2S).5p4.(3P),2P,1/2,,,L15043,
Te,2,93.7960,0.0011,93.79550,0.00018,40000,,,10222.385,116837.31,5s2.5p3,2D*,3/2,5s2.5p2.(3P).6d,4P,5/2,,,L15043,
Te,2,94.262,0.004,,,250000,,,,,,,,,,,,,L3546,
Te,2,94.3413,0.0011,94.3407,0.0007,35000,,,12421.854,118420.6,5s2.5p3,2D*,5/2,5s2.5p2.(1S).5d,2D,5/2,,,L15043,
Te,2,94.3629,0.0011,94.36609,0.00018,23000,,,20546.591,126516.86,5s2.5p3,2P*,1/2,5s2.5p2.(3P).6d,2D,3/2,,,L15043,
Te,2,94.4255,0.0011,94.4255,0.0005,25000,,,12421.854,118325.5,5s2.5p3,2D*,5/2,5s2.5p2.(1S).5d,2D,3/2,,,L15043,
Te,2,94.5559,0.0011,94.5563,0.0008,33000,,,24032.095,129789.2,5s2.5p3,2P*,3/2,5s2.5p2.(1D).7s,2D,3/2,,,L15043,
Te,2,94.8056,0.0011,94.80634,0.00018,54000,,,10222.385,115700.56,5s2.5p3,2D*,3/2,5s2.5p2.(3P).6d,2P,3/2,,,L15043,
Te,2,95.3109,0.0011,95.31267,0.00018,48000,,,12421.854,117339.70,5s2.5p3,2D*,5/2,5s2.5p2.(3P).7s,4P,3/2,,,L15043,
Te,2,95.3818,0.0011,95.38147,0.00018,53000,,,12421.854,117264.02,5s2.5p3,2D*,5/2,5s2.5p2.(3P).6d,4F,3/2,,,L15043,
Te,2,96.1077,0.0011,96.1073,0.0008,34000,,,24032.095,128082.5,5s2.5p3,2P*,3/2,5s2.5p2.(3P).6d,2P,1/2,,,L15043,
Te,2,96.5824,0.0011,96.58525,0.00019,30000,,,20546.591,124082.07,5s2.5p3,2P*,1/2,5s.(2S).5p4.(3P),2P,3/2,,,L15043,
Te,2,96.8251,0.0011,96.82538,0.00019,46000,,,12421.854,115700.56,5s2.5p3,2D*,5/2,5s2.5p2.(3P).6d,2P,3/2,,,L15043,
Te,2,97.3668,0.0011,97.3677,0.0004,120000,,,0.000,102703.5,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,2D,5/2,,,L15043,
Te,2,97.4628,0.0011,97.46442,0.00019,64000,,,10222.385,112823.93,5s2.5p3,2D*,3/2,5s2.5p2.(3P).7s,4P,1/2,,,L15043,
Te,2,97.5716,0.0011,97.57548,0.00019,27000,,,24032.095,126516.86,5s2.5p3,2P*,3/2,5s2.5p2.(3P).6d,2D,3/2,,,L15043,
Te,2,97.8049,0.0011,97.80468,0.00019,45000,,,0.000,102244.60,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,2D,3/2,,,L15043,
Te,2,97.9161,0.0011,97.91709,0.00019,92000,,,0.000,102127.22,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,4P,1/2,,,L15043,
Te,2,98.3929,0.0011,98.3925,0.0005,130000,,,10222.385,111856.1,5s2.5p3,2D*,3/2,5s2.5p2.(1D).5d,2D,3/2,,,L15043,
Te,2,98.8710,0.0011,98.8703,0.0006,110000,,,12421.854,113564.5,5s2.5p3,2D*,5/2,5s2.5p2.(1D).5d,2D,5/2,,,L15043,
Te,2,98.9423,0.0011,98.94586,0.00020,120000,,,0.000,101065.37,5s2.5p3,4S*,3/2,5s2.5p2.(1D).5d,2S,1/2,,,L15043,
Te,2,99.2651,0.0011,99.26470,0.00020,120000,,,0.000,100740.75,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,4P,3/2,,,L15043,
Te,2,99.3891,0.0011,99.38946,0.00020,66000,,,24032.095,124646.39,5s2.5p3,2P*,3/2,5s2.5p2.(3P).6d,4D,5/2,,,L15043,
Te,2,99.9479,0.0011,99.95005,0.00020,59000,,,24032.095,124082.07,5s2.5p3,2P*,3/2,5s.(2S).5p4.(3P),2P,3/2,,,L15043,
Te,2,100.3760,0.0011,100.37604,0.00020,89000,,,24032.095,123657.46,5s2.5p3,2P*,3/2,5s.(2S).5p4.(1S),2S,1/2,,,L15043,
Te,2,100.7766,0.0011,100.77630,0.00020,150000,,,0.000,99229.68,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,4P,5/2,,,L15043,
Te,2,101.4223,0.0011,101.4229,0.0005,140000,,,10222.385,108819.4,5s2.5p3,2D*,3/2,5s2.5p2.(1D).5d,2F,5/2,,,L15043,
Te,2,102.2713,0.0011,102.2715,0.0006,140000,,,20546.591,118325.5,5s2.5p3,2P*,1/2,5s2.5p2.(1S).5d,2D,3/2,,,L15043,
Te,2,102.3397,0.0011,102.3390,0.0004,180000,,,12421.854,110136.3,5s2.5p3,2D*,5/2,5s2.5p2.(1D).5d,2P,3/2,,,L15043,
Te,2,102.5782,0.0011,102.57795,0.00021,91000,,,24032.095,121518.93,5s2.5p3,2P*,3/2,5s2.5p2.(3P).6d,4D,3/2,,,L15043,
Te,2,103.4696,0.0011,103.47062,0.00021,110000,,,20546.591,117192.38,5s2.5p3,2P*,1/2,5s.(2S).5p4.(3P),2P,1/2,,,L15043,
Te,2,103.7370,0.0011,103.7371,0.0005,100000,,,12421.854,108819.4,5s2.5p3,2D*,5/2,5s2.5p2.(1D).5d,2F,5/2,,,L15043,
Te,2,105.0915,0.0011,105.09283,0.00022,42000,,,20546.591,115700.56,5s2.5p3,2P*,1/2,5s2.5p2.(3P).6d,2P,3/2,,,L15043,
Te,2,105.4185,0.0011,105.41781,0.00022,84000,,,0.000,94860.63,5s2.5p3,4S*,3/2,5s2.5p2.(1D).6s,2D,5/2,,,L15043,
Te,2,105.4602,0.0011,105.4602,0.0011,150000,,,12421.854,107244.4,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,2F,7/2,,,L15043,
Te,2,105.700,0.007,,,150000,,,,,,,,,,,,,L3546,
Te,2,105.9447,0.0011,105.9451,0.0009,340000bl,,,24032.095,118420.6,5s2.5p3,2P*,3/2,5s2.5p2.(1S).5d,2D,5/2,,,L15043,
Te,2,106.887,0.007,,,160000,,,,,,,,,,,,,L3546,
Te,2,107.2590,0.0011,107.25940,0.00023,110000,,,24032.095,117264.02,5s2.5p3,2P*,3/2,5s2.5p2.(3P).6d,4F,3/2,,,L15043,
Te,2,107.7663,0.0011,107.76649,0.00023,180000,,,0.000,92793.22,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,4D,5/2,,,L15043,
Te,2,108.1295,0.0011,108.1302,0.0005,90000,,,10222.385,102703.5,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,2D,5/2,,,L15043,
Te,2,109.011,0.004,,,490000,,,,,,,,,,,,,L3546,
Te,2,109.0877,0.0011,109.08877,0.00024,53000,,,24032.095,115700.56,5s2.5p3,2P*,3/2,5s2.5p2.(3P).6d,2P,3/2,,,L15043,
Te,2,109.5170,0.0011,109.5176,0.0006,73000,,,20546.591,111856.1,5s2.5p3,2P*,1/2,5s2.5p2.(1D).5d,2D,3/2,,,L15043,
Te,2,110.4740,0.0011,110.47482,0.00024,93000,,,10222.385,100740.75,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,4P,3/2,,,L15043,
Te,2,110.7654,0.0011,110.7645,0.0005,53000,,,12421.854,102703.5,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,2D,5/2,,,L15043,
Te,2,111.3302,0.0011,111.33038,0.00025,68000,,,12421.854,102244.60,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,2D,3/2,,,L15043,
Te,2,111.6909,0.0011,111.6914,0.0007,99000,,,24032.095,113564.5,5s2.5p3,2P*,3/2,5s2.5p2.(1D).5d,2D,5/2,,,L15043,
Te,2,112.4097,0.0011,112.4087,0.0003,100000,,,0.000,88961.09,5s2.5p3,4S*,3/2,5s2.5p2.(3P).6s,2P,3/2,,,L15043,
Te,2,112.6159,0.0011,112.6175,0.0003,47000,,,0.000,88796.16,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,2P,1/2,,,L15043,
Te,2,113.0457,0.0011,113.0465,0.0008,35000,,,20546.591,109005.8,5s2.5p3,2P*,1/2,5s2.5p2.(1S).6s,2S,1/2,,,L15043,
Te,2,113.1044,0.0011,113.1043,0.0012,81000,,,12421.854,100835.8,5s2.5p3,2D*,5/2,5s2.5p2.(1D).5d,2G,7/2,,,L15043,
Te,2,113.8644,0.0011,113.8641,0.0006,34000,,,24032.095,111856.1,5s2.5p3,2P*,3/2,5s2.5p2.(1D).5d,2D,3/2,,,L15043,
Te,2,114.4099,0.0011,114.4105,0.0003,47000,,,0.000,87404.54,5s2.5p3,4S*,3/2,5s.(2S).5p4.(1D),2D,5/2,,,L15043,
Te,2,115.2588,0.0011,115.2606,0.0003,57000,,,0.000,86759.90,5s2.5p3,4S*,3/2,5s.(2S).5p4.(1D),2D,3/2,,,L15043,
Te,2,116.1377,0.0011,116.1383,0.0005,53000bl,,,24032.095,110136.3,5s2.5p3,2P*,3/2,5s2.5p2.(1D).5d,2P,3/2,,,L15043,
Te,2,116.8333,0.0011,116.8336,0.0003,110000,,,0.000,85591.83,5s2.5p3,4S*,3/2,5s2.5p2.(3P).6s,4P,5/2,,,L15043,
Te,2,117.4281,0.0011,117.4265,0.0003,43000,,,0.000,85159.66,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,4F,3/2,,,L15043,
