element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
W,3,143.1154,0.0010,143.1156,0.0005,100,,,41322.55,111196.15,5d3.(2H).6s,1H,5,5d3.(2D1).6p,3F*,4,,,L10405,
W,3,143.1227,0.0010,143.1228,0.0005,40,,,13700.95,83571.04,5d4,3H,4,5d3.(4P).6p,5D*,4,,,L10405,
W,3,143.1310,0.0010,143.1311,0.0005,100,,,16621.08,86487.10,5d4,3P2,2,5d2.(3F).6s.6p.(3P*),5F*,2,,,L10405,
W,3,143.1499,0.0010,143.1500,0.0005,150,,,6277.81,76134.60,5d4,5D,3,,,3,,,L10405,
W,4,143.1797,0.0010,143.1798,0.0005,100,,,39029.73,108871.96,5d2.(3F).6s,4F,7/2,5d2.(1G).6p,2G*,7/2,,,L6352,
W,3,143.2028,0.0010,143.2029,0.0005,100,,,15038.04,84869.01,5d3.(4F).6s,5F,3,5d3.(2G).6p,3F*,4,,,L10405,
W,3,143.2282,0.0010,143.2285,0.0005,100,,,36226.46,106044.97,,,3,,,3,,,L10405,
W,3,143.2632,0.0010,143.2639,0.0005,200,,,23080.82,92882.06,5d3.(4P).6s,5P,1,,,1,,,L10405,
W,3,143.3444,0.0010,143.3445,0.0005,300,,,6277.81,76039.80,5d4,5D,3,,,2,,,L10405,
W,3,143.4807,0.0010,143.4809,0.0005,100,,,30507.27,100202.96,5d3.(2G).6s,3G,4,,,4,,,L10405,
W,3,143.5098,0.0010,143.5100,0.0005,40,,,24097.14,93778.68,5d4,3D,1,5d2.(3P).6s.6p.(3P*),5D*,1,,,L10405,
W,3,143.5368,0.0010,143.5372,0.0005,150,,,12427.09,82095.43,5d3.(4F).6s,5F,2,5d2.(3F).6s.6p.(3P*),5F*,1,,,L10405,
W,3,143.5488,0.0010,143.5489,0.0005,30,,,16621.08,86283.75,5d4,3P2,2,,,3,,,L10405,
W,7,143.5863,0.0010,143.5864,0.0005,50,,,443237.3,512881.8,4f14.5p5.(2P*<3/2>).6s,"(3/2,1/2)*",2,4f13.(2F*<7/2>).5p6.6p,"(7/2,1/2)",3,,,L3694,
W,3,143.6298,0.0010,143.6299,0.0005,100,,,29800.86,99424.24,5d3.(2P).6s,3P,2,5d2.(3F).6s.6p.(1P*),3G*,3,,,L10405,
W,3,143.6378,0.0010,143.6378,0.0005,100,,,13992.14,83611.69,5d4,3F2,2,5d2.(3F).6s.6p.(3P*),5G*,3,,,L10405,
W,3,143.6578,0.0010,143.6579,0.0005,50,,,13992.14,83601.96,5d4,3F2,2,,,1,,,L10405,
W,3,143.7241,0.0010,143.7243,0.0005,100,,,36467.29,106044.97,,,4,,,3,,,L10405,
W,3,143.7576,0.0010,143.7577,0.0005,35,,,31821.76,101383.26,5d3.(2G).6s,3G,3,5d2.(3F).6s.6p.(3P*),3F*,3,,,L10405,
W,3,143.7787,0.0010,143.7790,0.0005,50,,,22212.08,91763.26,5d4,3D,3,,,3,,,L10405,
W,3,143.7849,0.0010,143.7850,0.0005,100,,,16723.24,86271.52,5d4,3H,5,,,4,,,L10405,
W,3,143.8087,0.0010,143.8088,0.0005,20,,,46259.17,115795.95,5d3.(4P).6s,3P,2,,,3,,,L10405,
W,3,143.8859,0.0010,143.8862,0.0005,35,,,37769.78,107269.17,5d3.(4F).6s,3F,4,,,3,,,L10405,
W,3,143.9147,0.0010,143.9147,0.0005,35,,,18376.40,87862.02,5d4,3F2,4,,,5,,,L10405,
W,3,143.9239,0.0010,143.9240,0.0005,250,,,18380.90,87862.02,5d4,3H,6,,,5,,,L10405,
W,3,143.9300,0.0010,143.9303,0.0005,15,,,19851.87,89329.95,5d4,3G,3,5d2.(3F).6s.6p.(3P*),5F*,3,,,L10405,
