element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pb,5,92.028,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,5,92.066,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,4,92.212,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,4,92.249,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,4,92.452,0.010,,,7,,,,,,,,,,,,,L1202,
Pb,2,92.644,0.010,,,5,,,,,,,,,,,,,L3271,
Pb,4,92.764,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,4,93.220,0.010,,,14,,,,,,,,,,,,,L1202,
Pb,4,93.700,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,5,94.074,0.010,,,6,,,,,,,,,,,,,L1202,
Pb,5,94.620,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,5,95.093,0.010,,,6,,,,,,,,,,,,,L1202,
Pb,4,95.285,0.010,,,7,,,,,,,,,,,,,L1202,
Pb,5,95.435,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,5,95.495,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,5,95.528,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,2,95.876,0.010,,,2,,,,,,,,,,,,,L3271,
Pb,2,96.021,0.010,,,2,,,,,,,,,,,,,L3271,
Pb,3,96.101,0.010,,,1,,,,,,,,,,,,,L3318,
Pb,5,96.438,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,2,96.536,0.010,,,3,,,,,,,,,,,,,L3271,
Pb,2,96.723,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,2,97.256,0.010,,,9,,,,,,,,,,,,,L3271,
Pb,2,98.217,0.010,,,8,,,,,,,,,,,,,L3271,
Pb,2,98.671,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,5,98.914,0.010,,,6,,,,,,,,,,,,,L1202,
Pb,2,99.589,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,2,100.181,0.010,,,6,,,,,,,,,,,,,L3271,
Pb,5,100.542,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,4,101.244,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,2,101.661,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,4,102.861,0.010,,,14,,,,,,,,,,,,,L1202,
Pb,3,103.05,0.10,,,3,,,,,,,,,,,,,L3528,
Pb,4,103.205,0.010,,,20,,,,,,,,,,,,,L1202,
Pb,4,104.124,0.010,,,16,,,,,,,,,,,,,L1202,
Pb,4,104.414,0.010,,,18,,,,,,,,,,,,,L1202,
Pb,3,104.89,0.10,,,12,,,,,,,,,,,,,L3528,
Pb,2,104.982,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,2,105.077,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,5,105.126,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,4,105.653,0.010,,,15,,,,,,,,,,,,,L1202,
Pb,5,105.926,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,2,106.066,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,2,106.558,0.010,,,9,,,,,,,,,,,,,L3271,
Pb,3,106.92,0.10,,,4,,,,,,,,,,,,,L3528,
Pb,4,107.209,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,3,107.47,0.10,,,3,,,,,,,,,,,,,L3528,
Pb,4,107.988,0.010,,,7,,,,,,,,,,,,,L1202,
Pb,4,108.081,0.010,,,18,,,,,,,,,,,,,L1202,
Pb,4,108.417,0.010,,,20,,,,,,,,,,,,,L1202,
Pb,5,108.886,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,4,108.994,0.010,,,6,,,,,,,,,,,,,L1202,
Pb,5,109.652,0.010,,,9,,,,,,,,,,,,,L1202,
Pb,4,109.947,0.010,,,7,,,,,,,,,,,,,L1202,
Pb,2,110.394,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,5,110.479,0.010,,,6,,,,,,,,,,,,,L1202,
Pb,2,110.843,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,2,110.984,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,4,111.530,0.010,,,6,,,,,,,,,,,,,L1202,
Pb,4,111.608,0.010,,,20,,,,,,,,,,,,,L1202,
Pb,3,111.867,0.010,,,4,,,,,,,,,,,,,L3318,
Pb,2,111.957,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,5,112.133,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,2,112.136,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,2,113.314,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,5,113.750,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,4,113.784,0.010,,,18,,,,,,,,,,,,,L1202,
Pb,4,114.277,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,4,114.493,0.010,,,14,,,,,,,,,,,,,L1202,
Pb,2,114.591,0.010,,,4,,,,,,,,,,,,,L3271,
Pb,5,115.236,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,5,115.788,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,3,116.70,0.10,,,4,,,,,,,,,,,,,L3528,
Pb,5,118.543,0.010,,,14,,,,,,,,,,,,,L1202,
Pb,4,118.995,0.010,,,20,,,,,,,,,,,,,L1202,
Pb,2,120.363,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,2,123.120,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,5,123.350,0.010,,,11,,,,,,,,,,,,,L1202,
Pb,5,124.847,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,3,125.06,0.10,,,4,,,,,,,,,,,,,L3528,
Pb,3,126.69,0.10,,,1,,,,,,,,,,,,,L3528,
Pb,4,126.755,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,4,129.082,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,4,129.110,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,4,131.305,0.010,,,20,,,,,,,,,,,,,L1202,
Pb,4,132.392,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,2,133.165,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,2,133.520,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,4,134.306,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,2,134.837,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,4,138.894,0.010,,,16,,,,,,,,,,,,,L1202,
Pb,4,139.702,0.010,,,6,,,,,,,,,,,,,L1202,
Pb,4,140.026,0.010,,,18,,,,,,,,,,,,,L1202,
Pb,4,140.434,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,2,143.396,0.010,143.39055+,0.00003,10,1.41e+09,,0.000,69739.603,6s2.6p,2P*,1/2,6s2.6d,2D,3/2,,T7227,L3271,
Pb,2,144.935,0.010,,,3,,,,,,,,,,,,,L3271,
Pb,4,151.076,0.010,,,7,,,,,,,,,,,,,L1202,
Pb,2,151.242,0.010,151.22981+,0.00023,10,,,0.000,66124.53,6s2.6p,2P*,1/2,6s.6p2,4P,3/2,,,L3271,
Pb,4,153.571,0.010,,,14,,,,,,,,,,,,,L1202,
Pb,3,155.31,0.10,,,20,,,,,,,,,,,,,L3528,
Pb,3,161.01,0.10,,,1,,,,,,,,,,,,,L3528,
Pb,5,163.575,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,2,167.153,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,2,168.215,0.010,,,10,,,,,,,,,,,,,L3271,
Pb,3,171.123,0.010,,,4,,,,,,,,,,,,,L3318,
Pb,2,172.675,0.010,172.6803+,0.0003,20,,,0.000,57910.48,6s2.6p,2P*,1/2,6s.6p2,4P,1/2,,,L3271,
Pb,1,174.0003,0.0003,174.000410,0.000020,2,,,0.000,57471.129,6s2.6p2,"(1/2,1/2)",0,6s2.6p.(2P*<1/2>).10d,2[3/2]*,1,,,L50,
Pb,1,176.6637,0.0002,176.663666,0.000011,2,,,0.000,56604.735,6s2.6p2,"(1/2,1/2)",0,6s2.6p.(2P*<1/2>).9d,2[3/2]*,1,,,L50,
Pb,1,179.46720,0.00017,179.467376,0.000011,2,,,0.000,55720.4336,6s2.6p2,"(1/2,1/2)",0,6s2.6p.10s,"(1/2,1/2)*",1,,,L50,
Pb,2,179.6670,0.0010,,,10,,,,,,,,,,,,,L2579,
Pb,4,179.839,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,5,180.287,0.010,,,2,,,,,,,,,,,,,L1202,
Pb,1,181.2969,0.0002,181.296787,0.000010,5,,,0.000,55158.1755,6s2.6p2,"(1/2,1/2)",0,6s2.6p.(2P*<1/2>).8d,2[3/2]*,1,,,L50,
