element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sm,2,362.058,,240,,,,,,,,,,,,,L3475,
Sm,2,362.123,,1700,,,,,,,,,,,,,L3475,
Sm,2,362.332,,240,,,,,,,,,,,,,L3475,
Sm,2,362.701,,850,,,,,,,,,,,,,L3475,
Sm,2,363.113,,850,,,,,,,,,,,,,L3475,
Sm,2,363.429,363.4273+,3400,5.6e+07,,1489.16,28997.14,4f6.(7F).6s,8F,7/2,4f5.5d.6s?,*,9/2,,T7227,L3475,
Sm,2,363.493,,240,,,,,,,,,,,,,L3475,
Sm,2,363.877,,410,,,,,,,,,,,,,L3475,
Sm,2,364.529,,360,,,,,,,,,,,,,L3475,
Sm,2,364.539,,300,,,,,,,,,,,,,L3475,
Sm,2,364.953,,660,,,,,,,,,,,,,L3475,
Sm,2,365.019,,340,,,,,,,,,,,,,L3475,
Sm,2,365.622,,340,,,,,,,,,,,,,L3475,
Sm,2,366.136,,2200,,,,,,,,,,,,,L3475,
Sm,2,366.269,,220,,,,,,,,,,,,,L3475,
Sm,2,366.793,,340,,,,,,,,,,,,,L3475,
Sm,2,367.066,,340,,,,,,,,,,,,,L3475,
Sm,2,367.084,,2200,,,,,,,,,,,,,L3475,
Sm,2,367.779,,340,,,,,,,,,,,,,L3475,
Sm,2,368.173,,270,,,,,,,,,,,,,L3475,
Sm,2,368.842,,270,,,,,,,,,,,,,L3475,
Sm,2,369.222,,270,,,,,,,,,,,,,L3475,
Sm,2,369.399,369.3990+,1100,9.1e+06,,0.00,27063.30,4f6.(7F).6s,8F,1/2,4f5.5d.6s?,*,3/2,,T7227,L3475,
Sm,2,370.675,,480,,,,,,,,,,,,,L3475,
Sm,2,370.698,,480,,,,,,,,,,,,,L3475,
Sm,2,370.841,,480,,,,,,,,,,,,,L3475,
Sm,2,370.865,,930,,,,,,,,,,,,,L3475,
Sm,2,371.154,,480,,,,,,,,,,,,,L3475,
Sm,2,371.276,,350,,,,,,,,,,,,,L3475,
Sm,2,371.888,,930,,,,,,,,,,,,,L3475,
Sm,2,372.185,,930,,,,,,,,,,,,,L3475,
Sm,2,372.490,,420,,,,,,,,,,,,,L3475,
Sm,2,372.847,,1600,,,,,,,,,,,,,L3475,
Sm,2,373.126,,2100,,,,,,,,,,,,,L3475,
Sm,2,373.598,,1600,,,,,,,,,,,,,L3475,
Sm,2,373.714,,800,,,,,,,,,,,,,L3475,
Sm,2,373.748,,320,,,,,,,,,,,,,L3475,
Sm,2,373.912,373.9120+,2900,1.7e+07,,326.64,27063.30,4f6.(7F).6s,8F,3/2,4f5.5d.6s?,*,3/2,,T7227,L3475,
Sm,2,374.129,,800,,,,,,,,,,,,,L3475,
Sm,2,374.387,,1200,,,,,,,,,,,,,L3475,
Sm,1,374.546,374.5460+,930,2.7e+07,,1489.55,28180.95,4f6.6s2,7F,3,4f5.(6F*).5d.6s2,7F*,4,,T7227,L3475,
Sm,2,374.762,,480,,,,,,,,,,,,,L3475,
Sm,2,375.528,,800,,,,,,,,,,,,,L3475,
Sm,1,375.641,,800,,,,,,,,,,,,,L3475,
Sm,2,375.753,,1200,,,,,,,,,,,,,L3475,
Sm,2,375.845,,450,,,,,,,,,,,,,L3475,
Sm,2,375.897,,660,,,,,,,,,,,,,L3475,
Sm,2,376.004,,350,,,,,,,,,,,,,L3475,
Sm,2,376.069,,1900,,,,,,,,,,,,,L3475,
Sm,2,376.259,,660,,,,,,,,,,,,,L3475,
Sm,2,376.437,,1100,,,,,,,,,,,,,L3475,
Sm,2,376.736,,480,,,,,,,,,,,,,L3475,
Sm,2,376.776,,480,,,,,,,,,,,,,L3475,
Sm,1,377.333,,370bl,,,,,,,,,,,,,L3475,
Sm,2,377.814,,1100,,,,,,,,,,,,,L3475,
Sm,2,378.076,,660,,,,,,,,,,,,,L3475,
Sm,2,378.093,,420,,,,,,,,,,,,,L3475,
Sm,2,378.720,,320,,,,,,,,,,,,,L3475,
Sm,2,378.812,,1500,,,,,,,,,,,,,L3475,
Sm,2,379.397,,1600,,,,,,,,,,,,,L3475,
Sm,2,379.728,,420,,,,,,,,,,,,,L3475,
Sm,2,379.773,,1600,,,,,,,,,,,,,L3475,
Sm,2,379.954,,500,,,,,,,,,,,,,L3475,
Sm,2,380.089,,800,,,,,,,,,,,,,L3475,
Sm,2,380.563,,320,,,,,,,,,,,,,L3475,
Sm,2,380.846,,420,,,,,,,,,,,,,L3475,
Sm,2,380.975,,320,,,,,,,,,,,,,L3475,
Sm,2,380.988,,320,,,,,,,,,,,,,L3475,
Sm,2,381.043,,420,,,,,,,,,,,,,L3475,
Sm,2,381.207,,500,,,,,,,,,,,,,L3475,
Sm,2,381.363,,480,,,,,,,,,,,,,L3475,
Sm,2,381.463,,420,,,,,,,,,,,,,L3475,
Sm,2,382.418,,530,,,,,,,,,,,,,L3475,
Sm,2,382.620,,1600,,,,,,,,,,,,,L3475,
Sm,2,383.029,,530,,,,,,,,,,,,,L3475,
Sm,2,383.150,,1100,,,,,,,,,,,,,L3475,
Sm,2,383.383,,530,,,,,,,,,,,,,L3475,
Sm,1,383.448,,560,,,,,,,,,,,,,L3475,
Sm,2,383.460,,560,,,,,,,,,,,,,L3475,
Sm,2,383.572,,370,,,,,,,,,,,,,L3475,
Sm,2,383.894,,500,,,,,,,,,,,,,L3475,
Sm,2,384.045,,400,,,,,,,,,,,,,L3475,
Sm,2,384.350,,1600,,,,,,,,,,,,,L3475,
Sm,2,384.751,,530,,,,,,,,,,,,,L3475,
