element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Lu,2,246.927,,80,,,,,,,,,,,,,L3475,
Lu,2,248.172,,21w,,,,,,,,,,,,,L3475,
Lu,2,253.695,,370,,,,,,,,,,,,,L3475,
Lu,2,254.687,,40,,,,,,,,,,,,,L3475,
Lu,1,254.944,254.9435+,20,,,0.00,39212.61,5d.6s2,2D,3/2,6s2.6f,2F*,5/2,,,L3475,
Lu,1,254.972,254.9731+,20,,,4136.13,43344.18,6s2.6p,2P*,1/2,6s2.19d,2D,3/2,,,L3475,
Lu,2,256.180,,35,,,,,,,,,,,,,L3475,
Lu,3,256.351,,300,,,,,,,,,,,,,L1402,
Lu,2,257.123,,930,,,,,,,,,,,,,L3475,
Lu,2,257.879,,1700,,,,,,,,,,,,,L3475,
Lu,2,258.213,,80w,,,,,,,,,,,,,L3475,
Lu,3,260.335,,4500c,,,,,,,,,,,,,L1402,
Lu,2,261.340,,1800,,,,,,,,,,,,,L3475,
Lu,2,261.542,261.5412+,18000,4.53e+08,,0.00,38223.49,6s2,1S,0,6s.6p,1P*,1,,T7227,L3475,
Lu,2,261.926,,1800,,,,,,,,,,,,,L3475,
Lu,2,265.780,,2700,,,,,,,,,,,,,L3475,
Lu,1,267.725,,90h,,,,,,,,,,,,,L3475,
Lu,1,268.508,268.5087+,570h*,,,4136.13,41367.82,6s2.6p,2P*,1/2,6s.6p2,2D,3/2,,,L3475,
Lu,1,268.508,268.5087+,570h*,,,4136.13,41367.82,6s2.6p,2P*,1/2,6s.6p2?,,1/2,,,L3475,
Lu,1,268.554,268.5479+,90h,,,1993.92,39220.17,5d.6s2,2D,5/2,6s2.6f,2F*,7/2,,,L3475,
Lu,2,270.171,270.1713+,4200,,,14199.08,51201.66,5d.6s,3D,3,5d.6p,3P*,2,,,L3475,
Lu,1,271.591,271.5940+,90h,,,0.00,36808.76,5d.6s2,2D,3/2,6s2.8p,2P*,1/2,,,L3475,
Lu,1,271.909,271.9181+,180D,,,4136.13,40901.01,6s2.6p,2P*,1/2,6s2.9d,2D,3/2,,,L3475,
Lu,3,272.165,,200,,,,,,,,,,,,,L1402,
Lu,1,272.895,272.8944+,480h,2.32e+07,B,0.00,36633.36,5d.6s2,2D,3/2,6s2.5f,2F*,5/2,,T7218,L3475,
Lu,2,273.817,,75c,,,,,,,,,,,,,L3475,
Lu,2,275.417,275.4168+,3600,9.2e+07,,12435.32,48733.19,5d.6s,3D,2,5d.6p,3D*,3,,T7101,L3475,
Lu,1,276.574,276.5750+,750h,,,4136.13,40282.01,6s2.6p,2P*,1/2,6s2.10s,2S,1/2,,,L3475,
Lu,3,277.255,,2000,,,,,,,,,,,,,L1402,
Lu,3,278.116,,20,,,,,,,,,,,,,L1402,
Lu,3,278.837,,10,,,,,,,,,,,,,L1402,
Lu,2,279.663,,2700,,,,,,,,,,,,,L3475,
Lu,3,280.090,,500,,,,,,,,,,,,,L1402,
Lu,2,282.123,,35,,,,,,,,,,,,,L3475,
Lu,2,283.435,,270c,,,,,,,,,,,,,L3475,
