element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ba,6,54.4417,0.0005,54.4434,0.0010,30bl,,,17260.6,200937.6,5s2.5p3,2D*,3/2,5s.(2S).5p4.(1S),2S,1/2,,,L11447,
Ba,6,54.4807,0.0005,54.4804,0.0010,50,,,0.0,183552.2,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,4F,5/2,,,L11447,
Ba,5,54.5472,0.0005,54.5474,0.0010,50,,,16429.1,199756,5s2.5p4,3P,1,5p3.(4S*).5d,3D*,2,,,L9527,
Ba,11,54.6276,0.0007,54.6275,0.0010,490,3.28e+09,,639642,822700,4d9.5s,3D,1,4d9.5p,3D*,2,,T8481,L9885,
Ba,4,54.6378,0.0005,54.6378,0.0010,2,,,17549.5,200573.0?,5s2.5p5,2P*,1/2,5s2.5p4.(3P).5d,2P,1/2,,,L11023,
Ba,7,54.6899,0.0005,54.6895,0.0010,5,,,61082.5,243933.,5s2.5p2,1S,0,5s2.5p.5d,3P*,1,,,L11361,
Ba,9,54.7049,0.0005,54.7046,0.0010,97,1.37e+10,,359175,541975,5s.5d,3D,1,5s.6p,3P*,0,,T8973,L11824,
Ba,6,54.7827,0.0005,54.7831,0.0010,5,,,36155.7,218693.8,5s2.5p3,2P*,1/2,5s2.5p2.(3P).5d,4P,1/2,,,L11447,
Ba,4,54.8085,0.0005,54.8085,0.0010,30000,,,0.0,182453.5,5s2.5p5,2P*,3/2,5s2.5p4.(3P).6s,"(2,1/2)",3/2,,,L11023,
Ba,5,55.0224,0.0005,55.0222,0.0010,22,,,16429.1,198174,5s2.5p4,3P,1,5p3.(2P*).5d,3P*,0,,,L9527,
Ba,7,55.1553,0.0005,55.1554,0.0010,25,,,42514.2,223820.,5s2.5p2,1D,2,5s2.5p.5d,3D*,2,,,L11361,
Ba,5,55.2810,0.0005,55.2801,0.0010,50,,,16429.1,197326,5s2.5p4,3P,1,5p3.(2P*).5d,3P*,1,,,L9527,
Ba,5,55.2860,0.0005,55.2859,0.0010,60,,,0.0,180878,5s2.5p4,3P,2,5p3.(2D*).5d,3G*,3,,,L9527,
Ba,7,55.3174,0.0005,55.3177,0.0010,40,,,15506.6,196280.5,5s2.5p2,3P,1,5s.5p3,3S*,1,,,L11361,
Ba,8,55.4521,0.0005,55.4520,0.0010,868bl,1.82e+09,,165778.0,346114.0,5s.5p2,2D,5/2,5s.5p.(3P*)5d,4P*,5/2,,T8459,L9793,
Ba,6,55.4659,0.0005,55.4652,0.0010,20,,,0.0,180293.1,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,4F,3/2,,,L11447,
Ba,11,55.5396,0.0007,55.5411,0.0010,482,2.56e+09,,621717,801764,4d9.5s,3D,2,4d9.5p,3D*,3,,T8481,L9885,
Ba,3,55.5478,0.0005,55.5473,0.0003,14bl,5.88e+10,,0.00,180026.71,5p6,1S,0,5p5.(2P*<1/2>).5d,2[3/2]*,1,,T7742,L2925,
Ba,6,55.5564,0.0005,55.5572,0.0010,12,,,17260.6,197255.4,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,4D,3/2,,,L11447,
Ba,5,55.6293,0.0005,55.6293,0.0010,15,,,24720.5,204482,5s2.5p4,1D,2,5p3.(2P*).5d,3F*,3,,,L9527,
Ba,6,55.6571,0.0005,55.6569,0.0010,18,,,49621.0,229293.1,5s2.5p3,2P*,3/2,5s2.5p2.(3P).5d,2P,1/2,,,L11447,
Ba,11,55.7345,0.0007,55.7348,0.0010,497,4.48e+09,,643279,822700,4d9.5s,1D,2,4d9.5p,3D*,2,,T8481,L9885,
Ba,8,55.7375,0.0005,55.7376,0.0010,255,1.74e+10,,326361.0,505773.0,5s2.6s,2S,1/2,5s.5p.(1P*)6s,2P*,3/2,,T8459,L9793,
Ba,11,55.7590,0.0007,55.7597,0.0010,517,6.70e+09,,639642,818983,4d9.5s,3D,1,4d9.5p,3D*,1,,T8481,L9885,
Ba,9,55.7976,0.0005,55.7983,0.0010,62,4.03e+09,,368763,547980,4f.5p,3F,2,5p.5d,1P*,1,,T8973,L11824,
Ba,6,55.8416,0.0005,55.8420,0.0010,10,,,0.0,179076.6,5s2.5p3,4S*,3/2,5s.(2S).5p4.(3P),2P,1/2,,,L11447,
Ba,5,55.8499,0.0005,55.8499,0.0010,26,,,24720.5,203772,5s2.5p4,1D,2,5p3.(2P*).5d,3F*,2,,,L9527,
Ba,5,55.8791,0.0005,55.8789,0.0010,50,,,24720.5,203679,5s2.5p4,1D,2,5p3.(2D*).5d,3D*,3,,,L9527,
Ba,9,55.8990,0.0005,55.8987,0.0010,120,2.10e+09,,372972,551867,4f.5p,3F,3,5s.6p,3P*,2,,T8973,L11824,
Ba,5,55.9208,0.0005,55.9212,0.0010,42,,,0.0,178823,5s2.5p4,3P,2,5p3.(2D*).5d,3F*,3,,,L9527,
Ba,8,55.9562,0.0005,55.9563,0.0010,245,1.74e+10,,326361.0,505072.0,5s2.6s,2S,1/2,5s.5p.(1P*)6s,2P*,1/2,,T8459,L9793,
Ba,6,55.9573,0.0005,55.9566,0.0010,5,,,49621.0,228330.9,5s2.5p3,2P*,3/2,5s2.5p2.(3P).5d,2D,5/2,,,L11447,
Ba,4,55.9690,0.0005,55.9690,0.0010,30000,,,0.0,178670.3,5s2.5p5,2P*,3/2,5s2.5p4.(1D).5d,2F,5/2,,,L11023,
Ba,4,56.0618,0.0005,56.0618,0.0010,4250,,,17549.5,195924.0,5s2.5p5,2P*,1/2,5s2.5p4.(3P).6s,"(1,1/2)",3/2,,,L11023,
Ba,6,56.0815,0.0005,56.0822,0.0010,25,,,23547.2,201857.0,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4D,5/2,,,L11447,
Ba,5,56.1614,0.0005,56.1614,0.0010,52,,,11301.9,189360,5s2.5p4,3P,0,5p3.(2D*).5d,3D*,1,,,L9527,
Ba,11,56.1757,0.0007,56.1760,0.0010,387,4.23e+09,,621717,799729,4d9.5s,3D,2,4d9.5p,1P*,1,,T8481,L9885,
Ba,5,56.1952,0.0005,56.1959,0.0010,22,,,16429.1,194378,5s2.5p4,3P,1,5p3.(2P*).5d,1D*,2,,,L9527,
Ba,7,56.4925,0.0005,56.4928,0.0010,45,,,42514.2,219528.,5s2.5p2,1D,2,5s.5p3,1P*,1,,,L11361,
Ba,6,56.5329,0.0005,56.5332,0.0010,6,,,36155.7,213042.9,5s2.5p3,2P*,1/2,5s.(2S).5p4.(3P),2P,3/2,,,L11447,
Ba,7,56.5729,0.0005,56.5726,0.0010,7,,,15506.6,192270.5,5s2.5p2,3P,1,5s.5p3,1D*,2,,,L11361,
Ba,5,56.6133,0.0005,56.6133,0.0010,55,,,0.0,176637,5s2.5p4,3P,2,5p3.(2D*).5d,3F*,2,,,L9527,
Ba,8,56.6162,0.0005,56.6162,0.0010,732,1.87e+10,,23592.0,200220.0,5s2.5p,2P*,3/2,5s.5p2,2P,3/2,,T8459,L9793,
Ba,11,56.6383,0.0007,56.6386,0.0010,705,3.74e+09,,621717,798275,4d9.5s,3D,2,4d9.5p,1D*,2,,T8481,L9885,
Ba,6,56.6576,0.0005,56.6579,0.0010,5,,,0.0,176498.0,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,2P,3/2,,,L11447,
Ba,8,56.7106,0.0005,56.7109,0.0010,146,6.8e+08,,137385.0,313718.0,5s2.4f,2F*,5/2,5s.5p.(1P*).4f,2D,5/2,,T8459,L9793,
Ba,11,56.9021,0.0007,56.9026,0.0010,491p,2.38e+09,,621717,797456,4d9.5s,3D,2,4d9.4f,1D*,2,,T8481,L9885,
Ba,9,56.9113,0.0005,56.9113,0.0010,831,1.05e+10,,0,175712,5s2,1S,0,5s.5p,1P*,1,,T7202,L11824,
Ba,8,57.0058,0.0005,57.0051,0.0010,604,1.19e+10,,23592.0,199015.0,5s2.5p,2P*,3/2,5s.5p2,2S,1/2,,T8459,L9793,
Ba,8,57.1289,0.0005,57.1288,0.0010,552,1.45e+10,,138675.0,313718.0,5s2.4f,2F*,7/2,5s.5p.(1P*).4f,2D,5/2,,T8459,L9793,
Ba,7,57.2143,0.0005,57.2144,0.0010,60bl,,,21499.2,196280.5,5s2.5p2,3P,2,5s.5p3,3S*,1,,,L11361,
Ba,4,57.2230,0.0005,57.2229,0.0010,3000,,,17549.5,192304.7,5s2.5p5,2P*,1/2,5s2.5p4.(1S).5d,2D,3/2,,,L11023,
Ba,5,57.2683,0.0005,57.2685,0.0010,12,,,0.0,174616,5s2.5p4,3P,2,5p3.(4S*).5d,3D*,1,,,L9527,
Ba,8,57.2864,0.0005,57.2859,0.0010,668,1.66e+10,,0.0,174563.0,5s2.5p,2P*,1/2,5s.5p2,2P,1/2,,T8459,L9793,
Ba,7,57.3114,0.0005,57.3120,0.0010,25,,,0.0,174483.4,5s2.5p2,3P,0,5s.5p3,3P*,1,,,L11361,
Ba,8,57.3438,0.0005,57.3441,0.0010,482,1.50e+10,,137385.0,311771.0,5s2.4f,2F*,5/2,5s.5p.(1P*).4f,2D,3/2,,T8459,L9793,
Ba,8,57.3686,0.0005,57.3681,0.0010,192,5.20e+09,,128550.0,302863.0,5s.5p2,4P,3/2,5p3,4S*,3/2,,T8459,L9793,
Ba,9,57.3781,0.0005,57.3773,0.0010,113,2.97e+09,,418797,593082,4f.5p,1D,2,5s.5f,1F*,3,,T8973,L11824,
Ba,11,57.4369,0.0007,57.4369,0.0010,570,7.30e+09,,617769,791873,4d9.5s,3D,3,4d9.5p,3F*,4,,T8481,L9885,
Ba,6,57.5686,0.0005,57.5678,0.0010,30,,,23547.2,197255.4,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4D,3/2,,,L11447,
Ba,9,57.6023,0.0005,57.6020,0.0010,366,9.40e+09,,245192,418797,4f.5s,1F*,3,4f.5p,1D,2,,T8973,L11824,
Ba,11,57.6268,0.0007,57.6266,0.0010,796,6.94e+09,,643279,816810,4d9.5s,1D,2,4d9.5p,1F*,3,,T8481,L9885,
Ba,8,57.6379,0.0005,57.6389,0.0010,305,1.38e+10,,234064.0,407558.0,5s2.5d,2D,5/2,5s.5p.(1P*)5d,2P*,3/2,,T8459,L9793,
Ba,5,57.6586,0.0005,57.6585,0.0010,40,,,0.0,173435,5s2.5p4,3P,2,5p3.(4S*).5d,3D*,3,,,L9527,
Ba,4,57.8038,0.0005,57.8038,0.0010,45000,,,0.0,172999.0,5s2.5p5,2P*,3/2,5s2.5p4.(3P).5d,2F,5/2,,,L11023,
Ba,5,57.8273,0.0005,57.8266,0.0010,5,,,16429.1,189360,5s2.5p4,3P,1,5p3.(2D*).5d,3D*,1,,,L9527,
Ba,8,57.8287,0.0005,57.8292,0.0010,370bl,2.45e+09,,115922.0,288845.0,5s.5p2,4P,1/2,5p3,2D*,3/2,,T8459,L9793,
Ba,8,57.8526,0.0005,57.8533,0.0010,118,1.41e+10,,230416.0,403267.0,5s2.5d,2D,3/2,5s.5p.(1P*)5d,2P*,1/2,,T8459,L9793,
Ba,8,57.8615,0.0005,57.8617,0.0010,247,5.10e+09,,165778.0,338604.0,5s.5p2,2D,5/2,5p3,2P*,3/2,,T8459,L9793,
Ba,5,57.9351,0.0005,57.9356,0.0010,20,,,24720.5,197326,5s2.5p4,1D,2,5p3.(2P*).5d,3P*,1,,,L9527,
Ba,6,57.9431,0.0005,57.9431,0.0010,5,,,23547.2,196130.2,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4D,7/2,,,L11447,
Ba,7,58.4120,0.0005,58.4120,0.0010,6,,,42514.2,213712.,5s2.5p2,1D,2,5s2.5p.5d,3F*,3,,,L11361,
Ba,9,58.4773,0.0005,58.4775,0.0010,530,4.83e+09,,116992,287998,5s.5p,3P*,0,5p2,3P,1,,T8973,L11824,
Ba,8,58.4874,0.0005,58.4874,0.0010,71,6.85e+09,,230416.0,401393.0,5s2.5d,2D,3/2,5s.5p.(1P*)5d,2D*,3/2,,T8459,L9793,
Ba,4,58.5446,0.0005,58.5446,0.0010,45000,,,0.0,170809.9,5s2.5p5,2P*,3/2,5s2.5p4.(1D).5d,2D,5/2,,,L11023,
Ba,9,58.5624,0.0005,58.5621,0.0010,638,6.76e+09,,142812,313571,5s.5p,3P*,2,5p2,3P,2,,T8973,L11824,
Ba,3,58.7548,0.0005,58.7570,0.0003,14,1.43e+08,,0.00,170192.53,5p6,1S,0,5p5.(2P*<1/2>).6s,2[1/2]*,1,,T7742,L2925,
Ba,5,58.8001,0.0005,58.7996,0.0010,5,,,51180.7,221250,5s2.5p4,1S,0,5p3.(2P*).5d,3D*,1,,,L9527,
