element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Y,5,23.0071,0.0007,23.00718,0.00005,150,6.75e+09,,0.0,434647.00,4s2.4p5,2P*,3/2,4s2.4p4.(3P<1>).5d,2[3],5/2,,T9678,L19755,
Y,5,23.0277,0.0007,23.02777,0.00006,2,5.e+07,E,12460.1,446718.3,4s2.4p5,2P*,1/2,4s2.4p4.(3P<1>).6s,2[1],3/2,,T9678,L19755,
Y,7,23.1001,0.0005,23.10013,0.00020,100,4.e+07,E,0.0,432898,4s2.4p3,4S*,3/2,4s2.4p2.(1D<2>).5s,2[2],3/2,,T9865,L20372,
Y,5,23.1120,0.0020,23.11214,0.00005,20p,1.58e+08,,0.0,432673.11,4s2.4p5,2P*,3/2,4s2.4p4.(3P<1>).5d,2[2],5/2,,T9678,L19755c153,
Y,5,23.1201,0.0007,23.12011,0.00006,50,1.77e+09,,12460.1,444983.93,4s2.4p5,2P*,1/2,4s2.4p4.(1D<2>).5d,2[1],3/2,,T9678,L19755,
Y,5,23.1659,0.0007,23.16592,0.00006,20,2.5e+08,E,12460.1,444128.77,4s2.4p5,2P*,1/2,4s2.4p4.(1D<2>).5d,2[0],1/2,,T9678,L19755,
Y,7,23.1737,0.0005,23.17374,0.00020,4000,2.9e+08,D+,0.0,431523,4s2.4p3,4S*,3/2,4s2.4p2.(1D<2>).5s,2[2],5/2,,T7639,L20372,
Y,5,23.1784,0.0007,23.17843,0.00005,70,1.27e+09,,0.0,431435.60,4s2.4p5,2P*,3/2,4s2.4p4.(3P<1>).5d,2[1],3/2,,T9678,L19755,
Y,8,23.1935,0.0005,23.1933,0.0003,60,4.04e+09,C+,33670.2,464829,4s2.4p2,1D,2,4s2.4p.(2P*<3/2>).5s,2[3/2]*,2,,T10031,L20835,
Y,5,23.2269,0.0007,23.22697,0.00005,20,1.73e+08,,0.0,430533.98,4s2.4p5,2P*,3/2,4s2.4p4.(3P<0>).5d,2[2],5/2,,T9678,L19755,
Y,5,23.2370,0.0007,23.23723,0.00005,20,1.87e+08,,0.0,430343.90,4s2.4p5,2P*,3/2,4s2.4p4.(3P<0>).5d,2[2],3/2,,T9678,L19755,
Y,5,23.2800,0.0007,23.28009,0.00005,20,3.61e+08,,0.0,429551.65,4s2.4p5,2P*,3/2,4s2.4p4.(3P<1>).5d,2[1],1/2,,T9678,L19755,
Y,4,23.517,0.010,,,3,,,,,,,,,,,,,L1483,
Y,5,23.5250,0.0007,23.52511,0.00005,200,5.13e+09,,0.0,425077.7,4s2.4p5,2P*,3/2,4s2.4p4.(3P<2>).5d,2[3],5/2,,T9678,L19755,
Y,5,23.539,0.003,23.53880,0.00005,150u,4.30e+09,,0.0,424830.47,4s2.4p5,2P*,3/2,4s2.4p4.(3P<2>).5d,2[1],3/2,,T9678,L19755,
Y,5,23.5452,0.0007,23.54543,0.00006,25,2.1e+08,E,12460.1,437171.00,4s2.4p5,2P*,1/2,4s2.4p4.(3P<2>).6s,2[2],3/2,,T9678,L19755,
Y,4,23.577,0.010,,,25,,,,,,,,,,,,,L1483,
Y,5,23.621,0.003,23.62106,0.00005,70u,1.62e+09,,0.0,423350.97,4s2.4p5,2P*,3/2,4s2.4p4.(3P<2>).5d,2[0],1/2,,T9678,L19755,
Y,5,23.6623,0.0007,23.66241,0.00006,80,3.03e+09,,12460.1,435071.28,4s2.4p5,2P*,1/2,4s2.4p4.(3P<1>).5d,2[2],3/2,,T9678,L19755,
Y,5,23.8675,0.0007,23.86774,0.00006,50,7.40e+08,,12460.1,431435.60,4s2.4p5,2P*,1/2,4s2.4p4.(3P<1>).5d,2[1],3/2,,T9678,L19755,
Y,5,23.8711,0.0007,23.87123,0.00005,10,1.8e+07,E,0.0,418914.39,4s2.4p5,2P*,3/2,4s2.4p4.(3P<2>).5d,2[2],3/2,,T9678,L19755,
Y,5,23.9298,0.0007,23.93010,0.00006,2,6.23e+07,,12460.1,430343.90,4s2.4p5,2P*,1/2,4s2.4p4.(3P<0>).5d,2[2],3/2,,T9678,L19755,
Y,5,23.9754,0.0007,23.97555,0.00006,10,3.90e+08,,12460.1,429551.65,4s2.4p5,2P*,1/2,4s2.4p4.(3P<1>).5d,2[1],1/2,,T9678,L19755,
Y,8,24.0051,0.0005,24.0049,0.0003,20,2.27e+09,C+,33670.2,450251,4s2.4p2,1D,2,4s2.4p.(2P*<1/2>).5s,2[1/2]*,1,,T10031,L20835,
Y,7,24.1361,0.0005,24.1361,0.0004,15000,7.49e+09,B+,42364.7,456682,4s2.4p3,2P*,1/2,4s2.4p2.(1S<0>).5s,2[0],1/2,,T3528,L20372,
Y,4,24.212,0.010,,,1,,,,,,,,,,,,,L1483,
Y,4,24.230,0.010,,,30,,,,,,,,,,,,,L1483,
Y,5,24.2501,0.0007,24.25004,0.00006,60,6.e+08,E,12460.1,424830.47,4s2.4p5,2P*,1/2,4s2.4p4.(3P<2>).5d,2[1],3/2,,T9678,L19755,
Y,7,24.2615,0.0005,24.2614,0.0003,150000,9.68e+09,B+,0.0,412177,4s2.4p3,4S*,3/2,4s2.4p2.(3P<2>).5s,2[2],5/2,,T3528,L20372,
Y,7,24.3140,0.0005,24.31389,0.00020,50000,6.91e+09,C+,21610.5,432898,4s2.4p3,2D*,3/2,4s2.4p2.(1D<2>).5s,2[2],3/2,,T7639,L20372,
Y,5,24.3375,0.0007,24.33736,0.00006,3,2.1e+08,E,12460.1,423350.97,4s2.4p5,2P*,1/2,4s2.4p4.(3P<2>).5d,2[0],1/2,,T9678,L19755,
Y,7,24.3955,0.0005,24.3955,0.0003,50000,3.10e+09,C+,21610.5,431523,4s2.4p3,2D*,3/2,4s2.4p2.(1D<2>).5s,2[2],5/2,,T7639,L20372,
Y,8,24.4065,0.0005,24.4065,0.0005,50,1.15e+10,C+,58785.1,468512,4s2.4p2,1S,0,4s2.4p.(2P*<3/2>).5s,2[3/2]*,1,,T10031,L20835,
Y,4,24.414,0.010,,,3,,,,,,,,,,,,,L1483,
Y,5,24.5389,0.0007,24.53885,0.00006,5,9.e+07,E,12460.1,419977.22,4s2.4p5,2P*,1/2,4s2.4p4.(3P<2>).5d,2[1],1/2,,T9678,L19755,
Y,7,24.5463,0.0005,24.5463,0.0004,20000,1.012e+10,B+,49288.2,456682,4s2.4p3,2P*,3/2,4s2.4p2.(1S<0>).5s,2[0],1/2,,T3528,L20372,
Y,7,24.5835,0.0005,24.58346,0.00020,10000,3.0e+09,D+,26120.4,432898,4s2.4p3,2D*,5/2,4s2.4p2.(1D<2>).5s,2[2],3/2,,T9865,L20372,
Y,7,24.6380,0.0005,24.63795,0.00020,120000,1.060e+10,B+,0.0,405878,4s2.4p3,4S*,3/2,4s2.4p2.(3P<1>).5s,2[1],3/2,,T3528,L20372,
Y,7,24.6669,0.0005,24.6668,0.0003,100000,1.24e+10,C+,26120.4,431523,4s2.4p3,2D*,5/2,4s2.4p2.(1D<2>).5s,2[2],5/2,,T7639,L20372,
Y,7,25.1223,0.0005,25.1222,0.0003,100000,1.167e+10,B+,0.0,398054,4s2.4p3,4S*,3/2,4s2.4p2.(3P<0>).5s,2[0],1/2,,T3528,L20372,
Y,7,25.2579,0.0005,25.25791,0.00020,20000,3.043e+09,B+,21610.5,417526,4s2.4p3,2D*,3/2,4s2.4p2.(3P<2>).5s,2[2],3/2,,T3528,L20372,
Y,7,25.5489,0.0005,25.54894,0.00020,100000,2.33e+10,C+,26120.4,417526,4s2.4p3,2D*,5/2,4s2.4p2.(3P<2>).5s,2[2],3/2,,T7639,L20372,
Y,7,25.6059,0.0005,25.6060,0.0003,3000,1.2e+09,D+,42364.7,432898,4s2.4p3,2P*,1/2,4s2.4p2.(1D<2>).5s,2[2],3/2,,T7639,L20372,
Y,7,25.6762,0.0005,25.6763,0.0003,100000,3.17e+10,C+,21610.5,411075,4s2.4p3,2D*,3/2,4s2.4p2.(3P<1>).5s,2[1],1/2,,T7639,L20372,
Y,7,25.9029,0.0005,25.9029,0.0004,50000,1.74e+09,C+,26120.4,412177,4s2.4p3,2D*,5/2,4s2.4p2.(3P<2>).5s,2[2],5/2,,T7639,L20372,
Y,7,26.0236,0.0005,26.02354,0.00020,10000,4.9e+08,D+,21610.5,405878,4s2.4p3,2D*,3/2,4s2.4p2.(3P<1>).5s,2[1],3/2,,T7639,L20372,
Y,7,26.0681,0.0005,26.0682,0.0003,100000,1.68e+10,C+,49288.2,432898,4s2.4p3,2P*,3/2,4s2.4p2.(1D<2>).5s,2[2],3/2,,T7639,L20372,
Y,7,26.1619,0.0005,26.1619,0.0003,40000,3.51e+09,C+,49288.2,431523,4s2.4p3,2P*,3/2,4s2.4p2.(1D<2>).5s,2[2],5/2,,T7639,L20372,
Y,7,26.3326,0.0005,26.33259,0.00020,15000,8.e+08,D+,26120.4,405878,4s2.4p3,2D*,5/2,4s2.4p2.(3P<1>).5s,2[1],3/2,,T7639,L20372,
Y,4,26.372,0.010,,,3,,,,,,,,,,,,,L1483,
Y,4,26.464,0.010,,,150,,,,,,,,,,,,,L1483,
Y,7,26.5645,0.0005,26.5644,0.0003,20000,2.7e+09,D,21610.5,398054,4s2.4p3,2D*,3/2,4s2.4p2.(3P<0>).5s,2[0],1/2,,T9865,L20372,
Y,7,26.6552,0.0005,26.6552,0.0003,45000,6.88e+09,C+,42364.7,417526,4s2.4p3,2P*,1/2,4s2.4p2.(3P<2>).5s,2[2],3/2,,T7639,L20372,
Y,7,27.1215,0.0005,27.1216,0.0003,40000,1.02e+10,C+,42364.7,411075,4s2.4p3,2P*,1/2,4s2.4p2.(3P<1>).5s,2[1],1/2,,T7639,L20372,
Y,7,27.1563,0.0005,27.1564,0.0003,35000,6.85e+09,C+,49288.2,417526,4s2.4p3,2P*,3/2,4s2.4p2.(3P<2>).5s,2[2],3/2,,T7639,L20372,
Y,4,27.240,0.010,,,30,,,,,,,,,,,,,L1483,
Y,4,27.303,0.010,,,150,,,,,,,,,,,,,L1483,
Y,7,27.5094,0.0005,27.5093,0.0003,200,7.e+07,E,42364.7,405878,4s2.4p3,2P*,1/2,4s2.4p2.(3P<1>).5s,2[1],3/2,,T9865,L20372,
Y,7,27.6354,0.0005,27.6350,0.0003,5,9.e+07,E,0.0,361860,4s2.4p3,4S*,3/2,4s2.4p2.(1S).4d,2D,3/2,,T9865,L20372,
Y,7,27.6407,0.0005,27.6406,0.0003,100,4.e+08,E,49288.2,411075,4s2.4p3,2P*,3/2,4s2.4p2.(3P<1>).5s,2[1],1/2,,T9865,L20372,
Y,7,27.6422,0.0005,27.6422,0.0003,90,3.6e+08,E,0.0,361766,4s2.4p3,4S*,3/2,4s2.4p2.(1S).4d,2D,5/2,,T9865,L20372,
Y,8,27.6621,0.0005,27.6620,0.0003,4,2.24e+08,E,0.0,361507,4s2.4p2,3P,0,4s2.4p.4d,1P*,1,,T10031,L20835,
Y,4,27.860,0.010,,,10,,,,,,,,,,,,,L1483,
