element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pd,2,223.15907,223.159074,100r,,,25084.270,69881.432,4d8.(3F).5s,4F,9/2,4d8.(3F).5p,4F*,9/2,,,L11331,
Pd,3,229.145,,100,,,,,,,,,,,,,L3536,
Pd,2,229.65164,229.651638,200r,,,25084.270,68615.072,4d8.(3F).5s,4F,9/2,4d8.(3F).5p,4G*,11/2,,,L11331,
Pd,2,235.13469,235.134692,50,,,27097.084,69612.887,4d8.(3F).5s,4F,7/2,4d8.(3F).5p,4G*,7/2,,,L11331,
Pd,2,236.05341,236.053412,270,,,85595.928,127946.273,4d8.(1G).5p,2H*,11/2,4d8.(1G).5d,2I,13/2,,,L11331,
Pd,2,236.23313,236.233135,50,,,28929.419,71247.547,4d8.(3F).5s,4F,5/2,4d8.(3F).5p,2F*,7/2,,,L11331,
Pd,2,236.79664,236.796638,75,,,25084.270,67301.702,4d8.(3F).5s,4F,9/2,4d8.(3F).5p,2G*,9/2,,,L11331,
Pd,2,237.21574,237.215730,60,,,28929.419,71072.271,4d8.(3F).5s,4F,5/2,4d8.(3F).5p,4G*,5/2,,,L11331,
Pd,2,238.83100,238.831010,50,,,41201.082,83058.933,4d8.(1D).5s,2D,5/2,4d8.(3P).5p,4D*,7/2,,,L11331,
Pd,2,241.47305,241.473039,60,,,37367.964,78767.871,4d8.(3P).5s,4P,3/2,4d8.(1D).5p,2F*,5/2,,,L11331,
Pd,2,241.87236,241.872364,75,,,34424.689,75756.251,4d8.(3F).5s,2F,5/2,4d8.(3F).5p,2F*,5/2,,,L11331,
Pd,2,242.44764,242.447631,75,,,29948.151,71181.651,4d8.(3F).5s,4F,3/2,4d8.(3F).5p,4D*,1/2,,,L11331,
Pd,2,242.68671,242.686719,100,,,28929.419,70122.300,4d8.(3F).5s,4F,5/2,4d8.(3F).5p,4D*,3/2,,,L11331,
Pd,2,243.09254,243.092530,100,,,29948.151,71072.271,4d8.(3F).5s,4F,3/2,4d8.(3F).5p,4G*,5/2,,,L11331,
Pd,2,243.31025,243.310250,100,,,44508.604,85595.928,4d8.(1G).5s,2G,9/2,4d8.(1G).5p,2H*,11/2,,,L11331,
Pd,2,243.53210,243.532097,100,,,32280.538,73330.436,4d8.(3F).5s,2F,7/2,4d8.(3F).5p,4F*,7/2,,,L11331,
Pd,2,244.61888,244.618878,150,,,27097.084,67964.621,4d8.(3F).5s,4F,7/2,4d8.(3F).5p,4D*,5/2,,,L11331,
Pd,2,244.67132,244.671327,75,,,41201.082,82059.859,4d8.(1D).5s,2D,5/2,4d8.(1D).5p,2D*,5/2,,,L11331,
Pd,1,244.79058,244.79058,1100,1.11e+07,,0.000,40838.874,4d10,1S,0,4d9.(2D<3/2>).5p,2[1/2]*,1,,T7227,L9430,
Pd,2,244.81588,244.815883,80,,,32280.538,73115.191,4d8.(3F).5s,2F,7/2,4d8.(3F).5p,2D*,5/2,,,L11331,
Pd,3,245.242,,100,,,,,,,,,,,,,L3536,
Pd,2,245.72572,245.725716,100,,,28929.419,69612.887,4d8.(3F).5s,4F,5/2,4d8.(3F).5p,4G*,7/2,,,L11331,
