element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Er,1,368.401,,320,,,,,,,,,,,,,L3475,
Er,2,368.428,,380,,,,,,,,,,,,,L3475,
Er,2,369.265,369.26494+,7900,4.8e+07,,440.434,27513.555,4f12.(3H<6>).6s<1/2>,"(6,1/2)",11/2,,*,13/2,,T6288,L3475,
Er,2,369.625,,450,,,,,,,,,,,,,L3475,
Er,1,369.768,,380,,,,,,,,,,,,,L3475,
Er,2,370.072,,540,,,,,,,,,,,,,L3475,
Er,2,370.764,,520,,,,,,,,,,,,,L3475,
Er,2,371.239,,520,,,,,,,,,,,,,L3475,
Er,3,371.567,,600,,,,,,,,,,,,,L1925,
Er,1,371.935,,320,,,,,,,,,,,,,L3475,
Er,2,372.952,,1300,,,,,,,,,,,,,L3475,
Er,2,373.126,,450,,,,,,,,,,,,,L3475,
Er,2,373.816,,540,,,,,,,,,,,,,L3475,
Er,3,373.943,,200,,,,,,,,,,,,,L1925,
Er,2,374.110,,340,,,,,,,,,,,,,L3475,
Er,2,374.264,,900,,,,,,,,,,,,,L3475,
Er,1,374.743,,900,,,,,,,,,,,,,L3475,
Er,1,375.605,,540,,,,,,,,,,,,,L3475,
Er,2,378.101,,410,,,,,,,,,,,,,L3475,
Er,2,378.684,,1800,,,,,,,,,,,,,L3475,
Er,2,378.786,,560,,,,,,,,,,,,,L3475,
Er,2,379.183,,560,,,,,,,,,,,,,L3475,
Er,1,379.279,,500,,,,,,,,,,,,,L3475,
Er,2,379.706,,560,,,,,,,,,,,,,L3475,
Er,1,381.033,,1600,,,,,,,,,,,,,L3475,
Er,3,381.678,,4000,,,,,,,,,,,,,L1925,
Er,2,383.048,383.04818+,3600,1.4e+07,,0.000,26098.972,4f12.(3H<6>).6s<1/2>,"(6,1/2)",13/2,4f12.(3H<6>).6p<1/2>?,"(6,1/2)*?",13/2,,T6288,L3475,
Er,1,384.991,,540,,,,,,,,,,,,,L3475,
Er,2,385.160,,320,,,,,,,,,,,,,L3475,
Er,1,385.590,,680,,,,,,,,,,,,,L3475,
Er,2,385.839,,540,,,,,,,,,,,,,L3475,
Er,1,386.285,386.28515+,7500,1.16e+08,,0.000,25880.274,4f12.6s2,3H,6,4f12.(3H).6s.6p,*,6,,T7227,L3475,
Er,2,388.061,,1500,,,,,,,,,,,,,L3475,
Er,2,388.289,,1200,,,,,,,,,,,,,L3475,
Er,2,389.061,,400,,,,,,,,,,,,,L3475,
Er,1,389.268,389.26849+,4200,7.28e+07,,0.000,25681.933,4f12.6s2,3H,6,4f11.(4F*).5d.6s2,*,5,,T7227,L3475,
Er,2,389.623,389.62343+,5200,1.8e+07,,440.434,26098.972,4f12.(3H<6>).6s<1/2>,"(6,1/2)",11/2,4f12.(3H<6>).6p<1/2>?,"(6,1/2)*?",13/2,,T6288,L3475,
Er,2,390.276,,810,,,,,,,,,,,,,L3475,
Er,1,390.398,,250,,,,,,,,,,,,,L3475,
Er,2,390.456,,250,,,,,,,,,,,,,L3475,
Er,1,390.540,,1200,,,,,,,,,,,,,L3475,
Er,2,390.631,390.63122+,11000,3.23e+07,,0.000,25592.343,4f12.(3H<6>).6s<1/2>,"(6,1/2)",13/2,4f12.(3H<6>).6p<1/2>?,"(6,1/2)*?",11/2,,T6288,L3475,
Er,1,391.805,,280,,,,,,,,,,,,,L3475,
Er,2,391.835,,210,,,,,,,,,,,,,L3475,
Er,2,392.188,,280,,,,,,,,,,,,,L3475,
Er,2,393.225,,810,,,,,,,,,,,,,L3475,
Er,1,393.701,393.70129+,3200,2.92e+07,,0.000,25392.779,4f12.6s2,3H,6,4f11.(4F*).5d.6s2,*,6,,T7227,L3475,
Er,2,393.863,393.86261+,2100,,,0.000,25382.379,4f12.(3H<6>).6s<1/2>,"(6,1/2)",13/2,,*,11/2,,,L3475,
Er,1,394.442,394.44211+,3200,,,5035.193,30380.282,4f12.6s2,3F,4,4f11.(4I*).5d2.(3F) (4F*).6s,*,5,,,L3475,
Er,1,394.806,,550,,,,,,,,,,,,,L3475,
Er,1,395.148,,250,,,,,,,,,,,,,L3475,
Er,1,395.642,,320,,,,,,,,,,,,,L3475,
Er,3,396.287,,600,,,,,,,,,,,,,L1925,
Er,1,396.635,,280,,,,,,,,,,,,,L3475,
Er,1,397.304,397.30356+,2700,4.79e+07,,0.000,25162.553,4f12.6s2,3H,6,4f11.(4I*).5d.6s2,*,5,,T7227,L3475,
Er,1,397.358,397.35741+,3200,3.66e+07,,0.000,25159.143,4f12.6s2,3H,6,,*,7,,T7227,L3475,
Er,2,397.472,,1400,,,,,,,,,,,,,L3475,
Er,1,397.673,,280,,,,,,,,,,,,,L3475,
Er,1,397.702,,810,,,,,,,,,,,,,L3475,
Er,1,398.233,,1100,,,,,,,,,,,,,L3475,
Er,1,398.753,,280,,,,,,,,,,,,,L3475,
Er,1,398.766,,810,,,,,,,,,,,,,L3475,
Er,1,399.115,,230,,,,,,,,,,,,,L3475,
Er,1,400.405,,230,,,,,,,,,,,,,L3475,
Er,1,400.796,400.79641+,14000,1.73e+08,,0.000,24943.272,4f12.6s2,3H,6,4f12.(3H).6s.6p,*,7,,T7227,L3475,
