element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Nb,4,207.2436,0.0005,207.2437,0.0004,400,8.6e+07,C+,184368.90,232605.89,4d.4f,3G*,3,4d.(2D<3/2>).5g,2[7/2],4,,T2192,L12094,
Nb,4,207.3197,0.0005,207.3194,0.0005,600,2.0e+08,C+,184368.90,232588.26,4d.4f,3G*,3,4d.(2D<3/2>).5g,2[7/2],3,,T2192,L12094,
Nb,4,207.3840,0.0005,207.3841,0.0006,1000,1.13e+08,C+,186512.36,234716.68,4d.4f,3D*,3,4d.(2D<5/2>).5g,2[5/2],3,,T2192,L12094,
Nb,4,207.8317,0.0005,207.8310,0.0008,10000,3.0e+08,C+,186409.72,234510.41,4d.4f,3D*,2,4d.(2D<5/2>).5g,2[7/2],3,,T2192,L12094,
Nb,4,208.0451,0.0005,208.0453,0.0005,50000,8.8e+08,C+,184368.90,232420.05,4d.4f,3G*,3,4d.(2D<3/2>).5g,2[9/2],4,,T2192,L12094,
Nb,4,208.2032,0.0005,208.2033,0.0005,8000,2.0e+08,C+,186512.36,234527.04,4d.4f,3D*,3,4d.(2D<5/2>).5g,2[7/2],4,,T2192,L12094,
Nb,4,208.2752,0.0005,208.2755,0.0006,2000,1.63e+08,C+,186512.36,234510.41,4d.4f,3D*,3,4d.(2D<5/2>).5g,2[7/2],3,,T2192,L12094,
Nb,4,208.4054,0.0005,208.4055,0.0004,10000000,2.7e+08,C+,53810.47,101778.57,4d.5s,3D,3,4d.5p,3D*,3,,T2192,L12094,
Nb,4,209.0958,0.0005,209.0963,0.0004,10000,3.2e+08,C+,186512.36,234322.02,4d.4f,3D*,3,4d.(2D<5/2>).5g,2[9/2],4,,T2192,L12094,
Nb,4,209.3103,0.0005,209.3107,0.0004,5000000,1.7e+08,C+,52629.96,100390.64,4d.5s,3D,2,4d.5p,3D*,2,,T2192,L12094,
Nb,4,209.3301,0.0005,209.3298,0.0003,12000000,2.5e+08,C+,52629.96,100386.30,4d.5s,3D,2,4d.5p,3F*,3,,T2192,L12094,
Nb,4,209.7507,0.0005,209.7512,0.0003,2000000,1.08e+08,C+,52064.67,99725.06,4d.5s,3D,1,4d.5p,3F*,2,,T2192,L12094,
Nb,2,210.942,0.010,,,2000,,,,,,,,,,,,,L3475,
Nb,4,211.5196,0.0005,211.5202,0.0003,500000,3.1e+07,D+,58566.68,105828.53,4d.5s,1D,2,4d.5p,3P*,2,,T2192,L12094,
Nb,4,211.7049,0.0005,211.7050,0.0005,10000,2.7e+08,C+,185759.43,232980.02,4d.4f,3G*,5,4d.(2D<3/2>).5g,2[11/2],6,,T2192,L12094,
Nb,4,211.9074,0.0005,211.9079,0.0005,12000,2.9e+08,C+,185215.82,232391.22,4d.4f,3G*,4,4d.(2D<3/2>).5g,2[9/2],5,,T2192,L12094,
Nb,4,212.2692,0.0005,212.2692,0.0003,8000000,1.09e+08,C+,52629.96,99725.06,4d.5s,3D,2,4d.5p,3F*,2,,T2192,L12094,
Nb,2,212.521,0.010,,,1700,,,,,,,,,,,,,L3475,
Nb,2,212.654,0.010,,,1100,,,,,,,,,,,,,L3475,
Nb,4,212.7672,0.0005,212.7665,0.0008,5000,2.2e+08,C+,187731.63,234716.68,4d.4f,1F*,3,4d.(2D<5/2>).5g,2[5/2],3,,T2192,L12094,
Nb,3,213.024,0.010,,,80w,,,,,,,,,,,,,L3603,
Nb,4,213.0253,0.0005,213.0251,0.0004,10000000,3.3e+08,C+,52064.67,98992.67,4d.5s,3D,1,4d.5p,3D*,1,,T2192,L12094,
Nb,2,213.118,0.010,,,1500,,,,,,,,,,,,,L3475,
Nb,4,213.6292,0.0005,213.6288,0.0007,500000,6.8e+08,C+,187731.63,234527.04,4d.4f,1F*,3,4d.(2D<5/2>).5g,2[7/2],4,,T2192,L12094,
Nb,4,214.1083,0.0005,214.1083,0.0006,300000,6.6e+08,C+,186370.57,233061.19,4d.4f,3D*,1,4d.(2D<3/2>).5g,2[5/2],2,,T2192,L12094,
Nb,4,214.4879,0.0005,214.4870,0.0010,250000,5.8e+08,C+,186409.72,233017.91,4d.4f,3D*,2,4d.(2D<3/2>).5g,2[5/2],3,,T2192,L12094,
Nb,4,214.5423,0.0005,214.5430,0.0011,8000,2.6e+08,C+,188123.66,234719.68,4d.4f,3P*,2,4d.(2D<5/2>).5g,2[5/2],2,,T2192,L12094,
