element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ne,8,6.673,0.002,6.6687,0.0020,600*,,,7363159,8862700,1s.2p2,4P,1/2,1s.2p.(3P*).4d,4D*,,,,L9090,
Ne,8,6.673,0.002,6.6720,0.0020,600*,,,7363903,8862700,1s.2p2,4P,3/2,1s.2p.(3P*).4d,4D*,,,,L9090,
Ne,8,6.673,0.002,6.6759,0.0020,600*,,,7364768,8862700,1s.2p2,4P,5/2,1s.2p.(3P*).4d,4D*,,,,L9090,
Ne,7,6.710,0.003,6.707,0.003,280*,,,111708.0,1602600,1s2.2s.2p,3P*,1,1s2.2s.9d,3D,,,,L9089,
Ne,7,6.710,0.003,6.712,0.003,280*,,,112702.4,1602600,1s2.2s.2p,3P*,2,1s2.2s.9d,3D,,,,L9089,
Ne,8,6.7382,0.0010,6.73801,0.00012,1500*,3.91e+10,A,0.0,[1484117],1s2.2s,2S,1/2,1s2.4p,2P*,3/2,,T7495,L9090,
Ne,8,6.7382,0.0010,6.73894,0.00011,1500*,3.93e+10,A,0.0,[1483912],1s2.2s,2S,1/2,1s2.4p,2P*,1/2,,T7495,L9090,
Ne,8,6.780,0.002,6.7749,0.0020,230*,,,7363159,8839200,1s.2p2,4P,1/2,1s.2p.(3P*).4s,4P*,,,,L9090,
Ne,8,6.780,0.002,6.7783,0.0020,230*,,,7363903,8839200,1s.2p2,4P,3/2,1s.2p.(3P*).4s,4P*,,,,L9090,
Ne,7,6.780,0.003,6.7822,0.0006,230bl,3.4e+09,B,112702.4,1587160,1s2.2s.2p,3P*,2,1s2.2s.8d,3D,,,"T5633c91,LS",L9089,
Ne,8,6.780,0.002,6.7823,0.0020,230*,,,7364768,8839200,1s.2p2,4P,5/2,1s.2p.(3P*).4s,4P*,,,,L9090,
Ne,7,6.816,0.002,6.8176,0.0014,300,,,112702.4,1579500,1s2.2s.2p,3P*,2,1s2.2p.5p,3P,,,,L9089,
Ne,7,6.831,0.002,6.831,0.003,350bl*,,,111708.0,1575600,1s2.2s.2p,3P*,1,1s2.2p.5p,3D,2,,,L9089,
Ne,7,6.831,0.002,6.8311,0.0023,350bl*,1.06e+10,B,112702.4,1576600,1s2.2s.2p,3P*,2,1s2.2p.5p,3D,3,,"T5633c91,LS",L9089,
Ne,7,6.894,0.010,6.8942,0.0019,190,2.38e+10,C,0.0,1450500,1s2.2s2,1S,0,1s2.2s.5p,1P*,1,,"T5633c1,LS",L9089,
Ne,7,6.904,0.002,6.9048,0.0014,220,7.4e+09,B,112702.4,1560975,1s2.2s.2p,3P*,2,1s2.2s.7d,3D,,,"T5633c91,LS",L9089,
Ne,7,7.0990,0.0010,7.0980,0.0015,320*,1.1e+10,C,111252.8,1520100,1s2.2s.2p,3P*,0,1s2.2s.6d,3D,1,,"T5633c91,LS",L9089,
Ne,7,7.0990,0.0010,7.0990,0.0011,320*,1.51e+10,B,111708.0,1520360,1s2.2s.2p,3P*,1,1s2.2s.6d,3D,2,,"T5633c91,LS",L9089,
Ne,7,7.0990,0.0010,7.1003,0.0015,320*,8.4e+09,C,111708.0,1520100,1s2.2s.2p,3P*,1,1s2.2s.6d,3D,1,,"T5633c91,LS",L9089,
Ne,7,7.1038,0.0010,7.1035,0.0007,330*,2.01e+10,B,112702.4,1520460,1s2.2s.2p,3P*,2,1s2.2s.6d,3D,3,,"T5633c91,LS",L9089,
Ne,7,7.1038,0.0010,7.1040,0.0011,330*,5.0e+09,C,112702.4,1520360,1s2.2s.2p,3P*,2,1s2.2s.6d,3D,2,,"T5633c91,LS",L9089,
Ne,7,7.322,0.002,7.3215,0.0016,200,,,214951.6,1580800,1s2.2s.2p,1P*,1,1s2.2p.5p,1D,2,,,L9089,
Ne,8,7.3470,0.0005,7.34780,0.00010,1100,7.54e+10,A,128151.9,[1489104],1s2.2p,2P*,1/2,1s2.4d,2D,3/2,,T7495,L9090,
Ne,8,7.3563,0.0005,7.35638,0.00011,1500*,9.0e+10,A,129801.2,[1489166],1s2.2p,2P*,3/2,1s2.4d,2D,5/2,,T7495,L9090,
Ne,8,7.3563,0.0005,7.35671,0.00010,1500*,1.50e+10,A,129801.2,[1489104],1s2.2p,2P*,3/2,1s2.4d,2D,3/2,,T7495,L9090,
Ne,7,7.401,0.002,7.397,0.003,250*,,,7205646+x,8557600+x,1s.(2S).2s.2p2.(4P),5P,1,1s.2s.2p.4d,5D*,,,,L9089,
