element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pr,2,647.802,647.802+,35cw,,,3403.21,18835.77,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,6,,,L3475,
Pr,1,648.655,,45,,,,,,,,,,,,,L3475,
Pr,2,648.697,648.697+,9h,,,5079.35,20490.61,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,,,7,,,L3475,
Pr,1,649.175,,40w,,,,,,,,,,,,,L3475,
Pr,1,649.349,,9,,,,,,,,,,,,,L3475,
Pr,1,649.489,,11,,,,,,,,,,,,,L3475,
Pr,1,649.711,,22c,,,,,,,,,,,,,L3475,
Pr,2,649.894,649.893+,18,9.e+05,D+,10116.63,25499.52,4f3.(4I*).5d,5G*,4,4f3.(4I*).6p?,,5,,T8137,L3475,
Pr,3,650.004,,600,,,,,,,,,,,,,L2466,
Pr,1,650.072,,22,,,,,,,,,,,,,L3475,
Pr,3,650.149,,300,,,,,,,,,,,,,L2466,
Pr,1,650.409,,9,,,,,,,,,,,,,L3475,
Pr,1,651.714,,8,,,,,,,,,,,,,L3475,
Pr,2,651.879,651.878+,16,1.4e+06,E,10163.47,25499.52,4f3.(4I*).5d,3K*,6,4f3.(4I*).6p?,,5,,T8137,L3475,
Pr,1,653.452,,8,,,,,,,,,,,,,L3475,
Pr,1,654.047,,16,,,,,,,,,,,,,L3475,
Pr,1,655.330,,7w,,,,,,,,,,,,,L3475,
Pr,2,656.462,656.460+,22,,,7446.43,22675.44,4f3.(4I*).5d,5I*,4,4f3.(4I*).6p,5K,5,,,L3475,
Pr,2,656.677,656.676+,45*,,,11749.49,26973.49,4f3.(4I*).5d,*,6,,,5,,,L3475,
Pr,2,656.677,656.676+,45*,,,1743.72,16967.72,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f2.5d.6s?,,4,,,L3475,
Pr,1,657.103,,7,,,,,,,,,,,,,L3475,
Pr,1,657.800,,6,,,,,,,,,,,,,L3475,
Pr,3,657.890,,200,,,,,,,,,,,,,L2466,
Pr,2,658.456,658.456+,6,,,12826.94,28009.80,4f3.(4I*).5d,5G*,6,4f3.(4I*).6p?,,7,,,L3475,
Pr,2,659.374,659.377+,9h,,,8099.72,23261.36,4f3.(4I*).5d,5H*,4,,,5,,,L3475,
Pr,1,659.548,,11,,,,,,,,,,,,,L3475,
Pr,1,660.986,,15,,,,,,,,,,,,,L3475,
Pr,3,661.646,,100,,,,,,,,,,,,,L2466,
Pr,1,661.667,,55,,,,,,,,,,,,,L3475,
Pr,2,661.834,661.828+,11,1.37e+06,C+,11418.52,26524.02,4f3.(4I*).5d,3L*,7,,,6,,T8137,L3475,
Pr,1,663.100,,7w,,,,,,,,,,,,,L3475,
Pr,1,663.206,,13w,,,,,,,,,,,,,L3475,
Pr,1,664.712,,14,,,,,,,,,,,,,L3475,
Pr,2,665.683,665.683+,75,,,14705.96,29723.97,4f3.(4I*).5d,3L*,9,4f3.(4I*).6p?,,8,,,L3475,
Pr,2,667.341,667.341+,55,8.7e+06,C+,13029.09,28009.80,4f3.(4I*).5d,3L*,8,4f3.(4I*).6p?,,7,,T8137,L3475,
Pr,2,667.378,667.372+,75,5.0e+06,C+,11418.52,26398.52,4f3.(4I*).5d,3L*,7,4f3.(4I*).6p?,,6,,T8137,L3475,
Pr,2,668.751,,5h,,,,,,,,,,,,,L3475,
Pr,1,669.925,,4w,,,,,,,,,,,,,L3475,
Pr,3,670.670,,600,,,,,,,,,,,,,L2466,
Pr,3,672.763,,100,,,,,,,,,,,,,L2466,
Pr,1,673.679,,13,,,,,,,,,,,,,L3475,
Pr,1,674.709,,35c,,,,,,,,,,,,,L3475,
Pr,1,674.919,,19c,,,,,,,,,,,,,L3475,
Pr,2,678.499,,7c,,,,,,,,,,,,,L3475,
Pr,1,679.860,,"55c,w",,,,,,,,,,,,,L3475,
Pr,2,681.176,681.178+,11,,,8465.04,23141.44,4f3.(4I*).5d,3I*,6,,,6,,,L3475,
Pr,2,681.287,681.288+,17cw,,,3403.21,18077.25,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,7,,,L3475,
Pr,2,681.404,681.403+,13,5.9e+05,C+,10163.47,24835.03,4f3.(4I*).5d,3K*,6,,,6,,T8137,L3475,
Pr,1,681.761,,9,,,,,,,,,,,,,L3475,
Pr,2,682.760,682.760+,35cw,,,5079.35,19721.75,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,,,8,,,L3475,
Pr,3,682.796,,200,,,,,,,,,,,,,L2466,
Pr,2,683.050,683.049+,19,,,13373.61,28009.80,4f3.(4I*).5d,3K*,8,4f3.(4I*).6p?,,7,,,L3475,
Pr,1,684.439,,9,,,,,,,,,,,,,L3475,
Pr,2,684.547,684.548+,9h,,,11794.38,26398.52,4f3.(4I*).5d,3K*,7,4f3.(4I*).6p?,,6,,,L3475,
Pr,2,684.659,684.657+,9,4.4e+05,D+,7438.23,22040.05,4f3.(4I*).5d,3I*,5,,,5,,T8137,L3475,
Pr,2,685.046,685.042+,17c,,,7446.43,22040.05,4f3.(4I*).5d,5I*,4,,,5,,,L3475,
Pr,1,685.277,,11,,,,,,,,,,,,,L3475,
Pr,3,685.463,,100,,,,,,,,,,,,,L2466,
Pr,3,685.730,,200,,,,,,,,,,,,,L2466,
Pr,3,686.680,,1000,,,,,,,,,,,,,L2466,
Pr,1,687.044,,11c,,,,,,,,,,,,,L3475,
Pr,1,688.466,,7,,,,,,,,,,,,,L3475,
Pr,1,689.271,,8,,,,,,,,,,,,,L3475,
Pr,3,689.906,,1000,,,,,,,,,,,,,L2466,
Pr,3,690.352,,500,,,,,,,,,,,,,L2466,
Pr,3,691.014,,7000,,,,,,,,,,,,,L2466,
Pr,3,693.455,,150w,,,,,,,,,,,,,L2466,
Pr,3,697.096,,500,,,,,,,,,,,,,L2466,
Pr,3,697.983,,100,,,,,,,,,,,,,L2466,
Pr,1,698.012,,8c,,,,,,,,,,,,,L3475,
Pr,2,702.151,702.144+,40*,2.6e+06,C+,11418.52,25656.69&dagger;,4f3.(4I*).5d,3L*,7,4f3.(4I*).6p,5I,6,,T8137,L3475,
Pr,2,702.151,702.158+,40*,,,7438.23,21676.12,4f3.(4I*).5d,3I*,5,4f2.5d.6s?,,5,,,L3475,
Pr,1,702.453,,10,,,,,,,,,,,,,L3475,
Pr,3,703.039,,5000,,,,,,,,,,,,,L2466,
Pr,1,704.240,,13,,,,,,,,,,,,,L3475,
