element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mn,17,1.7131,0.0010,1.7131*,0.0004,2,8.4e+11,D,85500,5922900,2s2.2p5,2P*,1/2,2s2.2p4.(1S).3s,2S,1/2,,T4764,L2181,
Mn,17,1.7301,0.0010,1.73*,0.03,5,9.4e+11,D,0,5780000,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3s,2D,5/2,,T4764,L2181,
Mn,17,1.7465,0.0010,1.7465*,0.0003,3,1.2e+12,D,0,5725800,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,1/2,,T4764,L2181,
Mn,17,1.7541,0.0010,1.7540*,0.0003,5,,,0,5701100,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,3/2,,,L2181,
Mn,17,1.7550,0.0010,1.7550*,0.0004,5,1.1e+12,D,85500,5783500,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3s,2D,3/2,,T4764,L2181,
Mn,17,1.7716,0.0010,1.7715*,0.0003,5,,,0,5644800,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,4P,3/2,,,L2181,
Mn,17,1.7729,0.0010,1.7730*,0.0004,2,1.3e+12,D,85500,5725800,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,2P,1/2,,T4764,L2181,
Mn,17,1.7794,0.0010,1.7794*,0.0003,3,6.3e+10,E,0,5619900,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,4P,5/2,,T4764,L2181,
Mn,16,5.1847,0.0010,5.18471+,0.00004,3,,,5266964,7195714,2s2.2p5.(2P*<3/2>).3s,"(3/2,1/2)*",2,2s2.2p5.(2P*<3/2>).4p,2[5/2],3,,,L6938,
Mn,16,5.1999,0.0010,5.200*,0.003,2,,,5360800,7283910,2s2.2p5.(2P*<1/2>).3s,"(1/2,1/2)*",1,2s2.2p5.(2P*<1/2>).4p,2[3/2],2,,,L6938,
Mn,16,5.2147,0.0010,5.21469+,0.00004,2bl,,,5266964,7184624,2s2.2p5.(2P*<3/2>).3s,"(3/2,1/2)*",2,2s2.2p5.(2P*<3/2>).4p,2[1/2],1,,,L6938,
