element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cd,4,116.578,,20,,,,,,,,,,,,,L3283,
Cd,4,116.730,,40,,,,,,,,,,,,,L3283,
Cd,2,116.858,116.86008+,5,,,44136.08,129708.50,4d10.5p,2P*,1/2,4d10.10d,2D,3/2,,,L3540,
Cd,4,117.973,,20,,,,,,,,,,,,,L3283,
Cd,4,118.307,,15,,,,,,,,,,,,,L3283,
Cd,4,118.340,,100,,,,,,,,,,,,,L3283,
Cd,4,119.413,,40,,,,,,,,,,,,,L3283,
Cd,4,119.563,,20,,,,,,,,,,,,,L3283,
Cd,4,119.647,,30,,,,,,,,,,,,,L3283,
Cd,2,119.669,119.67255+,15,,,44136.08,127697.43,4d10.5p,2P*,1/2,4d10.9d,2D,3/2,,,L3540,
Cd,4,119.893,,20,,,,,,,,,,,,,L3283,
Cd,2,120.334,120.33678+,5,,,46618.55,129718.66,4d10.5p,2P*,3/2,4d10.10d,2D,5/2,,,L3540,
Cd,4,121.538,,15,,,,,,,,,,,,,L3283,
Cd,4,122.352,,20,,,,,,,,,,,,,L3283,
Cd,2,123.310,123.31410+,20,2.5e+07,E,46618.55,127712.28,4d10.5p,2P*,3/2,4d10.9d,2D,5/2,,T6537,L3540,
Cd,2,123.332,123.33668+,5,,,46618.55,127697.43,4d10.5p,2P*,3/2,4d10.9d,2D,3/2,,,L3540,
Cd,2,124.254,124.25877+,75,4.0e+07,E,44136.08,124613.30,4d10.5p,2P*,1/2,4d10.8d,2D,3/2,,T6537,L3540,
Cd,4,124.606,,20,,,,,,,,,,,,,L3283,
Cd,4,124.656,,15,,,,,,,,,,,,,L3283,
Cd,4,124.994,,15,,,,,,,,,,,,,L3283,
Cd,2,125.600,125.60384+,100,,,44136.08,123751.48,4d10.5p,2P*,1/2,4d10.9s,2S,1/2,,,L3540,
Cd,4,126.647,,30,,,,,,,,,,,,,L3283,
Cd,4,127.441,,15,,,,,,,,,,,,,L3283,
Cd,2,128.173,128.17563+,75,4.1e+07,D+,46618.55,124636.50,4d10.5p,2P*,3/2,4d10.8d,2D,5/2,,T6537,L3540,
Cd,2,128.212,128.21376+,15,,,46618.55,124613.30,4d10.5p,2P*,3/2,4d10.8d,2D,3/2,,,L3540,
Cd,4,128.563,,20,,,,,,,,,,,,,L3283,
Cd,4,128.758,,20,,,,,,,,,,,,,L3283,
Cd,2,129.643,129.64631+,150,,,46618.55,123751.48,4d10.5p,2P*,3/2,4d10.9s,2S,1/2,,,L3540,
Cd,4,129.946,,20,,,,,,,,,,,,,L3283,
Cd,4,130.436,,40,,,,,,,,,,,,,L3283,
Cd,4,130.607,,30,,,,,,,,,,,,,L3283,
Cd,4,131.689,,15,,,,,,,,,,,,,L3283,
Cd,4,132.185,,15,,,,,,,,,,,,,L3283,
Cd,4,132.555,,20,,,,,,,,,,,,,L3283,
Cd,2,132.650,132.64950+,100,7.e+07,D+,44136.08,119522.72,4d10.5p,2P*,1/2,4d10.7d,2D,3/2,,T6537,L3540,
Cd,4,134.097,,30,,,,,,,,,,,,,L3283,
Cd,4,134.615,,15,,,,,,,,,,,,,L3283,
Cd,4,135.478,,30,,,,,,,,,,,,,L3283,
Cd,4,135.811,,20,,,,,,,,,,,,,L3283,
Cd,4,136.255,,30,,,,,,,,,,,,,L3283,
Cd,4,137.048,,60,,,,,,,,,,,,,L3283,
Cd,2,137.091,137.0925+,150,7.6e+07,D+,46618.55,119561.99,4d10.5p,2P*,3/2,4d10.7d,2D,5/2,,T6537,L3540,
Cd,2,137.165,137.1664+,50,,,46618.55,119522.72,4d10.5p,2P*,3/2,4d10.7d,2D,3/2,,,L3540,
Cd,4,138.098,,30,,,,,,,,,,,,,L3283,
Cd,3,138.360,,5,,,,,,,,,,,,,L3540,
Cd,3,139.210,,15,,,,,,,,,,,,,L3540,
Cd,3,139.678,,10,,,,,,,,,,,,,L3540,
Cd,4,139.765,,20,,,,,,,,,,,,,L3283,
Cd,4,140.368,,30,,,,,,,,,,,,,L3283,
Cd,4,140.658,,15,,,,,,,,,,,,,L3283,
Cd,3,141.628,,25,,,,,,,,,,,,,L3540,
Cd,4,141.889,,60,,,,,,,,,,,,,L3283,
Cd,3,142.029,,5,,,,,,,,,,,,,L3540,
Cd,3,142.054,,8,,,,,,,,,,,,,L3540,
Cd,4,142.983,,15,,,,,,,,,,,,,L3283,
Cd,3,143.286,,5,,,,,,,,,,,,,L3540,
Cd,3,144.608,,20,,,,,,,,,,,,,L3540,
Cd,4,144.754,,20,,,,,,,,,,,,,L3283,
Cd,3,144.755,,25,,,,,,,,,,,,,L3540,
Cd,4,145.263,,20,,,,,,,,,,,,,L3283,
Cd,3,145.574,,30,,,,,,,,,,,,,L3540,
Cd,4,146.597,,15,,,,,,,,,,,,,L3283,
Cd,3,146.614,,8,,,,,,,,,,,,,L3540,
Cd,4,146.667,,15,,,,,,,,,,,,,L3283,
Cd,3,147.197,,5,,,,,,,,,,,,,L3540,
Cd,4,148.295,,15,,,,,,,,,,,,,L3283,
Cd,4,149.179,,20,,,,,,,,,,,,,L3283,
Cd,3,149.181,,15,,,,,,,,,,,,,L3540,
Cd,3,151.101,,5,,,,,,,,,,,,,L3540,
Cd,3,151.165,,10,,,,,,,,,,,,,L3540,
Cd,3,151.313,,5,,,,,,,,,,,,,L3540,
Cd,2,151.426,151.4279+,200,1.59e+08,C+,44136.08,110174.10,4d10.5p,2P*,1/2,4d10.6d,2D,3/2,,T6537,L3540,
Cd,3,152.355,,10,,,,,,,,,,,,,L3540,
Cd,3,152.840,,15,,,,,,,,,,,,,L3540,
Cd,3,152.930,,30,,,,,,,,,,,,,L3540,
Cd,3,153.210,,5,,,,,,,,,,,,,L3540,
Cd,3,154.517,,50,,,,,,,,,,,,,L3540,
Cd,3,154.757,,25,,,,,,,,,,,,,L3540,
Cd,3,155.007,,10,,,,,,,,,,,,,L3540,
Cd,3,155.045,,20,,,,,,,,,,,,,L3540,
Cd,3,155.089,,15,,,,,,,,,,,,,L3540,
Cd,3,155.218,,5,,,,,,,,,,,,,L3540,
Cd,3,155.648,,5,,,,,,,,,,,,,L3540,
Cd,3,156.066,,15,,,,,,,,,,,,,L3540,
Cd,3,156.603,,5,,,,,,,,,,,,,L3540,
Cd,3,156.898,,15,,,,,,,,,,,,,L3540,
Cd,4,157.020,,20,,,,,,,,,,,,,L3283,
Cd,2,157.158,157.1609+,200,1.69e+08,C+,46618.55,110247.60,4d10.5p,2P*,3/2,4d10.6d,2D,5/2,,T6537,L3540,
Cd,2,157.342,157.3427+,50,2.7e+07,D,46618.55,110174.10,4d10.5p,2P*,3/2,4d10.6d,2D,3/2,,T6537,L3540,
Cd,3,158.239,,10,,,,,,,,,,,,,L3540,
Cd,4,159.873,,20,,,,,,,,,,,,,L3283,
Cd,4,160.042,,20,,,,,,,,,,,,,L3283,
Cd,3,160.159,,40,,,,,,,,,,,,,L3540,
Cd,3,160.487,,20,,,,,,,,,,,,,L3540,
Cd,3,160.664,,20,,,,,,,,,,,,,L3540,
Cd,3,160.728,,10,,,,,,,,,,,,,L3540,
Cd,3,160.891,,15,,,,,,,,,,,,,L3540,
Cd,3,160.961,,10,,,,,,,,,,,,,L3540,
Cd,3,161.251,,15,,,,,,,,,,,,,L3540,
Cd,4,162.287,,15,,,,,,,,,,,,,L3283,
Cd,3,162.527,,15,,,,,,,,,,,,,L3540,
Cd,3,162.854,,25,,,,,,,,,,,,,L3540,
Cd,3,165.187,,20,,,,,,,,,,,,,L3540,
Cd,3,165.563,,25,,,,,,,,,,,,,L3540,
Cd,2,166.860,166.860+,100,2.1e+07,D+,69258.91,129189.5,4d9.5s2,2D,5/2,4d9.5s.(1D).5p,2F*,7/2,,T3096,L3540,
Cd,3,167.815,,30,,,,,,,,,,,,,L3540,
Cd,3,169.970,,10,,,,,,,,,,,,,L3540,
Cd,2,170.247,170.2481+,50,,,69258.91,127996.73,4d9.5s2,2D,5/2,4d10.10p,2P*,3/2,,,L3540,
Cd,3,170.716,,40,,,,,,,,,,,,,L3540,
Cd,3,172.193,,10,,,,,,,,,,,,,L3540,
Cd,3,172.295,,40,,,,,,,,,,,,,L3540,
Cd,2,172.441,172.4430+,50,,,69258.91,127249.09,4d9.5s2,2D,5/2,4d10.7f,2F*,7/2,,,L3540,
Cd,3,172.566,,30,,,,,,,,,,,,,L3540,
Cd,3,173.900,,25,,,,,,,,,,,,,L3540,
Cd,3,174.569,,5,,,,,,,,,,,,,L3540,
Cd,3,174.767,,40,,,,,,,,,,,,,L3540,
Cd,3,174.815,,15,,,,,,,,,,,,,L3540,
Cd,3,176.882,,30,,,,,,,,,,,,,L3540,
Cd,3,177.306,,40,,,,,,,,,,,,,L3540,
Cd,2,178.584,178.5855+,100,,,69258.91,125254.49,4d9.5s2,2D,5/2,4d10.9p,2P*,3/2,,,L3540,
Cd,3,178.919,,30,,,,,,,,,,,,,L3540,
Cd,3,179.340,,75,,,,,,,,,,,,,L3540,
Cd,3,179.610,,15,,,,,,,,,,,,,L3540,
Cd,3,180.057,,5,,,,,,,,,,,,,L3540,
Cd,3,182.341,,40,,,,,,,,,,,,,L3540,
Cd,2,182.770,182.7713+,100,,,69258.91,123972.10,4d9.5s2,2D,5/2,4d10.6f,2F*,7/2,,,L3540,
Cd,3,184.466,,50,,,,,,,,,,,,,L3540,
Cd,3,185.113,,40,,,,,,,,,,,,,L3540,
Cd,3,185.137,,20,,,,,,,,,,,,,L3540,
Cd,3,185.585,,40,,,,,,,,,,,,,L3540,
Cd,3,185.667,,200,,,,,,,,,,,,,L3540,
Cd,3,187.408,,150,,,,,,,,,,,,,L3540,
Cd,3,188.649,,15,,,,,,,,,,,,,L3540,
Cd,3,190.348,,15,,,,,,,,,,,,,L3540,
Cd,3,190.998,,25,,,,,,,,,,,,,L3540,
Cd,3,191.057,,15,,,,,,,,,,,,,L3540,
Cd,2,192.223,192.2237+,300,1.97e+09,B,69258.91,121281.64,4d9.5s2,2D,5/2,4d9.5s.(3D).5p,2D*,5/2,,T3096,L3540,
Cd,3,193.959,,10,,,,,,,,,,,,,L3540,
Cd,2,194.354,194.3549+,100,7.0e+06,C+,69258.91,120711.18,4d9.5s2,2D,5/2,4d10.8p,2P*,3/2,,T3096,L3540,
Cd,2,196.554,196.5551+,40,7.8e+07,C+,69258.91,120135.22,4d9.5s2,2D,5/2,4d9.5s.(3D).5p,2D*,3/2,,T3096,L3540,
Cd,2,198.689,198.6910+,30,,,74893.66,125223.06,4d9.5s2,2D,3/2,4d10.9p,2P*,1/2,,,L3540,
Cd,3,198.881,,15,,,,,,,,,,,,,L3540,
Cd,2,199.543,199.5439+,200,1.13e+09,B,69258.91,119373.19,4d9.5s2,2D,5/2,4d9.5s.(3D).5p,2F*,7/2,,T3096,L3540,
Cd,3,200.060,,20,,,,,,,,,,,,,L3540,
Cd,3,200.407,,15,,,,,,,,,,,,,L3540,
Cd,2,200.749,200.7496+,100,1.91e+09,B,69258.91,119056.11,4d9.5s2,2D,5/2,4d9.5s.(3D).5p,2P*,3/2,,T3096,L3540,
Cd,3,201.612,,15,,,,,,,,,,,,,L3540,
Cd,2,203.245,203.2468+,50,8.e+06,D+,69258.91,118444.36,4d9.5s2,2D,5/2,4d10.5f,2F*,7/2,,T3096,L3540,
Cd,2,203.623,203.6224+,75,,,74893.66,123988.39,4d9.5s2,2D,3/2,4d10.6f,2F*,5/2,,,L3540,
Cd,3,203.983,,40,,,,,,,,,,,,,L3540,
Cd,3,204.561,,50,,,,,,,,,,,,,L3540,
Cd,3,206.125,,10,,,,,,,,,,,,,L3540,
Cd,3,208.791,,75,,,,,,,,,,,,,L3540,
Cd,2,209.600,209.5999+,150,3.85e+08,C+,69258.91,116953.70,4d9.5s2,2D,5/2,4d9.5s.(3D).5p,2F*,5/2,,T3096,L3540,
Cd,3,209.745,,10,,,,,,,,,,,,,L3540,
Cd,3,210.047,,5,,,,,,,,,,,,,L3540,
Cd,3,211.160,,50,,,,,,,,,,,,,L3540,
Cd,2,214.43943,214.4393+,1000r,3.778e+08,AA,0.00,46618.55,4d10.5s,2S,1/2,4d10.5p,2P*,3/2,,T7900,"L3486,L3540",
Cd,2,215.5062,215.5053+,50,2.25e+08,C+,74893.66,121281.64,4d9.5s2,2D,3/2,4d9.5s.(3D).5p,2D*,5/2,,T3096,L3540,
Cd,2,218.1880,218.1888+,5,,,74893.66,120711.18,4d9.5s2,2D,3/2,4d10.8p,2P*,3/2,,,L3540,
Cd,2,218.6300,218.6313+,15,1.35e+06,D+,74893.66,120618.46,4d9.5s2,2D,3/2,4d10.8p,2P*,1/2,,T3096,L3540,
Cd,2,218.7794,218.7816+,100,1.43e+06,C,69258.91,114952.30,4d9.5s2,2D,5/2,4d9.5s.(3D).5p,4D*,5/2,,T3096,L3540,
