element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Xe,44,0.2564,0.0010,,5,,,,,,,,,,,,,L5415,
Xe,44,0.2567,0.0010,,5,,,,,,,,,,,,,L5415,
Xe,44,0.2578,0.0010,,2w,,,,,,,,,,,,,L5415,
Xe,44,0.2732,0.0010,,4,,,,,,,,,,,,,L5415,
Xe,44,0.2736,0.0010,,4,,,,,,,,,,,,,L5415,
Xe,44,0.2739,0.0010,,3,,,,,,,,,,,,,L5415,
Xe,44,0.2752,0.0010,,5w,,,,,,,,,,,,,L5415,
Xe,27,1.4247,0.0020,1.4247*,70,,,0,7019000,3p6.3d10,1S,0,3p6.3d9.4f,1P*,1,,,L6463,
Xe,27,1.4618,0.0020,1.4618*,20,,,0,6841000,3p6.3d10,1S,0,3p6.3d9.4f,3D*,1,,,L6463,
Xe,27,1.83255,0.00005,1.83255*,40,,,0,5456880,3p6.3d10,1S,0,3p6.3d9.4p,3D*,1,,,L9247,
Xe,27,1.86702,0.00005,1.86702*,70,,,0,5356130,3p6.3d10,1S,0,3p6.3d9.4p,1P*,1,,,L9247,
Xe,27,1.88295,0.00005,1.88295*,30,,,0,5310820,3p6.3d10,1S,0,3p6.3d9.4p,3P*,1,,,L9247,
Xe,26,1.9137,0.0020,1.9137*,5,,,0,5225500,3d10.4s,2S,1/2,3d9.4s.4p,2P*,1/2,,,L6463,
Xe,26,3.4380,0.0020,3.4386*,5,,,574917.,3483100,3d10.4p,2P*,3/2,3d10.5d,2D,5/2,,,L6463,
Xe,26,3.561,0.002,3.5610*,1,,,2034900,4843100,3d10.4f,2F*,5/2,3d10.6g,2G,7/2,,,L6463,
Xe,26,3.5660,0.0020,3.5660*,5w,,,2039070,4843300,3d10.4f,2F*,7/2,3d10.6g,2G,9/2,,,L6463,
Xe,26,3.9410,0.0020,3.9408*,10bl,,,1268220,3805800,3d10.4d,2D,3/2,3d10.5f,2F*,5/2,,,L6463,
Xe,29,3.9410,0.0020,3.94100*,10bl,,,101720,2639150,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",3,3p5.3d9,"(1/2,5/2)*",3,,,L6463,
Xe,29,4.0335,0.0020,4.03349*,10,,,101720,2580960,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",3,3p5.3d9,"(1/2,5/2)*",2,,,L6463,
Xe,28,4.0490,0.0020,4.04840*,30,,,109340,2579450,3p6.3d9,2D,3/2,3p5.3d10,2P*,1/2,,,L6463,
Xe,26,4.0731,0.0020,4.0705*,100bl,,,427411.,2884100,3d10.4p,2P*,1/2,3d10.5s,2S,1/2,,,L6463,
Xe,29,4.0731,0.0020,4.07305*,100bl,,,183990,2639150,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",4,3p5.3d9,"(1/2,5/2)*",3,,,L6463,
Xe,29,4.1540,0.0020,4.15400*,5,,,173640,2580960,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",1,3p5.3d9,"(1/2,5/2)*",2,,,L6463,
Xe,29,4.2310,0.0020,4.2310*,5,,,241330+x,2604840+x,3p6.3d2<3/2>.3d6<5/2>,"(2,0)",2,3p5.3d9,"(1/2,3/2)*",2,,,L6463,
Xe,26,4.3315,0.0020,4.3305*,15,,,574917.,2884100,3d10.4p,2P*,3/2,3d10.5s,2S,1/2,,,L6463,
Xe,29,4.5730,0.0020,4.57379*,15,,,0,2186370,3p6.3d4<3/2>.3d4<5/2>,"(0,4)",4,3p5.3d9,"(3/2,3/2)*",3,,,L6463,
Xe,29,4.6615,0.0020,4.6615*,5w,,,46620,2191850,3p6.3d4<3/2>.3d4<5/2>,"(0,2)",2,3p5.3d9,"(3/2,3/2)*",1,,,L6463,
Xe,29,4.7970,0.0020,4.7970*,10,,,101720,2186370,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",3,3p5.3d9,"(3/2,3/2)*",3,,,L6463,
Xe,29,4.8115,0.0020,4.8115*,5,,,46620,2124970,3p6.3d4<3/2>.3d4<5/2>,"(0,2)",2,3p5.3d9,"(3/2,5/2)*",1,,,L6463,
Xe,29,4.8525,0.0020,4.85251*,50,,,0,2060790,3p6.3d4<3/2>.3d4<5/2>,"(0,4)",4,3p5.3d9,"(3/2,5/2)*",3,,,L6463,
Xe,28,4.8640,0.0020,4.86341*,100,,,0,2056170,3p6.3d9,2D,5/2,3p5.3d10,2P*,3/2,,,L6463,
Xe,29,4.8875,0.0020,4.8875*,5,,,145810,2191850,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",2,3p5.3d9,"(3/2,3/2)*",1,,,L6463,
Xe,29,4.9125,0.0020,4.9125*,20,,,101720,2137340,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",3,3p5.3d9,"(3/2,3/2)*",2,,,L6463,
Xe,29,4.9940,0.0020,4.9941*,15,,,183990,2186370,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",4,3p5.3d9,"(3/2,3/2)*",3,,,L6463,
Xe,29,5.1085,0.0020,5.1085*,50,,,0,1957520,3p6.3d4<3/2>.3d4<5/2>,"(0,4)",4,3p5.3d9,"(3/2,5/2)*",4,,,L6463,
Xe,29,5.1285,0.0020,5.1285*,20w,,,46620,1996510,3p6.3d4<3/2>.3d4<5/2>,"(0,2)",2,3p5.3d9,"(3/2,5/2)*",2,,,L6463,
Xe,28,5.1355,0.0020,5.1366*,10,,,109340,2056170,3p6.3d9,2D,3/2,3p5.3d10,2P*,3/2,,,L6463,
Xe,29,5.2220,0.0020,5.2220*,5,,,145810,2060790,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",2,3p5.3d9,"(3/2,5/2)*",3,,,L6463,
Xe,26,5.2615,0.0020,5.263*,"10w,bl",,,2034900,3934900,3d10.4f,2F*,5/2,3d10.5g,2G,7/2,,,L6463,
Xe,26,5.2710,0.0020,5.272*,30bl,,,2039070,3935900,3d10.4f,2F*,7/2,3d10.5g,2G,9/2,,,L6463,
Xe,29,5.3885,0.0020,5.3885*,5,,,101720,1957520,3p6.3d3<3/2>.3d5<5/2>,"(3/2,5/2)",3,3p5.3d9,"(3/2,5/2)*",4,,,L6463,
Xe,26,5.4030,0.0020,5.399*,10,,,1297510,3149700,3d10.4d,2D,5/2,3d10.5p,2P*,3/2,,,L6463,
Xe,26,5.5145,0.0020,5.510*,10,,,1268220,3083100,3d10.4d,2D,3/2,3d10.5p,2P*,1/2,,,L6463,
Xe,9,8.5420,0.0006,8.54201+,3,,,0,1170685,4d10,1S,0,4d9.6f,1P*,1,,,L11883,
Xe,9,8.7517,0.0006,8.75170+,2,,,0,1142635,4d10,1S,0,4d9.7p,1P*,1,,,L11883,
Xe,9,8.8444,0.0006,8.8444*,5?,,,0,1130660,4d10,1S,0,4d9.7p,3P*,1,,,L11883,
Xe,9,9.6449,0.0003,9.64487+,35,,,0,1036821.,4d10,1S,0,4d9.5f,1P*,1,,,L9885,
Xe,9,9.9553,0.0003,9.95527+,10,,,0,1004493.,4d10,1S,0,4d9.5f,3D*,1,,,L9885,
Xe,25,10.166,0.005,10.20390+,30,,,1117144,2097161,4p2,3P,2,4s.4f,1F*,3,,,L11896,
Xe,9,10.2815,0.0003,10.28151+,10,,,0,972620.,4d10,1S,0,4d9.6p,1P*,1,,,L11883,
Xe,9,10.3808,0.0003,10.38077+,12,,,0,963320.,4d10,1S,0,4d9.6p,3P*,1,,,L11883,
Xe,11,10.5699,0.0003,10.5695*,14,,,42900.,989020,4p6.4d8,1D,2,4p6.4d7.4f,989020*,1,,,L12003,
Xe,11,10.6125,0.0003,10.61252+,52,,,15205.,957488,4p6.4d8,3F,3,4p5.4d9,957488*,3,,,L12003,
Xe,7,10.689,0.005,10.6874*,80a,,,0,935680,5s2,1S,0,4d9.5s2.5f,1P*,1,,,L5852,
Xe,19,10.8409,0.0005,10.84320+,10p,,,0,922237,4p6,1S,0,4p5.4d,1P*,1,,,L10770,
Xe,11,10.9027,0.0003,10.90293+,276,,,34610.,951795,4p6.4d8,3P,1,4p5.4d9,951795*,2,,,L12003,
Xe,11,10.9093,0.0003,10.90925+,314,,,40835.,957488,4p6.4d8,1G,4,4p5.4d9,957488*,3,,,L12003,
Xe,11,10.9339,0.0003,10.93388+,217,,,42900.,957488,4p6.4d8,1D,2,4p5.4d9,957488*,3,,,L12003,
Xe,25,10.945,0.005,10.93720+,50,,,1117144,2031455,4p2,3P,2,4s.4f,3F*,2,,,L11896,
Xe,11,10.9878,0.0003,10.98786+,286,,,34610.,944705,4p6.4d8,3P,1,4p5.4d9,944705*,2,,,L12003,
Xe,11,11.0026,0.0003,11.00237+,121,,,42900.,951795,4p6.4d8,1D,2,4p5.4d9,951795*,2,,,L12003,
Xe,10,11.0133,0.0003,11.01326+,15,,,16725.,924721.,4d9,2D,3/2,4p5.4d10,924721*,1/2,,,L11883,
Xe,11,11.0531,0.0003,11.0527*,263*,,,42900.,947660,4p6.4d8,1D,2,4p6.4d7.4f,947660*,1,,,L12003,
Xe,11,11.0531,0.0003,11.0528*,263*,,,26670.,931420,4p6.4d8,3P,2,4p6.4d7.4f,931420*,1,,,L12003,
Xe,11,11.0889,0.0003,11.08887+,107,,,42900.,944705,4p6.4d8,1D,2,4p5.4d9,944705*,2,,,L12003,
Xe,11,11.0998,0.0003,11.1001*,140,,,88130.,989020,4p6.4d8,1S,0,4p6.4d7.4f,989020*,1,,,L12003,
Xe,11,11.1174,0.0003,11.118*,176,,,13140.,912600,4p6.4d8,3F,2,4p6.4d7.4f,912600*,3,,,L12003,
Xe,11,11.1268,0.0003,11.12678+,148,,,34610.,933343,4p6.4d8,3P,1,4p6.4d7.4f,933343*,0,,,L12003,
Xe,11,11.1290,0.0003,11.12935+,164,,,13140.,911665,4p6.4d8,3F,2,4p6.4d7.4f,911665*,2,,,L12003,
Xe,11,11.1384,0.0003,11.138*,635*,,,26670.,924500,4p6.4d8,3P,2,4p6.4d7.4f,924500*,2,,,L12003,
Xe,11,11.1384,0.0003,11.13843+,635*,,,40835.,938628,4p6.4d8,1G,4,4p6.4d7.4f,938628*,5,,,L12003,
Xe,11,11.1435,0.0003,11.143*,559*,,,15205.,912600,4p6.4d8,3F,3,4p6.4d7.4f,912600*,3,,,L12003,
Xe,11,11.1435,0.0003,11.14351+,559*,,,0,897383,4p6.4d8,3F,4,4p6.4d7.4f,897383*,5,,,L12003,
Xe,11,11.1504,0.0003,11.1506*,148,,,34610.,931420,4p6.4d8,3P,1,4p6.4d7.4f,931420*,1,,,L12003,
Xe,11,11.1552,0.0003,11.15499+,169,,,15205.,911665,4p6.4d8,3F,3,4p6.4d7.4f,911665*,2,,,L12003,
Xe,11,11.1622,0.0003,11.16225+,577,,,15205.,911082,4p6.4d8,3F,3,4p6.4d7.4f,911082*,4,,,L12003,
Xe,11,11.1654,0.0003,11.16539+,447,,,26670.,922295,4p6.4d8,3P,2,4p6.4d7.4f,922295*,3,,,L12003,
Xe,11,11.1706,0.0003,11.1701*,534,,,13140.,908390,4p6.4d8,3F,2,4p6.4d7.4f,908390*,3,,,L12003,
Xe,11,11.1739,0.0003,11.17392+,467,,,0,894941,4p6.4d8,3F,4,4p6.4d7.4f,894941*,3,,,L12003,
Xe,11,11.1785,0.0003,11.17854+,387,,,13140.,907711,4p6.4d8,3F,2,4p6.4d7.4f,907711*,2,,,L12003,
Xe,11,11.1834,0.0003,11.18318+,85,,,40835.,935035,4p6.4d8,1G,4,4p6.4d7.4f,935035*,3,,,L12003,
Xe,11,11.1954,0.0003,11.1959*,161,,,15205.,908390,4p6.4d8,3F,3,4p6.4d7.4f,908390*,3,,,L12003,
Xe,11,11.2006,0.0003,11.2007*,192,,,32210.,925010,4p6.4d8,3P,0,4p6.4d7.4f,925010*,1,,,L12003,
Xe,11,11.2045,0.0003,11.20441+,200m,,,15205.,907711,4p6.4d8,3F,3,4p6.4d7.4f,907711*,2,,,L12003,
Xe,11,11.2055,0.0003,11.2055*,626,,,0,892420,4p6.4d8,3F,4,4p6.4d7.4f,892420*,4,,,L12003,
Xe,11,11.2089,0.0003,11.20907+,388,,,42900.,935035,4p6.4d8,1D,2,4p6.4d7.4f,935035*,3,,,L12003,
Xe,11,11.2373,0.0003,11.237*,56,,,34610.,924500,4p6.4d8,3P,1,4p6.4d7.4f,924500*,2,,,L12003,
Xe,11,11.2431,0.0003,11.24307+,139,,,13140.,902577,4p6.4d8,3F,2,4p6.4d7.4f,902577*,1,,,L12003,
Xe,11,11.2713,0.0003,11.27133+,143bl,,,26670.,913877,4p6.4d8,3P,2,4p6.4d7.4f,913877*,1,,,L12003,
Xe,10,11.2714,0.0003,11.27138+,3,,,0,887203.,4d9,2D,5/2,4d8.4f,887203*,5/2,,,L11883,
Xe,11,11.2877,0.0003,11.288*,52,,,26670.,912600,4p6.4d8,3P,2,4p6.4d7.4f,912600*,3,,,L12003,
Xe,11,11.3021,0.0003,11.30210+,420,,,40835.,925626,4p6.4d8,1G,4,4p6.4d7.4f,925626*,4,,,L12003,
Xe,11,11.3366,0.0003,11.3365*,35,,,42900.,925010,4p6.4d8,1D,2,4p6.4d7.4f,925010*,1,,,L12003,
Xe,7,11.343,0.005,11.3413*,50a,,,0,881730,5s2,1S,0,4d9.5s2.5f,3P*,1,,,L5852,
Xe,10,11.3438,0.0003,11.34380+,15,,,0,881539.,4d9,2D,5/2,4d8.4f,881539*,3/2,,,L11883,
Xe,11,11.3731,0.0003,11.37311+,74,,,34610.,913877,4p6.4d8,3P,1,4p6.4d7.4f,913877*,1,,,L12003,
Xe,11,11.4020,0.0003,11.40179+,131,,,34610.,911665,4p6.4d8,3P,1,4p6.4d7.4f,911665*,2,,,L12003,
Xe,10,11.4312,0.0003,11.43126+,30,,,0,874794.,4d9,2D,5/2,4d8.4f,874794*,3/2,,,L11883,
Xe,11,11.4713,0.0003,11.471*,37,,,40835.,912600,4p6.4d8,1G,4,4p6.4d7.4f,912600*,3,,,L12003,
Xe,25,11.480,0.005,11.49259+,100bl,,,371982,1242108,4s.4p,3P*,0,4s.4d,3D,1,,,L11896,
Xe,10,11.4880,0.0003,11.48794+,80*,,,16725.,887203.,4d9,2D,3/2,4d8.4f,887203*,5/2,,,L11883,
Xe,10,11.4880,0.0003,11.48805+,80*,,,0,870470.,4d9,2D,5/2,4d8.4f,870470*,7/2,,,L11883,
Xe,10,11.5632,0.0003,11.56318+,30,,,16725.,881539.,4d9,2D,3/2,4d8.4f,881539*,3/2,,,L11883,
Xe,10,11.5661,0.0003,11.56615+,60,,,0,864592.,4d9,2D,5/2,4d8.4f,864592*,5/2,,,L11883,
Xe,11,11.6342,0.0003,11.6343*,60,,,88130.,947660,4p6.4d8,1S,0,4p6.4d7.4f,947660*,1,,,L12003,
Xe,10,11.6541,0.0003,11.65407+,12,,,16725.,874794.,4d9,2D,3/2,4d8.4f,874794*,3/2,,,L11883,
Xe,25,11.670,0.005,11.6887*,10,,,396091,1251620,4s.4p,3P*,1,4s.4d,3D,2,,,L11896,
Xe,7,11.825,0.005,11.8238*,30a,,,0,845750,5s2,1S,0,4d9.5s2.6p,1P*,1,,,L5852,
Xe,26,11.8935,0.0005,11.8933*,50,,,427411.,1268220,3d10.4p,2P*,1/2,3d10.4d,2D,3/2,,,L10107,
Xe,11,11.9291,0.0003,11.92906+,20,,,0,838289,4p6.4d8,3F,4,4p6.4d7.5p,838289*,3,,,L12003,
Xe,7,11.975,0.005,11.9745*,10a,,,0,835110,5s2,1S,0,4d9.5s2.6p,3P*,1,,,L5852,
Xe,9,12.0133,0.0003,12.01325+,200,,,0,832414.,4d10,1S,0,4d9.4f,1P*,1,,,L9885,
Xe,11,12.2902,0.0003,12.28999+,41,,,15205.,828875,4p6.4d8,3F,3,4p6.4d7.5p,828875*,2,,,L12003,
Xe,7,12.3242,0.0008,12.32420+,30,,,0,811412.,5s2,1S,0,4d9.5s2.4f,1P*,1,,,L11882,
Xe,8,12.3243,0.0003,12.324*,20,,,0,811400,5s,2S,1/2,4d9.5s.(3D).4f,2P*,3/2,,,L11883,
Xe,8,12.3265,0.0003,12.3265*,15,,,0,811260,5s,2S,1/2,4d9.5s.(3D).4f,2P*,1/2,,,L11883,
Xe,11,12.6360,0.0003,12.63592+,11,,,0,791395,4p6.4d8,3F,4,4p6.4d7.4f,791395*,3,,,L12003,
Xe,11,12.7006,0.0003,12.7007*,6,,,42900.,830260,4p6.4d8,1D,2,4p6.4d7.5p,830260*,1,,,L12003,
Xe,11,12.7227,0.0003,12.72305+,12,,,42900.,828875,4p6.4d8,1D,2,4p6.4d7.5p,828875*,2,,,L12003,
Xe,11,12.7610,0.0003,12.76098+,26,,,40835.,824474,4p6.4d8,1G,4,4p6.4d7.5p,824474*,3,,,L12003,
Xe,11,12.7967,0.0003,12.7966*,9,,,26670.,808130,4p6.4d8,3P,2,4p6.4d7.5p,808130*,1,,,L12003,
Xe,11,12.8080,0.0003,12.80754+,5,,,15205.,795995,4p6.4d8,3F,3,4p6.4d7.5p,795995*,2,,,L12003,
Xe,11,12.8219,0.0003,12.82166+,17,,,15205.,795135,4p6.4d8,3F,3,4p6.4d7.5p,795135*,3,,,L12003,
Xe,11,12.8344,0.0003,12.83433+,9,,,15205.,794365,4p6.4d8,3F,3,4p6.4d7.4f,794365*,2,,,L12003,
Xe,11,12.8834,0.0003,12.88344+,17,,,15205.,791395,4p6.4d8,3F,3,4p6.4d7.4f,791395*,3,,,L12003,
Xe,11,12.9640,0.0003,12.9639*,8,,,15205.,786580,4p6.4d8,3F,3,4p6.4d7.5p,786580*,2,,,L12003,
Xe,11,12.9934,0.0003,12.99341+,18,,,15205.,784826,4p6.4d8,3F,3,4p6.4d7.4f,784826*,3,,,L12003,
Xe,11,12.9987,0.0003,12.99841+,30,,,26670.,795995,4p6.4d8,3P,2,4p6.4d7.5p,795995*,2,,,L12003,
Xe,11,13.0079,0.0003,13.00774+,27,,,0,768773,4p6.4d8,3F,4,4p6.4d7.5p,768773*,3,,,L12003,
Xe,11,13.0163,0.0003,13.01583+,27,,,34610.,802905,4p6.4d8,3P,1,4p6.4d7.5p,802905*,2,,,L12003,
Xe,11,13.0262,0.0003,13.026*,15,,,0,767700,4p6.4d8,3F,4,4p6.4d7.5p,767700*,5,,,L12003,
Xe,26,13.0428,0.0005,13.043*,2,,,1268220,2034900,3d10.4d,2D,3/2,3d10.4f,2F*,5/2,,,L10107,
Xe,11,13.0442,0.0003,13.04432+,15,,,15205.,781822,4p6.4d8,3F,3,4p6.4d7.5p,781822*,2,,,L12003,
Xe,11,13.0679,0.0003,13.0683*,23,,,13140.,778350,4p6.4d8,3F,2,4p6.4d7.5p,778350*,1,,,L12003,
Xe,11,13.1055,0.0003,13.1050*,27,,,0,763070,4p6.4d8,3F,4,4p6.4d7.5p,763070*,4,,,L12003,
Xe,11,13.1160,0.0003,13.1160*,12,,,13140.,775570,4p6.4d8,3F,2,4p6.4d7.5p,775570*,3,,,L12003,
Xe,11,13.1281,0.0003,13.12808+,12,,,26670.,788396,4p6.4d8,3P,2,4p6.4d7.5p,788396*,1,,,L12003,
Xe,11,13.1321,0.0003,13.13241+,11,,,26670.,788145,4p6.4d8,3P,2,4p6.4d7.5p,788145*,2,,,L12003,
Xe,11,13.1398,0.0003,13.13978+,14,,,15205.,776253,4p6.4d8,3F,3,4p6.4d7.4f,776253*,3,,,L12003,
Xe,25,13.140,0.005,13.14793+,25,,,1270879,2031455,4s.4d,3D,3,4s.4f,3F*,2,,,L11896,
Xe,11,13.1481,0.0003,13.14803+,8,,,15205.,775775,4p6.4d8,3F,3,4p6.4d7.5p,775775*,4,,,L12003,
Xe,11,13.1515,0.0003,13.15115+,156,,,40835.,801225,4p6.4d8,1G,4,4p6.4d7.5p,801225*,3,,,L12003,
Xe,11,13.1573,0.0003,13.15781+,14,,,42900.,802905,4p6.4d8,1D,2,4p6.4d7.5p,802905*,2,,,L12003,
Xe,11,13.1620,0.0003,13.16214+,17,,,34610.,794365,4p6.4d8,3P,1,4p6.4d7.4f,794365*,2,,,L12003,
Xe,11,13.1648,0.0003,13.16491+,12,,,32210.,791805,4p6.4d8,3P,0,4p6.4d7.5p,791805*,1,,,L12003,
Xe,11,13.1711,0.0003,13.1707*,57,,,0,759260,4p6.4d8,3F,4,4p6.4d7.5p,759260*,5,,,L12003,
Xe,11,13.1733,0.0003,13.1733*,102,,,0,759110,4p6.4d8,3F,4,4p6.4d7.5p,759110*,3,,,L12003,
Xe,19,13.1740,0.0005,13.17370+,1,,,0,759088,4p6,1S,0,4p5.4d,3D*,1,,,L10770,
Xe,11,13.1865,0.0003,13.18696+,27,,,42900.,801225,4p6.4d8,1D,2,4p6.4d7.5p,801225*,3,,,L12003,
Xe,11,13.1905,0.0003,13.19070+,12,,,15205.,773315,4p6.4d8,3F,3,4p6.4d7.5p,773315*,2,,,L12003,
Xe,11,13.1978,0.0003,13.19782+,20,,,34610.,792311,4p6.4d8,3P,1,4p6.4d7.5p,792311*,0,,,L12003,
Xe,11,13.2067,0.0003,13.20664+,5,,,34610.,791805,4p6.4d8,3P,1,4p6.4d7.5p,791805*,1,,,L12003,
Xe,11,13.2305,0.0003,13.23047+,84m,,,0,755831,4p6.4d8,3F,4,4p6.4d7.5p,755831*,4,,,L12003,
Xe,11,13.2471,0.0003,13.2475*,32,,,0,754860,4p6.4d8,3F,4,4p6.4d7.5p,754860*,3,,,L12003,
Xe,11,13.2573,0.0003,13.25732+,170,,,40835.,795135,4p6.4d8,1G,4,4p6.4d7.5p,795135*,3,,,L12003,
Xe,11,13.2623,0.0003,13.26239+,11,,,15205.,769217,4p6.4d8,3F,3,4p6.4d7.4f,769217*,2,,,L12003,
Xe,25,13.265,0.005,13.25601+,160,,,516504,1270879,4s.4p,3P*,2,4s.4d,3D,3,,,L11896,
Xe,11,13.2658,0.0003,13.26554+,55,,,26670.,780503,4p6.4d8,3P,2,4p6.4d7.5p,780503*,3,,,L12003,
Xe,11,13.2701,0.0003,13.27020+,53,,,15205.,768773,4p6.4d8,3F,3,4p6.4d7.5p,768773*,3,,,L12003,
Xe,11,13.2740,0.0003,13.27401+,24,,,0,753352,4p6.4d8,3F,4,4p6.4d7.5p,753352*,5,,,L12003,
Xe,11,13.2783,0.0003,13.27854+,18,,,42900.,795995,4p6.4d8,1D,2,4p6.4d7.5p,795995*,2,,,L12003,
Xe,11,13.2839,0.0003,13.28386+,14,,,34610.,787403,4p6.4d8,3P,1,4p6.4d7.4f,787403*,1,,,L12003,
Xe,11,13.2928,0.0003,13.29283+,47,,,0,752285,4p6.4d8,3F,4,4p6.4d7.5p,752285*,4,,,L12003,
Xe,11,13.2983,0.0003,13.2984*,114,,,34610.,786580,4p6.4d8,3P,1,4p6.4d7.5p,786580*,2,,,L12003,
Xe,11,13.3042,0.0003,13.3035*,8*,,,26670.,778350,4p6.4d8,3P,2,4p6.4d7.5p,778350*,1,,,L12003,
Xe,11,13.3042,0.0003,13.3040*,8*,,,15205.,766860,4p6.4d8,3F,3,4p6.4d7.5p,766860*,3,,,L12003,
Xe,11,13.3072,0.0003,13.3073+,15,,,42900.,794365,4p6.4d8,1D,2,4p6.4d7.4f,794365*,2,,,L12003,
Xe,11,13.3082,0.0003,13.3081+,16m,,,15205.,766625,4p6.4d8,3F,3,4p6.4d7.5p,766625*,2,,,L12003,
Xe,11,13.3361,0.0003,13.3361+,63,,,15205.,765052,4p6.4d8,3F,3,4p6.4d7.5p,765052*,2,,,L12003,
Xe,10,13.3390,0.0003,13.3390+,7,,,0,749681.,4d9,2D,5/2,4d8.4f,749681*,3/2,,,L11883,
Xe,11,13.3437,0.0003,13.3436+,23,,,34610.,784035,4p6.4d8,3P,1,4p6.4d7.5p,784035*,1,,,L12003,
Xe,11,13.3513,0.0003,13.3518+,23,,,13140.,762105,4p6.4d8,3F,2,4p6.4d7.5p,762105*,2,,,L12003,
Xe,11,13.3529,0.0003,13.3528+,52,,,42900.,791805,4p6.4d8,1D,2,4p6.4d7.5p,791805*,1,,,L12003,
Xe,11,13.3655,0.0003,13.3655+,323,,,40835.,789029,4p6.4d8,1G,4,4p6.4d7.5p,789029*,5,,,L12003,
Xe,11,13.3710,0.0003,13.3714*,15,,,15205.,763070,4p6.4d8,3F,3,4p6.4d7.5p,763070*,4,,,L12003,
Xe,11,13.3760,0.0003,13.3756+,8,,,40835.,788465,4p6.4d8,1G,4,4p6.4d7.5p,788465*,3,,,L12003,
Xe,11,13.3861,0.0003,13.3861+,9,,,26670.,773715,4p6.4d8,3P,2,4p6.4d7.5p,773715*,3,,,L12003,
Xe,11,13.3891,0.0003,13.3887+,14,,,15205.,762105,4p6.4d8,3F,3,4p6.4d7.5p,762105*,2,,,L12003,
Xe,11,13.3934,0.0003,13.3932+,50,,,26670.,773315,4p6.4d8,3P,2,4p6.4d7.5p,773315*,2,,,L12003,
Xe,11,13.3968,0.0003,13.3968+,29,,,0,746445,4p6.4d8,3F,4,4p6.4d7.5p,746445*,3,,,L12003,
Xe,11,13.4037,0.0003,13.4037+,309,,,15205.,761266,4p6.4d8,3F,3,4p6.4d7.5p,761266*,3,,,L12003,
Xe,11,13.4091,0.0003,13.4091+,156,,,0,745762,4p6.4d8,3F,4,4p6.4d7.4f,745762*,3,,,L12003,
Xe,11,13.4124,0.0003,13.4126+,84,,,42900.,788465,4p6.4d8,1D,2,4p6.4d7.5p,788465*,3,,,L12003,
Xe,11,13.4187,0.0003,13.4184+,24bl,,,42900.,788145,4p6.4d8,1D,2,4p6.4d7.5p,788145*,2,,,L12003,
Xe,10,13.4189,0.0003,13.4190+,6,,,0,745212.,4d9,2D,5/2,4d8.5p,745212*,3/2,,,L11883,
Xe,11,13.4238,0.0003,13.4236+,138,,,0,744955,4p6.4d8,3F,4,4p6.4d7.5p,744955*,3,,,L12003,
Xe,11,13.4312,0.0003,13.4312+,89,,,0,744537,4p6.4d8,3F,4,4p6.4d7.5p,744537*,4,,,L12003,
Xe,11,13.4426,0.0003,13.4426*,29,,,15205.,759110,4p6.4d8,3F,3,4p6.4d7.5p,759110*,3,,,L12003,
Xe,11,13.4581,0.0003,13.4584*,59,,,13140.,756170,4p6.4d8,3F,2,4p6.4d7.5p,756170*,2,,,L12003,
Xe,11,13.4626,0.0003,13.4622*,8,,,32210.,775030,4p6.4d8,3P,0,4p6.4d7.5p,775030*,1,,,L12003,
Xe,11,13.4673,0.0003,13.4672+,48,,,26670.,769217,4p6.4d8,3P,2,4p6.4d7.4f,769217*,2,,,L12003,
Xe,11,13.4689,0.0003,13.4693*,20,,,0,742430,4p6.4d8,3F,4,4p6.4d7.4f,742430*,5,,,L12003,
Xe,11,13.4750,0.0003,13.4747*,99,,,88130.,830260,4p6.4d8,1S,0,4p6.4d7.5p,830260*,1,,,L12003,
Xe,11,13.4844,0.0003,13.4843+,89,,,13140.,754745,4p6.4d8,3F,2,4p6.4d7.5p,754745*,1,,,L12003,
Xe,26,13.4852,0.0005,13.485*,5,,,1297510,2039070,3d10.4d,2D,5/2,3d10.4f,2F*,7/2,,,L10107,
Xe,11,13.4927,0.0003,13.4928+,218,,,42900.,784035,4p6.4d8,1D,2,4p6.4d7.5p,784035*,1,,,L12003,
Xe,11,13.4962,0.0003,13.4959*,222,,,15205.,756170,4p6.4d8,3F,3,4p6.4d7.5p,756170*,2,,,L12003,
Xe,11,13.4987,0.0003,13.4987+,392,,,15205.,756016,4p6.4d8,3F,3,4p6.4d7.5p,756016*,4,,,L12003,
Xe,11,13.5072,0.0003,13.5072+,518,,,0,740348,4p6.4d8,3F,4,4p6.4d7.5p,740348*,5,,,L12003,
