element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ge,2,217.7655,0.0005,217.7644,15,,,65184.738,111091.55,4s.4p2,2D,5/2,4s2.7p,2P*,3/2,,,L3335,
Ge,1,218.64508,0.00010,218.64509,50h,,,7125.2989,52847.215,4s2.4p2,1D,2,4s2.4p.4d,1P*,1,,,L3476,
Ge,2,219.7621,0.0005,219.7621,100,,,65015.672,110505.22,4s.4p2,2D,3/2,4s2.5f,2F*,5/2,,,L3335,
Ge,1,219.87144,0.00010,219.87144,340r,,,7125.2989,52592.224,4s2.4p2,1D,2,4s2.4p.4d,1F*,3,,,L3476,
Ge,2,220.5851,0.0005,220.5851,100,,,65184.738,110504.58,4s.4p2,2D,5/2,4s2.5f,2F*,7/2,,,L3335,
Ge,1,222.03747,0.00010,222.03748,15,,,7125.2989,52148.726,4s2.4p2,1D,2,4s2.4p.6s,"(1/2,1/2)*",1,,,L3476,
Ge,1,225.60007,0.00010,225.60007,18,3.2e+06,C,7125.2989,51437.802,4s2.4p2,1D,2,4s2.4p.4d,3P*,2,,T4515,L3476,
Ge,4,229.30,0.10,,2,,,,,,,,,,,,,L3302,
Ge,1,231.42014,0.00010,231.42016,18,,,7125.2989,50323.465,4s2.4p2,1D,2,4s2.4p.4d,3F*,3,,,L3476,
Ge,1,232.79181,0.00010,232.79182,24,,,7125.2989,50068.954,4s2.4p2,1D,2,4s2.4p.4d,3F*,2,,,L3476,
Ge,4,234.337,0.010,,2,,,,,,,,,,,,,L3302,
Ge,1,235.92326,0.00010,235.92326,15,,,16367.3332,58741.040,4s2.4p2,1S,0,4s2.4p.6d,"(1/2,3/2)*",1,,,L3476,
Ge,2,237.5136,0.0005,237.5136,2,,,81012.598,123102.60,4s2.4d,2D,5/2,4s2.11p,2P*,3/2,,,L3335,
Ge,1,237.91443,0.00010,237.91443,20,,,7125.2989,49144.397,4s2.4p2,1D,2,4s2.4p.4d,3D*,3,,,L3476,
Ge,2,238.1918,0.0005,238.1917,3,,,79006.853,120977.05,4s2.5p,2P*,1/2,4s2.10s,2S,1/2,,,L3335,
Ge,1,238.94725,0.00010,238.94728,10,,,7125.2989,48962.783,4s2.4p2,1D,2,4s2.4p.4d,3D*,1,,,L3476,
Ge,1,239.78848,0.00010,239.78848,15,,,16367.3332,58058.060,4s2.4p2,1S,0,4s2.4p.5d,1P*,1,,,L3476,
Ge,2,240.2504,0.0005,240.2505,5,,,79366.494,120977.05,4s2.5p,2P*,3/2,4s2.10s,2S,1/2,,,L3335,
Ge,1,241.73672,0.00010,241.73674,130,9.6e+07,C,7125.2989,48480.048,4s2.4p2,1D,2,4s2.4p.4d,1D*,2,,T4515,L3476,
Ge,1,243.64120,0.00010,243.64119,30,,,16367.3332,57398.852,4s2.4p2,1S,0,4s2.4p.5d,3P*,1,,,L3476,
Ge,4,244.538,0.010,,15,,,,,,,,,,,,,L3302,
Ge,4,244.571,0.010,,15,,,,,,,,,,,,,L3302,
Ge,2,244.8678,0.0005,244.8678,3,,,80836.880,121662.87,4s2.4d,2D,3/2,4s2.10p,2P*,1/2,,,L3335,
Ge,2,245.7881,0.0005,245.7881,5,,,81012.598,121685.74,4s2.4d,2D,5/2,4s2.10p,2P*,3/2,,,L3335,
Ge,2,247.8659,0.0005,247.8656,100,,,79006.853,119339.11,4s2.5p,2P*,1/2,4s2.8d,2D,3/2,,,L3335,
Ge,4,248.825,0.010,,30,,,,,,,,,,,,,L3302,
Ge,1,249.79625,0.00010,249.796251,90,1.3e+07,C,0.0000,40020.5604,4s2.4p2,3P,0,4s2.4p.5s,1P*,1,,T4515,L3476,
Ge,2,250.0536,0.0005,250.0543,500,,,79366.494,119345.75,4s2.5p,2P*,3/2,4s2.8d,2D,5/2,,,L3335,
Ge,2,250.0955,0.0005,250.0959,5,,,79366.494,119339.11,4s2.5p,2P*,3/2,4s2.8d,2D,3/2,,,L3335,
Ge,2,252.9837,0.0005,252.9835,20,,,79006.853,118523.24,4s2.5p,2P*,1/2,4s2.9s,2S,1/2,,,L3335,
Ge,1,253.32305,0.00010,253.323048,70,1.0e+07,C,557.1341,40020.5604,4s2.4p2,3P,1,4s2.4p.5s,1P*,1,,T4515,L3476,
Ge,4,254.244,0.010,,20,,,,,,,,,,,,,L3302,
Ge,2,255.3071,0.0005,255.3072,20,,,79366.494,118523.24,4s2.5p,2P*,3/2,4s2.9s,2S,1/2,,,L3335,
Ge,1,255.62979,0.00010,255.62983,3,,,16367.3332,55474.668,4s2.4p2,1S,0,4s2.4p.5d,3D*,1,,,L3476,
Ge,2,257.3785,0.0005,257.37879,5,,,62403.028,101244.635,4s2.5s,2S,1/2,4s2.6p,2P*,3/2,,,L3335,
Ge,2,258.0491,0.0005,258.0491,5,,,80836.880,119577.60,4s2.4d,2D,3/2,4s2.9p,2P*,1/2,,,L3335,
Ge,1,258.91878,0.00010,258.918784,28,5.1e+06,C,1409.9609,40020.5604,4s2.4p2,3P,2,4s2.4p.5s,1P*,1,,T4515,L3476,
Ge,2,259.0221,0.0005,259.0223,10,,,81012.598,119607.77,4s2.4d,2D,5/2,4s2.9p,2P*,3/2,,,L3335,
Ge,1,259.25340,0.00010,259.253402,500,7.1e+07,C,557.1341,39117.9021,4s2.4p2,3P,1,4s2.4p.5s,3P*,2,,T4515,L3476,
Ge,2,259.4102,0.0005,259.4102,10h,,,80836.880,119374.34,4s2.4d,2D,3/2,4s2.7f,2F*,5/2,,,L3335,
Ge,2,260.6010,0.0005,260.6014,15,,,81012.598,119373.92,4s2.4d,2D,5/2,4s2.7f,2F*,7/2,,,L3335,
Ge,4,263.178,0.010,,5,,,,,,,,,,,,,L3302,
Ge,1,264.41836,0.00010,264.41836,8,,,16367.3332,54174.928,4s2.4p2,1S,0,4s2.4p.6s,"(3/2,1/2)*",1,,,L3476,
Ge,1,265.11720,0.00010,265.117199,1200,2.0e+08,C,1409.9609,39117.9021,4s2.4p2,3P,2,4s2.4p.5s,3P*,2,,T4515,L3476,
Ge,1,265.15683,0.00010,265.156832,500,8.5e+07,C,0.0000,37702.3054,4s2.4p2,3P,0,4s2.4p.5s,3P*,1,,T4515,L3476,
Ge,1,269.13411,0.00010,269.134104,500,6.1e+07,C,557.1341,37702.3054,4s2.4p2,3P,1,4s2.4p.5s,3P*,1,,T4515,L3476,
Ge,4,269.808,0.010,,3,,,,,,,,,,,,,L3302,
Ge,2,270.40242,0.00006,270.4025,200,,,79006.853,115977.80,4s2.5p,2P*,1/2,4s2.7d,2D,3/2,,,L22,
Ge,1,270.96237,0.00010,270.962371,850,2.8e+08,C,557.1341,37451.6893,4s2.4p2,3P,1,4s2.4p.5s,3P*,0,,T4515,L3476,
Ge,4,271.744,0.010,,15,,,,,,,,,,,,,L3302,
Ge,2,272.97702,0.00006,272.9770,400,,,79366.494,115988.77,4s2.5p,2P*,3/2,4s2.7d,2D,5/2,,,L22,
Ge,2,273.0591,0.0005,273.0588,20,,,79366.494,115977.80,4s2.5p,2P*,3/2,4s2.7d,2D,3/2,,,L3335,
Ge,4,273.609,0.010,,30,,,,,,,,,,,,,L3302,
Ge,1,274.04264,0.00010,274.04262,40,,,16367.3332,52847.215,4s2.4p2,1S,0,4s2.4p.4d,1P*,1,,,L3476,
Ge,1,275.45878,0.00010,275.458782,650,1.1e+08,C,1409.9609,37702.3054,4s2.4p2,3P,2,4s2.4p.5s,3P*,1,,T4515,L3476,
Ge,2,275.9409,0.0005,275.94071,10,,,65015.672,101244.635,4s.4p2,2D,3/2,4s2.6p,2P*,3/2,,,L3335,
Ge,2,277.05856,0.00006,277.05874,50,,,65015.672,101098.446,4s.4p2,2D,3/2,4s2.6p,2P*,1/2,,,L22,
Ge,2,277.23441,0.00006,277.23452,75,,,65184.738,101244.635,4s.4p2,2D,5/2,4s2.6p,2P*,3/2,,,L22,
Ge,4,278.861,0.010,,30,,,,,,,,,,,,,L3302,
Ge,1,279.39249,0.00010,279.39249,70,,,16367.3332,52148.726,4s2.4p2,1S,0,4s2.4p.6s,"(1/2,1/2)*",1,,,L3476,
Ge,2,280.5666,0.0005,280.5670,20,,,79006.853,114638.47,4s2.5p,2P*,1/2,4s2.8s,2S,1/2,,,L3335,
Ge,2,281.0568,0.0005,281.0551,2,,,80836.880,116406.61,4s2.4d,2D,3/2,4s2.8p,2P*,3/2,,,L3335,
Ge,2,281.4100,0.0005,281.4098,10,,,80836.880,116361.78,4s2.4d,2D,3/2,4s2.8p,2P*,1/2,,,L3335,
Ge,2,282.4508,0.0005,282.4505,20,,,81012.598,116406.61,4s2.4d,2D,5/2,4s2.8p,2P*,3/2,,,L3335,
Ge,1,282.90076,0.00010,282.90076,80,,,16367.3332,51705.020,4s2.4p2,1S,0,4s2.4p.4d,3P*,1,,,L3476,
Ge,2,283.18432,0.00010,283.18432,1000,,,65015.672,100317.976,4s.4p2,2D,3/2,4s2.4f,2F*,5/2,,,L3335,
Ge,2,283.4279,0.0005,283.4278,50,,,79366.494,114638.47,4s2.5p,2P*,3/2,4s2.8s,2S,1/2,,,L3335,
Ge,2,283.9679,0.0005,283.9676,75,,,80836.880,116041.81,4s2.4d,2D,3/2,4s2.6f,2F*,5/2,,,L3335,
Ge,2,284.5475,0.0005,284.54711,5,,,65184.738,100317.976,4s.4p2,2D,5/2,4s2.4f,2F*,5/2,,,L3335,
Ge,2,284.55273,0.00010,284.55273,1000,,,65184.738,100317.283,4s.4p2,2D,5/2,4s2.4f,2F*,7/2,,,L3335,
Ge,2,285.3970,0.0005,285.39689,75,,,81012.598,116041.231,4s2.4d,2D,5/2,4s2.6f,2F*,7/2,,,L3335,
Ge,3,292.286,0.010,,3,,,,,,,,,,,,,L3302,
Ge,1,303.90671,0.00010,303.906713,750,2.8e+08,C,7125.2989,40020.5604,4s2.4p2,1D,2,4s2.4p.5s,1P*,1,,T4515,L3476,
Ge,1,306.70214,0.00010,306.70215,600,,,16367.3332,48962.783,4s2.4p2,1S,0,4s2.4p.4d,3D*,1,,,L3476,
Ge,4,307.184,0.010,,5,,,,,,,,,,,,,L3302,
Ge,1,312.48164,0.00010,312.481663,20,3.1e+06,C,7125.2989,39117.9021,4s2.4p2,1D,2,4s2.4p.5s,3P*,2,,T4515,L3476,
Ge,2,318.67147,0.00006,318.6714,50,,,79006.853,110378.07,4s2.5p,2P*,1/2,4s2.6d,2D,3/2,,,L22,
Ge,3,319.756,0.010,,25,,,,,,,,,,,,,L3302,
Ge,3,321.186,0.010,,35,,,,,,,,,,,,,L3302,
Ge,3,321.495,0.010,,25,,,,,,,,,,,,,L3302,
Ge,2,322.16393,0.00006,322.1639,100,,,79366.494,110397.63,4s2.5p,2P*,3/2,4s2.6d,2D,5/2,,,L22,
Ge,2,322.36706,0.00006,322.3671,5,,,79366.494,110378.07,4s2.5p,2P*,3/2,4s2.6d,2D,3/2,,,L22,
Ge,3,325.505,0.010,,40,,,,,,,,,,,,,L3302,
Ge,3,325.990,0.010,,20,,,,,,,,,,,,,L3302,
Ge,1,326.94889,0.00010,326.948887,110,2.9e+07,C,7125.2989,37702.3054,4s2.4p2,1D,2,4s2.4p.5s,3P*,1,,T4515,L3476,
Ge,2,327.6016,0.0005,327.6019,2,,,85890.55,116406.61,4s.4p2,2S,1/2,4s2.8p,2P*,3/2,,,L3335,
Ge,2,328.0837,0.0005,328.0839,2,,,85890.55,116361.78,4s.4p2,2S,1/2,4s2.8p,2P*,1/2,,,L3335,
Ge,2,330.4341,0.0005,330.4324,10,,,80836.880,111091.55,4s2.4d,2D,3/2,4s2.7p,2P*,3/2,,,L3335,
Ge,2,331.2563,0.0005,331.2563,50,,,80836.880,111016.30,4s2.4d,2D,3/2,4s2.7p,2P*,1/2,,,L3335,
Ge,2,332.3644,0.0005,332.3628,75,,,81012.598,111091.55,4s2.4d,2D,5/2,4s2.7p,2P*,3/2,,,L3335,
Ge,3,336.957,0.010,,5,,,,,,,,,,,,,L3302,
Ge,2,336.9620,0.0005,336.9628,20,,,80836.880,110505.22,4s2.4d,2D,3/2,4s2.5f,2F*,5/2,,,L3335,
Ge,2,338.9782,0.0005,338.9779,40,,,81012.598,110504.58,4s2.4d,2D,5/2,4s2.5f,2F*,7/2,,,L3335,
Ge,3,341.427,0.010,,20,,,,,,,,,,,,,L3302,
Ge,3,343.403,0.010,,40,,,,,,,,,,,,,L3302,
Ge,2,345.5716,0.0005,345.5712,100,,,79006.853,107936.16,4s2.5p,2P*,1/2,4s2.7s,2S,1/2,,,L3335,
Ge,3,346.459,0.010,,8,,,,,,,,,,,,,L3302,
Ge,3,348.908,0.010,,40,,,,,,,,,,,,,L3302,
Ge,2,349.9211,0.0005,349.9215,300,,,79366.494,107936.16,4s2.5p,2P*,3/2,4s2.7s,2S,1/2,,,L3335,
Ge,4,355.419,0.010,,60,,,,,,,,,,,,,L3302,
Ge,4,367.665,0.010,,50,,,,,,,,,,,,,L3302,
Ge,3,372.451,0.010,,2,,,,,,,,,,,,,L3302,
Ge,2,384.5106,0.0005,384.50994,30,,,53366.738,79366.494,4s.4p2,4P,5/2,4s2.5p,2P*,3/2,,,L3335,
Ge,3,388.478,0.010,,15,,,,,,,,,,,,,L3302,
Ge,3,417.896,0.010,,200,,,,,,,,,,,,,L3302,
Ge,1,422.65625,0.00010,422.656259,70,2.1e+07,C,16367.3332,40020.5604,4s2.4p2,1S,0,4s2.4p.5s,1P*,1,,T4515,L3476,
Ge,3,424.541,0.010,,12,,,,,,,,,,,,,L3302,
Ge,3,426.085,0.010,,200,,,,,,,,,,,,,L3302,
Ge,3,429.171,0.010,,150,,,,,,,,,,,,,L3302,
Ge,2,439.1654,0.0005,439.1656,15,,,100317.283,123081.34,4s2.4f,2F*,7/2,4s2.9g,2G,9/2,,,L3335,
Ge,2,439.1790,0.0005,439.1790,10,,,100317.976,123081.34,4s2.4f,2F*,5/2,4s2.9g,2G,7/2,,,L3335,
Ge,2,466.2310,0.0005,466.2311,10,,,100089.970,121532.56,4s2.5d,2D,3/2,4s2.8f,2F*,5/2,,,L3335,
Ge,2,467.1273,0.0005,467.1273,30h,,,100130.812,121532.26,4s2.5d,2D,5/2,4s2.8f,2F*,7/2,,,L3335,
Ge,3,467.436,0.010,,10,,,,,,,,,,,,,L3302,
Ge,1,468.58286,0.00010,468.582849,10,9.5e+06,C,16367.3332,37702.3054,4s2.4p2,1S,0,4s2.4p.5s,3P*,1,,T4515,L3476,
Ge,2,468.9871,0.0005,468.9870,75h,,,100317.283,121633.87,4s2.4f,2F*,7/2,4s2.8g,2G,9/2,,,L3335,
Ge,2,469.0023,0.0005,469.0022,50h,,,100317.976,121633.87,4s2.4f,2F*,5/2,4s2.8g,2G,7/2,,,L3335,
Ge,2,474.18056,0.00010,474.18054,1000,4.6e+07,D,79006.853,100089.970,4s2.5p,2P*,1/2,4s2.5d,2D,3/2,,T4515,L3335,
Ge,2,481.46084,0.00010,481.46084,1000,5.1e+07,D,79366.494,100130.812,4s2.5p,2P*,3/2,4s2.5d,2D,5/2,,T4515,L3335,
Ge,2,482.40973,0.00010,482.40972,50,8.6e+06,D,79366.494,100089.970,4s2.5p,2P*,3/2,4s2.5d,2D,3/2,,T4515,L3335,
Ge,2,489.8737,0.0005,489.87301,3,,,80836.880,101244.635,4s2.4d,2D,3/2,4s2.6p,2P*,3/2,,,L3335,
Ge,2,493.40757,0.00010,493.40754,10,,,80836.880,101098.446,4s2.4d,2D,3/2,4s2.6p,2P*,1/2,,,L3335,
Ge,2,494.12768,0.00010,494.12769,20,,,81012.598,101244.635,4s2.4d,2D,5/2,4s2.6p,2P*,3/2,,,L3335,
Ge,3,501.688,0.010,,10,,,,,,,,,,,,,L3302,
Ge,2,513.17517,0.00010,513.17516,100,1.9e+08,D,80836.880,100317.976,4s2.4d,2D,3/2,4s2.4f,2F*,5/2,,T4515,L3335,
Ge,3,513.475,0.010,,18,,,,,,,,,,,,,L3302,
Ge,2,517.8460,0.0005,517.84615,10,1.3e+07,D,81012.598,100317.976,4s2.4d,2D,5/2,4s2.4f,2F*,5/2,,T4515,L3335,
Ge,2,517.86475,0.00010,517.86474,200,2.0e+08,D,81012.598,100317.283,4s2.4d,2D,5/2,4s2.4f,2F*,7/2,,T4515,L3335,
Ge,2,518.4103,0.0005,518.4103,5,,,100089.970,119374.34,4s2.5d,2D,3/2,4s2.7f,2F*,5/2,,,L3335,
Ge,1,519.45860,0.00010,519.45830,3,,,37702.3054,56947.7693,4s2.4p.5s,3P*,1,4s2.4p.6p,3P,2,,,L3476,
Ge,2,519.5219,0.0005,519.5219,10h,,,100130.812,119373.92,4s2.5d,2D,5/2,4s2.7f,2F*,7/2,,,L3335,
Ge,2,520.56488,0.00010,520.56488,20,,,100317.283,119521.837,4s2.4f,2F*,7/2,4s2.7g,2G,9/2,,,L3335,
Ge,2,520.58371,0.00010,520.58372,15,,,100317.976,119521.835,4s2.4f,2F*,5/2,4s2.7g,2G,7/2,,,L3335,
Ge,3,522.937,0.010,,5,,,,,,,,,,,,,L3302,
Ge,3,525.661,0.010,,3,,,,,,,,,,,,,L3302,
Ge,1,526.5892,0.0005,526.58915,6,,,37702.3054,56687.1584,4s2.4p.5s,3P*,1,4s2.4p.6p,3P,1,,,L3476,
Ge,1,551.3264,0.0005,551.32634,6,,,39117.9021,57250.9427,4s2.4p.5s,3P*,2,4s2.4p.6p,1D,2,,,L3476,
Ge,2,552.2989,0.0005,552.2987,15,,,101244.635,119345.75,4s2.6p,2P*,3/2,4s2.8d,2D,5/2,,,L3335,
Ge,1,556.4742,0.0005,556.47408,8,,,39117.9021,57083.2021,4s2.4p.5s,3P*,2,4s2.4p.6p,3S,1,,,L3476,
Ge,1,560.7012,0.0005,560.70101,8,,,39117.9021,56947.7693,4s2.4p.5s,3P*,2,4s2.4p.6p,3P,2,,,L3476,
Ge,1,561.6137,0.0005,561.61353,6,,,37702.3054,55503.2026,4s2.4p.5s,3P*,1,4s2.4p.6p,3P,0,,,L3476,
Ge,1,562.1428,0.0005,562.14256,7,,,37451.6893,55235.8344,4s2.4p.5s,3P*,0,4s2.4p.6p,1P,1,,,L3476,
Ge,1,565.5962,0.0005,565.5960,8,,,39117.9021,56793.460,4s2.4p.5s,3P*,2,4s2.4p.6p,3D,3,,,L3476,
Ge,1,566.4227,0.0005,566.4226,6,,,40020.5604,57670.326,4s2.4p.5s,1P*,1,4s2.4p.6p,1S,0,,,L3476,
Ge,1,566.4844,0.0005,566.4842,5,,,39117.9021,56765.748,4s2.4p.5s,3P*,2,4s2.4p.(2P*<1/2>).4f,2[7/2],3,,,L3476,
Ge,1,569.1958,0.0005,569.19543,9,,,37702.3054,55266.0902,4s2.4p.5s,3P*,1,4s2.4p.6p,3D,2,,,L3476,
Ge,1,570.1778,0.0005,570.17765,6,,,37702.3054,55235.8344,4s2.4p.5s,3P*,1,4s2.4p.6p,1P,1,,,L3476,
Ge,1,571.7878,0.0005,571.78769,5,,,37451.6893,54935.8479,4s2.4p.5s,3P*,0,4s2.4p.6p,3D,1,,,L3476,
Ge,1,580.1032,0.0005,580.10290,6,,,37702.3054,54935.8479,4s2.4p.5s,3P*,1,4s2.4p.6p,3D,1,,,L3476,
Ge,1,580.2093,0.0005,580.20930,9,,,40020.5604,57250.9427,4s2.4p.5s,1P*,1,4s2.4p.6p,1D,2,,,L3476,
Ge,2,589.33886,0.00010,589.33885,1000,9.2e+07,D,62403.028,79366.494,4s2.5s,2S,1/2,4s2.5p,2P*,3/2,,T4515,L3335,
Ge,2,602.10414,0.00010,602.10412,500,8.4e+07,D,62403.028,79006.853,4s2.5s,2S,1/2,4s2.5p,2P*,1/2,,T4515,L3335,
Ge,2,607.8394,0.0005,607.834,150,,,124732.4,141179.70,4s.4p.(3P*).5s,4P*,5/2,4s.4p.(3P*).5p,4D,7/2,,,L3335,
Ge,2,626.7141,0.0005,626.7136,50,,,100089.970,116041.81,4s2.5d,2D,3/2,4s2.6f,2F*,5/2,,,L3335,
Ge,2,626.8066,0.0005,626.8068,150,,,100317.283,116266.75,4s2.4f,2F*,7/2,4s2.6g,2G,9/2,,,L3335,
Ge,2,626.8344,0.0005,626.8341,100,,,100317.976,116266.75,4s2.4f,2F*,5/2,4s2.6g,2G,7/2,,,L3335,
Ge,2,628.34519,0.00010,628.34518,75,,,100130.812,116041.231,4s2.5d,2D,5/2,4s2.6f,2F*,7/2,,,L3335,
Ge,2,633.63766,0.00010,633.63765,100,4.4e+07,D,79006.853,94784.381,4s2.5p,2P*,1/2,4s2.6s,2S,1/2,,T4515,L3335,
Ge,2,648.41812,0.00010,648.41813,100,8.5e+07,D,79366.494,94784.381,4s2.5p,2P*,3/2,4s2.6s,2S,1/2,,T4515,L3335,
Ge,1,655.7488,0.0005,655.74883,6,,,40020.5604,55266.0902,4s2.4p.5s,1P*,1,4s2.4p.6p,3D,2,,,L3476,
Ge,2,678.051,0.005,678.0486,50,,,101244.635,115988.77,4s2.6p,2P*,3/2,4s2.7d,2D,5/2,,,L3335,
Ge,2,696.63209,0.00010,696.63205,20,,,65015.672,79366.494,4s.4p2,2D,3/2,4s2.5p,2P*,3/2,,,L3335,
Ge,2,704.93694,0.00010,704.93692,50,,,65184.738,79366.494,4s.4p2,2D,5/2,4s2.5p,2P*,3/2,,,L3335,
Ge,1,713.0117,0.0005,713.0126,6,,,48104.1003,62125.233,4s2.4p.5p,3D,3,4s2.4p.7d,"(3/2,5/2)*",4,,,L3476,
Ge,2,714.53899,0.00010,714.53898,30,,,65015.672,79006.853,4s.4p2,2D,3/2,4s2.5p,2P*,1/2,,,L3335,
Ge,1,733.0380,0.0005,733.0383,7,,,46765.2705,60403.365,4s2.4p.5p,1P,1,4s2.4p.7d,"(1/2,3/2)*",2,,,L3476,
Ge,1,735.3332,0.0005,735.3334,5,,,46834.3798,60429.908,4s2.4p.5p,3D,2,4s2.4p.7d,"(1/2,5/2)*",3,,,L3476,
Ge,1,738.4208,0.0005,738.4208,7,,,45985.592,59524.276,4s2.4p.5p,3D,1,4s2.4p.8s,"(1/2,1/2)*",1,,,L3476,
Ge,1,740.2645,0.0005,740.2648,6,,,46765.2705,60270.231,4s2.4p.5p,1P,1,4s2.4p.6d,"(3/2,3/2)*",2,,,L3476,
Ge,1,751.1570,0.0005,751.15686,7,,,37702.3054,51011.4392,4s2.4p.5s,3P*,1,4s2.4p.5p,1S,0,,,L3476,
Ge,1,777.620,0.005,777.6194,5,,,46834.3798,59690.604,4s2.4p.5p,3D,2,4s2.4p.6d,"(1/2,5/2)*",2,,,L3476,
Ge,1,783.3573,0.0005,783.3575,10,,,45985.592,58747.644,4s2.4p.5p,3D,1,4s2.4p.6d,"(1/2,3/2)*",2,,,L3476,
Ge,1,783.7632,0.0005,783.7631,7,,,45985.592,58741.040,4s2.4p.5p,3D,1,4s2.4p.6d,"(1/2,3/2)*",1,,,L3476,
Ge,1,785.377,0.005,785.3765,6,,,46765.2705,59494.515,4s2.4p.5p,1P,1,4s2.4p.8s,"(1/2,1/2)*",0,,,L3476,
Ge,1,787.8120,0.0005,787.8118,7,,,46834.3798,59524.276,4s2.4p.5p,3D,2,4s2.4p.8s,"(1/2,1/2)*",1,,,L3476,
Ge,1,796.2265,0.0005,796.2268,5,,,48480.048,61035.830,4s2.4p.4d,1D*,2,4s2.4p.(2P*<3/2>).5f,2[5/2],3,,,L3476,
Ge,1,798.3327,0.0005,798.3327,5,,,48480.048,61002.709,4s2.4p.4d,1D*,2,4s2.4p.(2P*<3/2>).5f,2[7/2],3,,,L3476,
Ge,1,803.1037,0.0005,803.1039,10,,,48104.1003,60552.366,4s2.4p.5p,3D,3,4s2.4p.6d,"(3/2,5/2)*",4,,,L3476,
Ge,1,804.4162,0.0005,804.4162,6,,,48088.3504,60516.308,4s2.4p.5p,3P,1,4s2.4p.7d,"(1/2,5/2)*",2,,,L3476,
Ge,1,809.5291,0.0005,809.5287,5,,,46765.2705,59114.742,4s2.4p.5p,1P,1,4s2.4p.7s,"(3/2,1/2)*",1,,,L3476,
Ge,1,822.522,0.005,822.5199,5,,,48480.048,60634.467,4s2.4p.4d,1D*,2,4s2.4p.(2P*<1/2>).6f,2[5/2],3,,,L3476,
Ge,1,822.6086,0.0005,822.6086,7,,,48480.048,60633.157,4s2.4p.4d,1D*,2,4s2.4p.(2P*<1/2>).6f,2[7/2],3,,,L3476,
Ge,1,825.6010,0.0005,825.6012,10,,,46834.3798,58943.436,4s2.4p.5p,3D,2,4s2.4p.5d,*,3,,,L3476,
Ge,1,826.415,0.005,826.4157,5,,,46834.3798,58931.503,4s2.4p.5p,3D,2,4s2.4p.7s,"(3/2,1/2)*",2,,,L3476,
Ge,1,828.009,0.005,828.0085,5,,,48962.783,61036.635,4s2.4p.4d,3D*,1,4s2.4p.(2P*<3/2>).5f,2[5/2],2,,,L3476,
Ge,1,828.104,0.005,828.1034,6,,,45985.592,58058.060,4s2.4p.5p,3D,1,4s2.4p.5d,1P*,1,,,L3476,
Ge,1,836.7806,0.0005,836.78096,8,,,37702.3054,49649.5807,4s2.4p.5s,3P*,1,4s2.4p.5p,1D,2,,,L3476,
Ge,1,839.1699,0.0005,839.1699,7,,,46834.3798,58747.644,4s2.4p.5p,3D,2,4s2.4p.6d,"(1/2,3/2)*",2,,,L3476,
Ge,1,839.6355,0.0005,839.6353,5,,,46834.3798,58741.040,4s2.4p.5p,3D,2,4s2.4p.6d,"(1/2,3/2)*",1,,,L3476,
Ge,1,842.9416,0.0005,842.9416,5,,,49144.397,61004.356,4s2.4p.4d,3D*,3,4s2.4p.(2P*<3/2>).5f,2[7/2],4,,,L3476,
Ge,1,848.2214,0.0005,848.2214,10,,,46765.2705,58551.407,4s2.4p.5p,1P,1,4s2.4p.5d,*,2,,,L3476,
Ge,1,850.6705,0.0005,850.6705,8,,,48882.263,60634.467,4s2.4p.4d,3D*,2,4s2.4p.(2P*<1/2>).6f,2[5/2],3,,,L3476,
Ge,1,850.7658,0.0005,850.7653,5,,,48882.263,60633.157,4s2.4p.4d,3D*,2,4s2.4p.(2P*<1/2>).6f,2[7/2],3,,,L3476,
Ge,1,856.4889,0.0005,856.4888,8,,,48962.783,60635.152,4s2.4p.4d,3D*,1,4s2.4p.(2P*<1/2>).6f,2[5/2],2,,,L3476,
Ge,1,859.9271,0.0005,859.929,6,,,50786.79,62412.46,4s2.4p.4d,3F*,4,4s2.4p.(2P*<3/2>).6f,2[9/2],5,,,L3476,
Ge,1,865.2418,0.0005,865.2417,6,,,48104.1003,59658.391,4s2.4p.5p,3D,3,4s2.4p.6d,"(1/2,5/2)*",3,,,L3476,
Ge,1,866.9604,0.0005,866.9607,5,,,49075.8917,60607.272,4s2.4p.5p,3S,1,4s2.4p.6d,"(3/2,3/2)*",0,,,L3476,
Ge,1,870.0602,0.0005,870.0603,9,,,49144.397,60634.698,4s2.4p.4d,3D*,3,4s2.4p.(2P*<1/2>).6f,2[7/2],4,,,L3476,
Ge,1,871.2902,0.0005,871.2913,5,,,49075.8917,60549.958,4s2.4p.5p,3S,1,4s2.4p.6d,"(3/2,3/2)*",1,,,L3476,
Ge,1,873.4785,0.0005,873.4788,6,,,45985.592,57430.924,4s2.4p.5p,3D,1,4s2.4p.5d,3P*,2,,,L3476,
Ge,1,878.9884,0.0005,878.98877,6,,,37702.3054,49075.8917,4s2.4p.5s,3P*,1,4s2.4p.5p,3S,1,,,L3476,
Ge,1,906.8781,0.0005,906.87855,5,,,37702.3054,48726.1143,4s2.4p.5s,3P*,1,4s2.4p.5p,3P,2,,,L3476,
