element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
V,2,207.77634,0.00004,207.77635,0.00004,8500,5.4e+08,B+,38193.023,86306.361,3d2.4s2,e 3F,3,3d2.(3F).4s.4p.(1P*),q 3D*,2,,T9770,L18516,
V,4,207.9300,0.0010,207.933+,0.006,30,,,96196.1,144273.1,3p6.3d.4s,3D,1,3p6.3d.4p,1D*,2,,,L147,
V,2,208.1507,0.0016,208.151625,0.000026,550h,,,14655.6082,62682.213,3d4,a 3G,5,3d2.(3F).4s.4p.(3P*),5G*,4,,,L10089c179,
V,1,208.24532,0.00015,208.24529,0.00006,58000,,,323.432,48328.438,3d3.4s2,a 4F,7/2,3d2.(3F).4s2.4p,o 4F*,9/2,,,L15916,
V,1,208.25466,0.00009,208.25461,0.00005,81000,,,137.383,48140.242,3d3.4s2,a 4F,5/2,3d2.(3F).4s2.4p,o 4F*,7/2,,,L15916,
V,2,208.3437,0.0008,208.34247,0.00003,570*,,,14461.7495,62444.366,3d4,a 3G,3,3d2.(3F).4s.4p.(3P*),5G*,3,,,L10089c179,
V,2,208.3437,0.0008,208.34286,0.00013,570*,5.1e+06,D+,30318.5317,78301.06,3d3.(2F).4s,c 3F,4,3d2.(3P).4s.4p.(3P*),y 5P*,3,,T9770,L10089c179,
V,2,208.4221,0.0008,208.422823,0.000022,490,4.0e+06,D+,20980.9260,68945.047,3d4,a 1D2,2,3d2.(3F).4s.4p.(3P*),u 3D*,3,,T9770,L10089c179,
V,4,208.4433,0.0010,208.443+,0.006,20,4.0e+08,D,217108.0,265067.4,3p6.3d.4d,3D,2,3p6.3d.4f,3D*,2,,T2757,L147,
V,1,208.591,0.002,208.5958,0.0010,170000,,,9637.039,57561.39,3d3.4s2,a 4P,3/2,,s 2P*?,3/2,,,L3353,
V,4,208.6073,0.0010,208.608+,0.006,30,,,217350.0,265271.6,3p6.3d.4d,3D,3,3p6.3d.4f,3D*,3,,,L147,
V,1,208.63090,0.00012,208.63092,0.00005,43000,,,0.000,47916.285&dagger;,3d3.4s2,a 4F,3/2,3d2.(3F).4s2.4p,o 4F*,5/2,,,L15916,
V,2,208.75292,0.00006,208.75287,0.00003,3600,1.9e+06,D+,14556.0689,62444.366,3d4,a 3G,4,3d2.(3F).4s.4p.(3P*),5G*,3,,T9770,L18516,
V,2,208.79175,0.00006,208.791717,0.000018,3400,6.4e+06,D+,17910.9147,65790.303,3d4,a 1G2,4,3d3.(2F).4p,x 1G*,4,,T9770,L18516,
V,2,208.8457,0.0008,208.846067,0.000018,720,,,20280.2493,68147.179,3d3.(2H).4s,b 3H,5,3d2.(3F).4s.4p.(3P*),v 3F*,4,,,L10089c179,
V,4,208.8737,0.0010,208.872+,0.006,50,,,96412.1,144273.1,3p6.3d.4s,3D,2,3p6.3d.4p,1D*,2,,,"L147,L11926",
V,1,208.994,0.003,208.98891,0.00005,100000,,,323.432,48157.648,3d3.4s2,a 4F,7/2,3d3.(2F).4s.4p.(3P*),q 2G*,9/2,,,L3353,
V,2,209.03266,0.00004,209.03266,0.00003,8600,1.3e+07,D+,14461.7495,62285.957,3d4,a 3G,3,3d2.(3F).4s.4p.(3P*),5G*,2,,T9770,L18516,
V,1,209.06498,0.00006,209.06500,0.00005,300000,,,323.432,48140.242,3d3.4s2,a 4F,7/2,3d2.(3F).4s2.4p,o 4F*,7/2,,,L15916,
V,2,209.1047,0.0008,209.105066,0.000018,450,,,16421.5292,64229.178,3d3.(2G).4s,b 3G,4,3d3.(2F).4p,w 3G*,5,,,L10089c179,
V,1,209.12935,0.00009,209.12935,0.00008,180000,,,0.000,47802.098,3d3.4s2,a 4F,3/2,3d2.(3F).4s2.4p,o 4F*,3/2,,,L15916,
V,2,209.1826,0.0008,209.182997,0.000018,560,,,16340.9837,64130.824,3d3.(2G).4s,b 3G,3,3d3.(2F).4p,w 3G*,4,,,L10089c179,
V,1,209.23090,0.00006,209.23089,0.00005,240000,,,137.383,47916.285&dagger;,3d3.4s2,a 4F,5/2,3d2.(3F).4s2.4p,o 4F*,5/2,,,L15916,
V,2,209.2323,0.0016,209.23265,0.00003,1200h,,,20980.9260,68759.426,3d4,a 1D2,2,3d2.(3F).4s.4p.(3P*),u 3D*,1,,,L10089c179,
V,1,209.24587,0.00006,209.24587,0.00006,6100000,,,552.955,48328.438,3d3.4s2,a 4F,9/2,3d2.(3F).4s2.4p,o 4F*,9/2,,,L15916,
V,2,209.3415,0.0008,209.342578,0.000022,670,2.8e+06,D+,16532.9841,64286.399,3d3.(2G).4s,b 3G,5,3d2.(3F).4s.4p.(3P*),y 5F*,5,,T9770,L10089c179,
V,1,209.415,0.002,209.4156,0.0010,100000,,,9824.626,57561.39,3d3.4s2,a 4P,5/2,,s 2P*?,3/2,,,L3353,
V,2,209.50462,0.00022,209.504642,0.000022,1500,7.8e+06,D+,16340.9837,64057.463,3d3.(2G).4s,b 3G,3,3d3.(2F).4p,w 3G*,3,,T9770,L18516,
V,2,209.53608,0.00020,209.536195,0.000014,2100,7.5e+06,D+,16421.5292,64130.824,3d3.(2G).4s,b 3G,4,3d3.(2F).4p,w 3G*,4,,T9770,L18516,
V,2,209.59358,0.00014,209.593756,0.000018,2400,5.8e+06,D+,16532.9841,64229.178,3d3.(2G).4s,b 3G,5,3d3.(2F).4p,w 3G*,5,,T9770,L18516,
V,2,209.70190,0.00018,209.701880,0.000014,1200,,,14461.7495,62133.354,3d4,a 3G,3,3d3.(2F).4p,w 3F*,3,,,L18516,
V,1,209.73223,0.00012,209.73219,0.00008,45000,,,137.383,47802.098,3d3.4s2,a 4F,5/2,3d2.(3F).4s2.4p,o 4F*,3/2,,,L15916,
V,2,209.7947,0.0016,209.79526,0.00006,700bl,,,30318.5317,77968.921,3d3.(2F).4s,c 3F,4,3d3.(2D1).4p,t 3F*,4,,,L10089c179,
V,2,209.80546,0.00017,209.805295,0.000022,3300,,,20089.6495,67737.759,3d3.(4P).4s,c 3P,1,3d2.(3F).4s.4p.(3P*),v 3F*,2,,,L18516,
V,1,209.850,0.003,209.85672,0.00003,300000,,,323.432,47959.868,3d3.4s2,a 4F,7/2,3d3.(2F).4s.4p.(3P*),q 2G*,7/2,,,L3353,
V,2,209.8589,0.0008,209.858928,0.000022,440,,,16421.5292,64057.463,3d3.(2G).4s,b 3G,4,3d3.(2F).4p,w 3G*,3,,,L10089c179,
V,2,209.914532,0.000020,209.914548,0.000018,16000,5.5e+07,C,14461.7495,62085.063,3d4,a 3G,3,3d3.(2F).4p,w 3F*,2,,T9770,L18516,
V,2,209.92856,0.00016,209.928437,0.000014,960,,,14556.0689,62176.232,3d4,a 3G,4,3d3.(2F).4p,w 3F*,4,,,L18516,
V,2,209.9474,0.0020,209.94947,0.00003,130,,,18269.515,65884.907,3d4,a 3D,1,3d2.(3F).4s.4p.(3P*),x 5D*,2,,,L8201c179,
V,2,210.0254,0.0020,210.026904,0.000018,120,,,16532.9841,64130.824,3d3.(2G).4s,b 3G,5,3d3.(2F).4p,w 3G*,4,,,L8201c179,
V,1,210.04884,0.00009,210.04891,0.00005,57000,,,323.432,47916.285&dagger;,3d3.4s2,a 4F,7/2,3d2.(3F).4s2.4p,o 4F*,5/2,,,L15916,
V,1,210.07348,0.00012,210.07349,0.00005,37000,,,552.955,48140.242,3d3.4s2,a 4F,9/2,3d2.(3F).4s2.4p,o 4F*,7/2,,,L15916,
V,2,210.117645,0.000018,210.117653,0.000014,19000,5.9e+07,C,14556.0689,62133.354,3d4,a 3G,4,3d3.(2F).4p,w 3F*,3,,T9770,L18516,
V,1,210.151,0.003,210.15210,0.00006,5.2,,,2153.221,49722.709,3d4.(5D).4s,a 6D,3/2,3d3.(2P).4s.4p.(1P*),t 2D*,3/2,,,L3353,
V,2,210.18549,0.00021,210.185420,0.000018,6700,,,20343.0477,67904.995,3d3.(4P).4s,c 3P,2,3d2.(3F).4s.4p.(3P*),v 3F*,3,,,L18516,
V,1,210.223,0.003,210.22334,0.00005,4000,,,2424.809,49978.178,3d4.(5D).4s,a 6D,9/2,3d3.(2H).4s.4p.(1P*),x 2I*,11/2,,,L3353,
