element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Kr,4,174.426,0.010,174.427+,0.004,10,,,244465.9,301796.5,4s2.4p2.(3P).5p,4P*,5/2,4s2.4p2.(3P).5d,2F,7/2,,,L7257,
Kr,4,174.540,0.010,174.543+,0.004,10,,,258509.6,315802.1,4s2.4p2.(1D).5p,2F*,7/2,4s2.4p2.(1D).6s,2D,5/2,,,L7257,
Kr,4,174.614,0.010,174.615+,0.004,9,,,181000.5,238269.4,4s2.4p2.(3P).4d,4D,3/2,4s2.4p2.(3P).5p,4D*,3/2,,,L7257,
Kr,4,174.864,0.010,174.864+,0.004,10,,,237445.1,294632.3,4s2.4p2.(3P).5p,4D*,1/2,4s2.4p2.(3P).5d,2P,3/2,,,L7257,
Kr,3,174.880,0.010,174.8804+,0.0004,6,,,138492.55,195674.50,4s2.4p3.(4S*).4d,5D*,3,4s2.4p3.(2D*).5p,3F,4,,,L7284,
Kr,2,174.9687,0.0010,174.9687+,0.0004,1,,,109000.36,166153.43,4s.4p6,2S,1/2,4s2.4p4.(3P).6p,4D*,3/2,,,L353,
Kr,4,175.040,0.010,175.040+,0.004,8,,,258763.2,315892.9,4s2.4p2.(1D).5p,2D*,5/2,4s2.4p2.(1D).6s,2D,3/2,,,L7257,
Kr,3,175.304,0.010,175.3046+,0.0004,10bl,,,194962.81,252006.39,4s2.4p3.(2D*).5p,1F,3,4s2.4p3.(2P*).5d,1F*,3,,,L7284,
Kr,4,175.315,0.010,175.319+,0.004,9l,,,258763.2,315802.1,4s2.4p2.(1D).5p,2D*,5/2,4s2.4p2.(1D).6s,2D,5/2,,,L7257,
Kr,3,175.348,0.010,175.3483+,0.0004,7,,,151580.19,208609.54,4s2.4p3.(4S*).5s,3S*,1,4s2.4p3.(2D*).5p,3S,1,,,L7284,
