element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Nd,2,714.204,714.2123+,12h*,,,19698.630,33696.210,4f3.5d.6s,*,9/2,4f4.5d,,11/2,,,L3475,
Nd,2,714.204,714.1985+,12h*,,,13246.170,27244.020,4f4.(5I).5d,4I,9/2,,*,7/2,,,L3475,
Nd,2,714.204,714.1973+,12h*,,,12276.215,26274.090,4f4.(5I).5d,4K,11/2,,*,11/2,,,L3475,
Nd,2,715.103,715.1028+,8,,,11373.475,25353.625,4f4.(5I).5d,6I,15/2,,*,15/2,,,L3475,
Nd,1,715.309,,6,,,,,,,,,,,,,L3475,
Nd,2,718.909,718.9100+,10,,,10337.100,24243.215,4f4.(5I).5d,6I,13/2,,*,13/2,,,L3475,
Nd,2,718.942,718.9428+,24,,,2585.460,16490.940,4f4.(5I).6s,6I,13/2,4f3.5d.6s,6H*,11/2,,,L3475,
Nd,2,719.201,719.2055+,20,,,11580.865,25481.265,4f4.(5I).5d,4L,13/2,,*,11/2,,,L3475,
Nd,2,719.900,719.9008+,10,,,0.000,13886.975,4f4.(5I).6s,6I,7/2,4f3.5d.6s,*,9/2,,,L3475,
Nd,1,722.701,,8w,,,,,,,,,,,,,L3475,
Nd,2,723.654,723.6549+,15,,,513.330,14328.265,4f4.(5I).6s,6I,9/2,4f3.5d.6s,6H*,7/2,,,L3475,
Nd,2,726.164,726.1572+,7h,,,8420.320,22187.650,4f4.(5I).5d,6I,9/2,,*,9/2,,,L3475,
Nd,2,728.529,728.5279+,9,,,9674.835,23397.365,4f4.(5I).5d,6H,5/2,,*,7/2,,,L3475,
Nd,2,728.856,728.8566+,9,,,7524.735,21241.075,4f4.(5I).5d,6I,7/2,4f3.5d.6s,6H*,5/2,,,L3475,
Nd,2,729.138,729.1362+,6,,,13597.865,27308.945,4f4.(5I).5d,4K,13/2,,*,13/2,,,L3475,
Nd,2,729.872,729.8727+,7,,,12334.230,26031.475,4f4.(5I).5d,6G,13/2,,*,15/2,,,L3475,
Nd,2,731.681,731.6815+,12,,,3801.930,17465.315,4f4.(5I).6s,6I,15/2,,*,13/2,,,L3475,
Nd,1,732.143,,7w,,,,,,,,,,,,,L3475,
Nd,2,732.312,732.3128+,7,,,2585.460,16237.065,4f4.(5I).6s,6I,13/2,4f3.5d2,6H*,11/2,,,L3475,
Nd,1,733.454,,6,,,,,,,,,,,,,L3475,
Nd,1,735.710,,6,,,,,,,,,,,,,L3475,
Nd,2,737.404,737.4006+,6,,,14259.380,27816.795,4f4.(5I).5d,,13/2,,*,15/2,,,L3475,
Nd,2,738.179,738.1798+,7,,,1470.105,15013.210,4f4.(5I).6s,6I,11/2,4f3.5d.6s,6H*,9/2,,,L3475,
Nd,1,740.131,,9,,,,,,,,,,,,,L3475,
Nd,2,740.662,740.6613+,10,,,8420.320,21918.050,4f4.(5I).5d,6I,9/2,,4H*,9/2,,,L3475,
Nd,2,741.120,741.1184+,6,,,1650.205,15139.610,4f4.(5I).6s,4I,9/2,4f3.5d.6s,*,11/2,,,L3475,
Nd,2,741.818,741.8160+,10,,,10941.995,24418.715,4f4.(5I).5d,,11/2,,*,13/2,,,L3475,
Nd,2,742.741,742.7416+,9,,,12021.340,25481.265,4f4.(5I).5d,6G,11/2,,*,11/2,,,L3475,
Nd,2,744.871,744.8708+,9,,,12906.565,26328.015,4f4.(5I).5d,4L,15/2,4f3.5d.6s,*,13/2,,,L3475,
Nd,2,748.128,748.1287+,5,,,1650.205,15013.210,4f4.(5I).6s,4I,9/2,4f3.5d.6s,6H*,9/2,,,L3475,
Nd,2,751.116,751.1125+,12,,,14301.805,27611.725,4f4.(5I).5d,4L,17/2,,*,15/2,,,L3475,
Nd,2,751.373,751.3736+,17,,,7524.735,20830.030,4f4.(5I).5d,6I,7/2,4f3.5d2,4H*,7/2,,,L3475,
Nd,2,751.444,751.4368+,7h*,,,12906.565,26210.740,4f4.(5I).5d,4L,15/2,,*,13/2,,,L3475,
Nd,2,751.444,751.4408+,7h*,,,29581.890,42885.995,,*,11/2,4f3.6s.6p,6K,11/2,,,L3475,
Nd,2,751.602,751.6038+,7,,,10941.995,24243.215,4f4.(5I).5d,,11/2,,*,13/2,,,L3475,
Nd,2,752.645,752.6458+,9,,,9877.165,23159.970,4f4.(5I).5d,,9/2,,*,11/2,,,L3475,
Nd,2,752.899,752.9000+,12,,,15749.215,29027.535,4f4.(5I).5d,4L,19/2,,*,17/2,,,L3475,
Nd,2,753.826,753.8265+,10,,,11580.865,24842.865,4f4.(5I).5d,4L,13/2,,*,11/2,,,L3475,
Nd,2,754.097,754.0983+,5*,,,9198.395,22455.615,4f4.(5I).5d,6G,7/2,,*,9/2,,,L3475,
Nd,2,754.097,754.0960+,5*,,,23458.945,36716.205,,*,11/2,4f3.5d.6p,,9/2,,,L3475,
Nd,2,754.700,754.7000+,7,,,5985.580,19232.230,4f4.(5I).6s,4I,15/2,4f3.5d2,6H*,15/2,,,L3475,
Nd,2,757.754,757.7496+,5,,,1650.205,14843.545,4f4.(5I).6s,4I,9/2,4f3.5d.6s,4I*,9/2,,,L3475,
Nd,2,758.765,758.7635+,7,,,9674.835,22850.545,4f4.(5I).5d,6H,5/2,,*,7/2,,,L3475,
Nd,2,759.075,759.0746+,6,,,3066.755,16237.065,4f4.(5I).6s,4I,11/2,4f3.5d2,6H*,11/2,,,L3475,
Nd,2,760.373,760.3719+,6,,,7524.735,20672.575,4f4.(5I).5d,6I,7/2,4f3.5d2,4I*,9/2,,,L3475,
Nd,2,760.592,760.5917+,5,,,14301.805,27445.845,4f4.(5I).5d,4L,17/2,,*,15/2,,,L3475,
Nd,1,761.472,,5,,,,,,,,,,,,,L3475,
Nd,2,763.979,763.9789+,9,,,5085.640,18171.405,4f4.(5I).6s,6I,17/2,4f3.(4I*).5d2.(3F),6I*,17/2,,,L3475,
Nd,2,764.600,764.5994+,8,,,8796.365,21871.510,4f4.(5I).5d,6G,5/2,,*,7/2,,,L3475,
Nd,2,766.352,766.3522+,6,,,11373.475,24418.715,4f4.(5I).5d,6I,15/2,,*,13/2,,,L3475,
Nd,2,769.656,769.6553+,12,,,9198.395,22187.650,4f4.(5I).5d,6G,7/2,,*,9/2,,,L3475,
Nd,2,771.820,771.8202+,6,,,4512.495,17465.315,4f4.(5I).6s,4I,13/2,,*,13/2,,,L3475,
Nd,2,774.390,774.3922+,4,,,2585.460,15495.260,4f4.(5I).6s,6I,13/2,4f3.5d2,6I*,13/2,,,L3475,
Nd,2,774.892,774.8940+,4,,,12334.230,25235.670,4f4.(5I).5d,6G,13/2,,*,15/2,,,L3475,
Nd,2,775.095,775.0968+,10,,,3801.930,16699.995,4f4.(5I).6s,6I,15/2,4f3.(4I*).5d2.(3F),6I*,15/2,,,L3475,
Nd,2,777.306,777.3052+,6,,,0.000,12861.420,4f4.(5I).6s,6I,7/2,4f3.5d.6s,6I*,7/2,,,L3475,
Nd,2,779.222,779.2246+,7,,,9357.910,22187.650,4f4.(5I).5d,6I,11/2,,*,9/2,,,L3475,
Nd,2,779.640,779.6421+,6,,,10337.100,23159.970,4f4.(5I).5d,6I,13/2,,*,11/2,,,L3475,
Nd,2,779.732,779.7239+,8*,,,12021.340,24842.865,4f4.(5I).5d,6G,11/2,,*,11/2,,,L3475,
Nd,2,779.732,779.7260+,8*,,,25877.160,38698.650,4f4.(5I).6p,6I*,9/2,4f3.5d.6p,,9/2,,,L3475,
Nd,2,779.832,779.8346+,5,,,9877.165,22696.870,4f4.(5I).5d,,9/2,4f3.5d2,4I*,11/2,,,L3475,
Nd,2,780.847,780.8493+,10,,,5085.640,17888.685,4f4.(5I).6s,6I,17/2,4f3.(4I*).5d2.(3F),6K*,19/2,,,L3475,
Nd,2,781.883,781.8842+,7,,,12334.230,25120.330,4f4.(5I).5d,6G,13/2,4f3.5d.6s,*,15/2,,,L3475,
Nd,2,782.520,782.5225+,5*,,,10516.790,23292.460,4f4.(5I).5d,6L,21/2,4f3.5d2,6K*,19/2,,,L3475,
Nd,2,782.520,782.5222+,5*,,,12459.995,25235.670,4f4.(5I).5d,6I,17/2,,*,15/2,,,L3475,
Nd,2,786.304,786.3049+,12,,,2585.460,15299.675,4f4.(5I).6s,6I,13/2,4f3.5d.6s,6I*,13/2,,,L3475,
Nd,1,787.203,,5w,,,,,,,,,,,,,L3475,
Nd,2,788.660,788.6614+,7,,,13597.865,26274.090,4f4.(5I).5d,4K,13/2,,*,11/2,,,L3475,
Nd,2,789.650,789.6513+,4h,,,12459.995,25120.330,4f4.(5I).5d,6I,17/2,4f3.5d.6s,*,15/2,,,L3475,
Nd,2,790.040,790.0385+,9*,,,10883.250,23537.380,4f4.(5I).5d,6G,9/2,,*,9/2,,,L3475,
Nd,2,790.040,790.0388+,9*,,,14957.600,27611.725,4f4.(5I).5d,4K,15/2,,*,15/2,,,L3475,
Nd,1,790.603,,5w,,,,,,,,,,,,,L3475,
Nd,2,791.701,791.6996+,12,,,1470.105,14097.685,4f4.(5I).6s,6I,11/2,4f3.(4I*).5d2.(3F),6I*,11/2,,,L3475,
Nd,2,792.503,792.4963+,10,,,8796.365,21411.250,4f4.(5I).5d,6G,5/2,4f3.5d2,*,7/2,,,L3475,
Nd,2,794.793,794.7919+,5,,,9877.165,22455.615,4f4.(5I).5d,,9/2,,*,9/2,,,L3475,
Nd,2,794.968,794.9660+,10,,,10883.250,23458.945,4f4.(5I).5d,6G,9/2,,*,11/2,,,L3475,
Nd,2,795.538,795.5382+,5h,,,12276.215,24842.865,4f4.(5I).5d,4K,11/2,,*,11/2,,,L3475,
Nd,1,795.895,,12,,,,,,,,,,,,,L3475,
Nd,2,796.573,796.5721+,12,,,513.330,13063.670,4f4.(5I).6s,6I,9/2,4f3.(4I*).5d (5K*).6s,6I*,9/2,,,L3475,
Nd,2,798.2090,798.2072+,15,,,8716.445,21241.075,4f4.(5I).5d,6G,3/2,4f3.5d.6s,6H*,5/2,,,"L3260,L3475",
Nd,2,798.268,798.2681+,12,,,3801.930,16325.605,4f4.(5I).6s,6I,15/2,4f3.(4I*).5d2.(3F),6K*,17/2,,,L3475,
Nd,2,800.076,800.0757+,12,,,8796.365,21291.745,4f4.(5I).5d,6G,5/2,,*,7/2,,,L3475,
Nd,1,800.770,,9,,,,,,,,,,,,,L3475,
Nd,1,804.324,,10,,,,,,,,,,,,,L3475,
Nd,2,805.133,805.1345+,8,,,1470.105,13886.975,4f4.(5I).6s,6I,11/2,4f3.5d.6s,*,9/2,,,L3475,
Nd,2,806.400,806.4006+,5,,,12021.340,24418.715,4f4.(5I).5d,6G,11/2,,*,13/2,,,L3475,
Nd,1,809.917,,10,,,,,,,,,,,,,L3475,
Nd,2,812.093,812.0924+,10,,,9877.165,22187.650,4f4.(5I).5d,,9/2,,*,9/2,,,L3475,
Nd,2,812.207,812.2069+,12,,,2585.460,14894.210,4f4.(5I).6s,6I,13/2,4f3.(4I*).5d2.(3F),6K*,15/2,,,L3475,
Nd,2,814.175,814.1744+,12,,,9908.645,22187.650,4f4.(5I).5d,,7/2,,*,9/2,,,L3475,
Nd,2,814.327,814.3259+,12,,,10883.250,23159.970,4f4.(5I).5d,6G,9/2,,*,11/2,,,L3475,
Nd,1,816.497,,7w,,,,,,,,,,,,,L3475,
Nd,2,817.256,817.2570+,8,,,0.000,12232.690,4f4.(5I).6s,6I,7/2,4f3.(4I*).5d2.(3F),6I*,7/2,,,L3475,
Nd,2,817.983,817.9802+,9,,,12021.340,24243.215,4f4.(5I).5d,6G,11/2,,*,13/2,,,L3475,
Nd,2,818.241,818.2413+,9,,,10941.995,23159.970,4f4.(5I).5d,,11/2,,*,11/2,,,L3475,
Nd,2,818.558,818.5592+,4,,,12334.230,24547.460,4f4.(5I).5d,6G,13/2,,4K*,15/2,,,L3475,
Nd,2,820.538,820.5388+,7h,,,10666.780,22850.545,4f4.(5I).5d,6H,7/2,,*,7/2,,,L3475,
Nd,2,823.152,823.1538+,10,,,1470.105,13615.165,4f4.(5I).6s,6I,11/2,4f3.(4I*).5d2.(3F),6K*,13/2,,,L3475,
Nd,2,824.876,824.8769+,4,,,6637.430,18757.120,4f4.(5I).5d,6L,15/2,4f3.5d2,6K*,13/2,,,L3475,
Nd,2,824.968,824.9694+,5h*,,,5487.655,17605.985,4f4.(5I).5d,6L,13/2,4f3.5d2,6K*,11/2,,,L3475,
Nd,2,824.968,824.9688+,5h*,,,24797.380,36915.720,4f3.5d.6s,*,9/2,,,9/2,,,L3475,
Nd,2,826.280,826.2830+,4h,,,12222.180,24321.245,4f4.(5I).5d,4G,7/2,,*,9/2,,,L3475,
Nd,2,826.672,826.6735+,7h,,,9198.395,21291.745,4f4.(5I).5d,6G,7/2,,*,7/2,,,L3475,
Nd,2,827.279,827.2799+,4,,,12334.230,24418.715,4f4.(5I).5d,6G,13/2,,*,13/2,,,L3475,
Nd,2,830.274,830.2755+,4h,,,9877.165,21918.050,4f4.(5I).5d,,9/2,,4H*,9/2,,,L3475,
Nd,2,830.772,830.7737+,10,,,8796.365,20830.030,4f4.(5I).5d,6G,5/2,4f3.5d2,4H*,7/2,,,L3475,
Nd,2,832.450,832.4519+,6,,,9908.645,21918.050,4f4.(5I).5d,,7/2,,4H*,9/2,,,L3475,
Nd,2,833.201,833.2043+,4,,,15148.000,27146.560,4f4.(5I).5d,4G,11/2,,*,13/2,,,L3475,
Nd,2,834.636,834.6380+,12,,,513.330,12491.280,4f4.(5I).6s,6I,9/2,4f3.(4I*).5d2.(3F),6K*,11/2,,,L3475,
Nd,2,837.516,837.5160+,4,,,13298.880,25235.670,4f4.(5I).5d,6H,13/2,,*,15/2,,,L3475,
Nd,2,837.533,837.5342+,4,,,4437.560,16374.090,4f4.(5I).5d,6L,11/2,4f3.5d2,6K*,9/2,,,L3475,
Nd,2,839.471,839.4714+,4,,,12334.230,24243.215,4f4.(5I).5d,6G,13/2,,*,13/2,,,L3475,
Nd,2,840.085,840.0862+,7,,,11392.190,23292.460,4f4.(5I).5d,6K,19/2,4f3.5d2,6K*,19/2,,,L3475,
Nd,2,845.687,845.6875+,5h,,,13298.880,25120.330,4f4.(5I).5d,6H,13/2,4f3.5d.6s,*,15/2,,,L3475,
Nd,2,853.053,853.0546+,4,,,513.330,12232.690,4f4.(5I).6s,6I,9/2,4f3.(4I*).5d2.(3F),6I*,7/2,,,L3475,
Nd,2,858.203,858.2114+,5,,,13703.425,25352.365,4f4.(5I).5d,4G,9/2,,*,11/2,,,L3475,
Nd,2,859.153,859.1533+,5,,,10941.995,22578.165,4f4.(5I).5d,,11/2,4f3.5d2,4K*,13/2,,,L3475,
Nd,2,859.487,859.4883+,7,,,9198.395,20830.030,4f4.(5I).5d,6G,7/2,4f3.5d2,4H*,7/2,,,L3475,
Nd,2,864.343,864.3478+,8c,,,9674.835,21241.075,4f4.(5I).5d,6H,5/2,4f3.5d.6s,6H*,5/2,,,L3475,
Nd,2,866.707,866.7075+,5,,,10194.805,21729.555,4f4.(5I).5d,6K,17/2,4f3.5d2,6K*,17/2,,,L3475,
Nd,2,869.129,869.1296+,6*,,,9908.645,21411.250,4f4.(5I).5d,,7/2,4f3.5d2,*,7/2,,,L3475,
Nd,2,869.129,869.1303+,6*,,,10887.245,22389.840,4f4.(5I).5d,4G,5/2,,*,7/2,,,L3475,
Nd,2,869.507,869.5170+,6,,,13703.425,25200.905,4f4.(5I).5d,4G,9/2,,*,11/2,,,L3475,
Nd,2,871.282,871.2827+,6,,,9198.395,20672.575,4f4.(5I).5d,6G,7/2,4f3.5d2,4I*,9/2,,,L3475,
Nd,1,871.503,,6,,,,,,,,,,,,,L3475,
Nd,2,883.910,883.9083+,17,,,0.000,11310.285,4f4.(5I).6s,6I,7/2,4f3.(4I*).5d2.(3F),6K*,9/2,,,L3475,

