element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Zr,3,189.4289,0.0010,189.42953,0.00010,800,5.34e+07,,57348.86,110138.94,4d.5p,3D*,3,4d.5d,3P,2,,T6869,L9267,
Zr,3,191.3273,0.0010,191.32751,0.00010,60,1.21e+07,,55557.60,107824.00,4d.5p,3F*,2,4d.5d,3F,3,,T6869,L9267,
Zr,3,191.4167,0.0010,191.4170,0.0010,800,4.92e+07,,56077.32,108319.29,4d.5p,3F*,3,4d.5d,3F,4,,T6869,L9267,
Zr,3,192.1920,0.0010,192.19208,0.00010,180000,8.64e+07,,8327.12,60358.40,4d2,3P,1,4d.5p,3P*,2,,T6869,L9267,
Zr,3,192.5896,0.0010,192.58976,0.00010,100,2.64e+07,,57348.86,109272.70,4d.5p,3D*,3,4d.5d,1D,2,,T6869,L9267,
Zr,5,192.624,0.010,,,400,,,,,,,,,,,,,L4594,
Zr,3,192.6566,0.0010,192.65677,0.00010,75,1.70e+07,,53648.88,105554.66,4d.5p,1D*,2,4d.5d,1P,1,,T6869,L9267,
Zr,5,192.743,0.010,,,500,,,,,,,,,,,,,L4594,
Zr,3,193.2492,0.0010,193.24911,0.00010,150000,4.87e+08,,56077.32,107824.00,4d.5p,3F*,3,4d.5d,3F,3,,T6869,L9267,
Zr,3,193.4251,0.0010,193.42509,0.00010,12000,2.91e+08,,55557.60,107257.20,4d.5p,3F*,2,4d.5d,3F,2,,T6869,L9267,
Zr,5,193.488,0.010,,,400,,,,,,,,,,,,,L4594,
Zr,3,193.5097,0.0010,193.5099,0.0010,8000,1.80e+08,,53648.88,105325.82,4d.5p,1D*,2,4d.(2D<3/2>).6s,2[3/2],2,,T6869,L9267,
Zr,3,193.6433,0.0010,193.64335,0.00010,150000,1.10e+09,,55615.87,107257.20,4d.5p,3D*,1,4d.5d,3F,2,,T6869,L9267,
Zr,3,193.6638,0.0010,193.6639,0.0010,200000,9.77e+07,,8063.63,59699.47,4d2,3P,0,4d.5p,3P*,1,,T6869,L9267,
Zr,3,193.7215,0.0010,193.72145,0.00010,200000,4.11e+08,,8327.12,59947.63,4d2,3P,1,4d.5p,3P*,0,,T6869,L9267,
Zr,3,193.7784,0.0010,193.77791,0.00010,50,2.24e+05,,5743.39,57348.86,4d2,1D,2,4d.5p,3D*,3,,T6869,L9267,
Zr,6,194.0003,0.0005,194.0003,0.0004,10000,1.1e+08,C,369711.65,421257.96,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[1]*,3/2,,T9568,L19460,
Zr,3,194.0234,0.0010,194.02357,0.00010,8000000,2.33e+08,,11050.57,62590.70,4d2,1G,4,4d.5p,1F*,3,,T6869,L9267,
Zr,3,194.1055,0.0010,194.10529,0.00010,2500000,3.26e+08,,8839.97,60358.40,4d2,3P,2,4d.5p,3P*,2,,T6869,L9267,
Zr,3,194.4266,0.0010,194.4266,0.0010,1500,2.48e+08,,62117.41,113550.71,4d.5p,1P*,1,4d.5d,1S,0,,T6869,L9267,
Zr,3,194.6048,0.0010,194.60466,0.00010,200000,9.95e+08,,56437.77,107824.00,4d.5p,3D*,2,4d.5d,3F,3,,T6869,L9267,
Zr,3,194.6573,0.0010,194.65724,0.00010,250000,1.00e+08,,8327.12,59699.47,4d2,3P,1,4d.5p,3P*,1,,T6869,L9267,
Zr,3,194.6908,0.0010,194.6909,0.0010,10000,1.97e+08,,53648.88,105012.34,4d.5p,1D*,2,4d.(2D<3/2>).6s,2[3/2],1,,T6869,L9267,
Zr,3,195.1824,0.0010,195.18281,0.00010,5,1.73e+07,,53648.88,104882.90,4d.5p,1D*,2,4d.5d,3D,3,,T6869,L9267,
Zr,3,195.3893,0.0010,195.38928,0.00010,100,3.05e+07,,56077.32,107257.20,4d.5p,3F*,3,4d.5d,3F,2,,T6869,L9267,
Zr,3,196.1239,0.0010,196.12416,0.00010,10000,2.44e+08,,53648.88,104636.99,4d.5p,1D*,2,4d.5d,3G,3,,T6869,L9267,
Zr,3,196.1923,0.0010,196.1922,0.0010,400000,1.02e+09,,57348.86,108319.29,4d.5p,3D*,3,4d.5d,3F,4,,T6869,L9267,
Zr,3,196.2829,0.0010,196.28295,0.00010,8000,1.65e+08,,55557.60,106504.46,4d.5p,3F*,2,4d.(2D<5/2>).6s,2[5/2],2,,T6869,L9267,
Zr,3,196.5077,0.0010,196.50770,0.00010,50,4.83e+07,,55615.87,106504.46,4d.5p,3D*,1,4d.(2D<5/2>).6s,2[5/2],2,,T6869,L9267,
Zr,3,196.6198,0.0010,196.62010,0.00010,400000,1.22e+08,,8839.97,59699.47,4d2,3P,2,4d.5p,3P*,1,,T6869,L9267,
Zr,3,196.7750,0.0010,196.77513,0.00010,600,8.54e+07,,56437.77,107257.20,4d.5p,3D*,2,4d.5d,3F,2,,T6869,L9267,
Zr,3,197.2604,0.0010,197.26052,0.00010,50,6.66e+03,,5743.39,56437.77,4d2,1D,2,4d.5p,3D*,2,,T6869,L9267,
Zr,6,197.4492,0.0010,197.4480,0.0005,3h,5.1e+07,C,384781.44,435427.69,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<2>).5p,2[2]*,3/2,,T9568,L19460,
Zr,3,197.4913,0.0010,197.4912,0.0010,200000,4.22e+08,,57684.12,108319.29,4d.5p,3F*,4,4d.5d,3F,4,,T6869,L9267,
Zr,3,198.1174,0.0010,198.11733,0.00010,80,3.64e+07,,57348.86,107824.00,4d.5p,3D*,3,4d.5d,3F,3,,T6869,L9267,
Zr,3,198.1685,0.0010,198.16884,0.00010,120,3.78e+07,,53648.88,104110.90,4d.5p,1D*,2,4d.5d,3D,2,,T6869,L9267,
Zr,3,198.2574,0.0010,198.25744,0.00010,50,5.74e+07,,59699.47,110138.94,4d.5p,3P*,1,4d.5d,3P,2,,T6869,L9267,
Zr,3,198.3057,0.0010,198.30591,0.00010,4000,8.43e+07,,56077.32,106504.46,4d.5p,3F*,3,4d.(2D<5/2>).6s,2[5/2],2,,T6869,L9267,
Zr,3,198.6731,0.0010,198.67314,0.00010,100,7.42e+05,,5743.39,56077.32,4d2,1D,2,4d.5p,3F*,3,,T6869,L9267,
Zr,3,198.9786,0.0010,198.9788,0.0010,400000,1.12e+09,,48506.59,98763.19,5s2,1S,0,5s.5p,1P*,1,,T6869,L9267,
Zr,3,199.0879,0.0010,199.08806,0.00010,5000,8.61e+07,,56077.32,106306.35,4d.5p,3F*,3,4d.(2D<5/2>).6s,2[5/2],3,,T6869,L9267,
Zr,3,199.4420,0.0010,199.4420,0.0010,1000,4.24e+07,,57684.12,107824.00,4d.5p,3F*,4,4d.5d,3F,3,,T6869,L9267,
Zr,3,199.6943,0.0010,199.6940,0.0010,15,1.14e+07,,53648.88,103725.49,4d.5p,1D*,2,4d.5d,3D,1,,T6869,L9267,
Zr,3,199.9472,0.0010,199.94697,0.00010,10000,1.88e+08,,55557.60,105554.66,4d.5p,3F*,2,4d.5d,1P,1,,T6869,L9267,
Zr,3,200.1911,0.0010,200.19097,0.00010,400000,9.49e+08,,53648.88,103585.01,4d.5p,1D*,2,4d.5d,1F,3,,T6869,L9267,
Zr,3,200.3232,0.0010,200.32325,0.00010,800,1.08e+08,,59699.47,109602.63,4d.5p,3P*,1,4d.5d,3P,1,,T6869,L9267,
Zr,3,200.4469,0.0010,200.44650,0.00010,2,3.97e+05,,5743.39,55615.87,4d2,1D,2,4d.5p,3D*,1,,T6869,L9267,
Zr,3,200.4620,0.0010,200.46218,0.00010,10,7.42e+06,,56437.77,106306.35,4d.5p,3D*,2,4d.(2D<5/2>).6s,2[5/2],3,,T6869,L9267,
Zr,3,200.6812,0.0010,200.68101,0.00010,1000000,2.28e+08,,5743.39,55557.60,4d2,1D,2,4d.5p,3F*,2,,T6869,L9267,
Zr,3,200.8171,0.0010,200.81676,0.00010,200000,4.90e+08,,60358.40,110138.94,4d.5p,3P*,2,4d.5d,3P,2,,T6869,L9267,
Zr,5,200.929,0.010,,,500,,,,,,,,,,,,,L4594,
Zr,3,201.3251,0.0010,201.32455,0.00010,1000,4.79e+08,,59947.63,109602.63,4d.5p,3P*,0,4d.5d,3P,1,,T6869,L9267,
Zr,3,201.6569,0.0010,201.65668,0.00010,4000,2.50e+08,,59699.47,109272.70,4d.5p,3P*,1,4d.5d,1D,2,,T6869,L9267,
Zr,3,201.9055,0.0010,201.9052,0.0010,2500,1.89e+08,,59699.47,109211.69,4d.5p,3P*,1,4d.5d,3P,0,,T6869,L9267,
Zr,3,202.1402,0.0010,202.13991,0.00010,2000,6.65e+07,,55557.60,105012.34,4d.5p,3F*,2,4d.(2D<3/2>).6s,2[3/2],1,,T6869,L9267,
Zr,3,202.3785,0.0010,202.37839,0.00010,7,1.95e+06,,55615.87,105012.34,4d.5p,3D*,1,4d.(2D<3/2>).6s,2[3/2],1,,T6869,L9267,
Zr,3,202.6706,0.0010,202.67044,0.00010,400000,6.66e+08,,55557.60,104882.90,4d.5p,3F*,2,4d.5d,3D,3,,T6869,L9267,
Zr,5,202.854,0.010,,,600,,,,,,,,,,,,,L4594,
Zr,3,202.9869,0.0010,202.98654,0.00010,150000,1.95e+08,,56077.32,105325.82,4d.5p,3F*,3,4d.(2D<3/2>).6s,2[3/2],2,,T6869,L9267,
Zr,3,203.0043,0.0010,203.00414,0.00010,20000,2.29e+08,,60358.40,109602.63,4d.5p,3P*,2,4d.5d,3P,1,,T6869,L9267,
Zr,3,203.3707,0.0010,203.37022,0.00010,30,5.48e+06,,57348.86,106504.46,4d.5p,3D*,3,4d.(2D<5/2>).6s,2[5/2],2,,T6869,L9267,
Zr,3,203.5351,0.0010,203.53512,0.00010,600000,1.20e+09,,56077.32,105193.10,4d.5p,3F*,3,4d.5d,3G,4,,T6869,L9267,
